mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
8629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8630,251,244,26,0,17,4,319,71,26,10,15,7,0,0,59,60,104,3,20,249,33,62,27,53,175,54,75,34,12,157,18,34,37,40,25,12,7,20,0,0,0,175
8631,33,71,3,9,9,3,4,12,16,16,23,5,3,1,66,6,15,2,1,14,3,8,5,12,28,5,11,8,4,17,11,0,0,0,6,9,8,5,0,0,0,28
8632,578,549,82,61,61,41,105,246,131,138,77,113,64,8,204,22,359,14,24,504,80,133,92,109,414,99,150,126,39,301,113,40,13,96,74,95,46,50,0,0,0,414
8633,257,270,29,32,31,9,4,106,73,62,64,52,31,34,16,65,137,0,50,259,91,94,24,20,229,90,91,44,4,207,22,30,27,59,43,38,15,17,0,0,0,229
8634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8635,122,142,14,21,24,12,21,42,35,39,31,6,16,3,28,14,136,1,23,62,15,34,12,30,91,41,36,14,0,77,14,7,11,19,24,18,7,5,0,0,0,91
8636,132,189,25,31,32,5,13,31,66,27,52,30,3,6,66,20,152,5,32,46,20,38,19,35,112,29,40,36,7,67,45,0,7,10,35,25,9,26,0,0,0,112
8637,82,70,10,5,7,3,8,32,22,14,26,18,4,3,9,0,48,1,6,88,11,19,8,17,55,15,22,12,6,44,11,1,2,7,8,8,11,18,0,0,0,55
8638,378,426,40,7,22,7,169,296,153,51,20,23,10,6,412,0,146,6,79,161,113,143,52,49,357,94,137,97,29,322,35,53,37,75,113,51,12,16,0,0,0,357
8639,71,72,15,13,15,8,6,17,18,10,17,9,9,6,10,0,43,0,3,87,14,23,10,8,55,12,22,15,6,39,16,3,0,10,8,8,11,15,0,0,0,55
8640,228,313,19,19,25,23,28,77,75,100,73,66,29,7,59,31,347,7,19,78,16,37,28,75,156,47,65,33,11,113,43,7,6,20,20,50,36,17,0,0,0,156
8641,50,71,5,7,14,3,14,18,10,20,16,4,7,3,4,2,94,0,4,17,9,13,8,10,40,6,14,13,7,20,20,2,5,4,10,11,7,1,0,0,0,40
8642,87,57,4,10,10,1,2,7,26,23,16,26,15,4,4,0,27,3,8,102,23,26,9,8,66,21,26,18,1,60,6,3,2,10,14,15,11,11,0,0,0,66
8643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645,169,139,44,23,21,26,26,49,42,32,17,10,9,9,83,45,127,0,12,41,14,24,16,39,93,18,34,32,9,44,49,4,8,29,27,14,6,5,0,0,0,93
8646,74,72,7,8,5,4,10,35,15,19,19,14,7,3,6,2,41,1,3,93,16,25,10,8,59,24,23,11,1,53,6,4,7,14,11,12,0,11,0,0,0,59
8647,39,71,1,2,13,11,3,5,7,21,16,27,2,2,14,13,6,1,1,75,15,21,7,7,50,17,20,12,1,45,5,3,0,2,5,7,9,24,0,0,0,50
8648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8649,90,106,13,10,15,11,12,40,19,21,21,15,11,8,12,4,138,0,8,34,12,25,12,20,69,18,28,18,5,50,19,8,6,10,16,11,9,9,0,0,0,69
8650,63,82,17,10,13,4,14,25,16,21,10,8,6,1,1,0,138,1,2,3,3,6,9,20,38,6,13,13,6,13,25,6,1,12,7,5,5,2,0,0,0,38
8651,7,7,2,2,0,0,2,3,1,1,1,1,1,0,0,3,5,0,0,6,3,2,0,0,5,1,1,3,0,5,0,1,1,1,1,0,0,1,0,0,0,5
8652,68,75,6,10,8,0,1,28,29,24,22,10,5,0,3,5,43,0,13,79,14,20,10,11,55,14,21,14,6,39,16,0,3,3,7,18,11,13,0,0,0,55
8653,170,188,15,22,30,6,26,31,40,44,63,40,33,8,17,77,234,7,4,19,12,29,18,48,107,24,40,32,11,69,38,3,8,21,41,19,13,2,0,0,0,107
8654,23,17,4,0,3,0,1,10,7,5,5,2,3,0,0,1,11,0,0,28,8,6,4,2,20,5,9,3,3,17,3,1,0,3,4,5,1,6,0,0,0,20
8655,191,171,25,33,21,14,27,51,36,37,73,40,3,2,54,42,163,7,22,74,16,27,25,44,112,33,40,32,7,70,42,3,7,16,28,31,21,6,0,0,0,112
8656,60,56,4,6,4,4,18,21,20,24,10,2,2,1,5,2,7,7,9,86,26,22,9,6,63,11,20,25,7,56,7,4,5,4,12,22,8,8,0,0,0,63
8657,184,254,35,16,23,5,33,53,48,48,47,66,47,17,29,11,72,5,15,306,58,70,31,30,189,46,70,53,20,142,47,4,9,28,36,34,19,59,0,0,0,189
8658,206,195,30,25,17,6,20,52,61,69,44,40,24,13,99,14,41,5,17,225,35,56,34,35,160,35,49,60,16,108,52,1,8,12,45,40,38,16,0,0,0,160
8659,120,124,12,15,23,7,17,23,35,32,31,34,13,2,32,14,173,0,5,20,3,12,9,39,63,17,26,15,5,36,27,2,3,6,21,9,17,5,0,0,0,63
8660,77,106,11,22,19,10,18,30,12,21,16,3,17,4,0,37,136,3,0,7,0,14,8,26,48,13,18,12,5,22,26,5,7,10,16,6,2,2,0,0,0,48
8661,114,104,10,13,16,11,14,42,23,30,32,13,11,3,45,7,54,1,4,107,18,28,13,21,80,24,34,20,2,63,17,2,5,13,11,21,12,16,0,0,0,80
8662,87,112,11,9,14,10,8,25,33,25,25,21,12,6,61,12,28,4,7,87,28,35,12,11,86,29,37,14,6,76,10,0,4,4,24,18,17,19,0,0,0,86
8663,136,209,19,17,17,7,20,38,36,40,38,66,33,14,18,2,55,5,8,257,46,56,23,24,149,33,54,49,13,112,37,4,7,24,29,26,15,44,0,0,0,149
8664,58,80,7,9,15,3,13,12,17,14,14,17,15,2,48,9,61,2,1,17,6,9,7,19,41,16,16,9,0,33,8,3,2,8,10,10,4,4,0,0,0,41
8665,76,97,14,10,11,4,18,24,15,23,10,22,6,16,6,16,142,0,5,4,1,9,6,28,44,14,17,12,1,23,21,2,7,15,10,7,3,0,0,0,0,44
8666,142,108,3,0,1,0,18,13,24,38,89,19,40,5,8,0,75,4,0,163,88,55,12,5,160,50,60,40,10,158,2,0,14,44,25,34,10,33,0,0,0,160
8667,4,5,2,0,0,0,0,2,2,2,1,0,0,0,1,0,1,0,0,7,2,2,0,0,4,0,1,3,0,3,1,0,0,0,0,0,2,2,0,0,0,4
8668,81,81,7,21,11,10,11,10,22,21,29,9,5,6,51,0,34,4,0,73,6,17,9,18,50,9,18,16,7,27,23,5,2,4,0,6,5,28,0,0,0,50
8669,64,78,6,8,1,1,17,37,18,20,10,14,9,1,5,2,41,7,1,86,29,30,8,6,73,21,28,19,5,67,6,0,16,8,16,12,10,11,0,0,7,80
8670,27,32,4,3,5,0,5,9,7,11,3,3,7,2,3,7,16,2,0,31,26,12,3,0,41,6,17,11,7,36,5,4,4,6,15,5,7,0,0,0,0,41
8671,74,67,8,8,9,5,5,6,14,22,14,27,17,6,8,2,35,0,0,96,14,17,9,14,54,23,21,9,1,45,9,1,2,4,11,9,8,19,0,0,0,54
8672,37,66,3,10,3,2,5,16,16,20,15,7,4,2,17,1,42,0,0,43,7,15,7,9,38,11,18,9,0,31,7,0,0,5,8,9,5,11,0,0,0,38
8673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8674,41,78,10,12,11,4,10,12,22,11,15,7,2,3,10,9,52,0,0,48,8,14,9,12,43,13,18,12,0,35,8,1,0,11,8,8,4,11,0,0,0,43
8675,36,37,9,5,4,1,4,18,7,9,4,8,4,0,9,9,31,0,4,20,5,8,4,9,26,6,14,6,0,21,5,3,3,9,6,3,0,2,0,0,0,26
8676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,39,46,3,7,7,3,1,9,12,17,18,6,0,2,40,4,21,0,5,15,2,6,6,11,25,3,8,10,4,9,16,0,0,1,2,4,4,14,0,0,0,25
8678,57,80,2,6,6,9,16,16,14,21,18,22,6,1,29,14,48,1,14,31,9,18,6,14,47,11,19,11,6,32,15,1,3,7,8,13,6,9,0,0,0,47
8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8680,166,249,25,35,26,16,42,42,44,61,48,54,19,3,149,16,146,2,38,64,15,32,24,56,127,29,33,52,13,68,59,8,3,9,29,25,21,32,0,0,0,127
8681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8682,26,33,3,5,5,7,11,6,6,9,6,1,0,0,0,1,56,0,0,2,2,6,3,6,17,2,7,6,2,7,10,2,0,6,4,3,1,1,0,0,0,17
8683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,71,47,1,4,5,2,9,23,26,17,6,11,9,5,3,5,16,1,10,83,35,23,7,3,68,16,23,22,7,63,5,3,5,14,21,12,5,8,0,0,10,78
8685,175,213,35,34,23,11,50,71,32,51,48,21,8,4,32,16,291,3,11,35,7,23,16,57,103,37,40,25,1,66,37,4,6,23,26,21,14,9,0,0,0,103
8686,69,89,1,4,5,13,7,25,23,28,30,15,5,2,35,7,65,0,3,48,13,20,11,15,59,19,28,10,2,50,9,4,4,9,12,8,11,11,0,0,0,59
8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,8,12,0,2,2,0,4,4,3,1,3,1,0,0,2,5,13,0,0,0,1,1,2,2,6,1,2,3,0,1,5,2,2,2,0,0,0,0,0,0,3,9
8689,117,148,20,9,14,22,12,14,34,51,32,51,5,1,62,0,34,0,39,130,18,29,16,27,90,36,35,15,4,75,15,0,1,4,8,14,24,39,0,0,0,90
8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754,0,1754
8691,58,78,8,19,6,9,16,17,23,10,14,7,6,1,1,5,118,0,1,11,6,12,6,18,42,11,17,9,5,24,18,4,10,14,4,5,2,3,0,0,0,42
8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693,155,194,21,20,19,4,22,35,45,50,29,67,32,5,18,17,73,1,20,220,44,62,17,27,150,43,61,38,8,113,37,5,4,20,27,38,30,26,0,0,0,150
8694,67,82,5,13,11,2,9,11,15,18,18,22,19,6,9,1,39,0,2,98,15,19,9,14,57,28,20,9,0,51,6,1,2,4,12,7,9,22,0,0,0,57
8695,124,104,13,15,14,10,36,29,22,26,14,41,7,1,24,24,134,2,8,36,8,23,9,27,67,20,26,17,4,48,19,6,4,15,19,14,7,2,0,0,0,67
8696,44,63,14,5,4,0,17,19,11,12,10,3,9,3,10,11,37,6,0,43,11,18,8,7,44,11,18,9,6,36,8,5,8,11,8,4,4,4,0,0,0,44
8697,56,63,4,6,2,1,1,27,18,12,17,21,4,6,4,1,18,1,15,80,13,19,8,9,49,8,20,14,7,36,13,3,3,7,7,5,8,16,0,0,0,49
8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,406,256,55,38,14,6,58,198,116,47,66,51,11,2,462,15,19,1,54,111,30,66,41,79,216,51,71,69,25,181,35,11,3,7,36,43,30,86,0,0,0,216
8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701,66,82,9,20,16,10,5,14,25,15,13,11,5,5,25,14,78,2,16,13,5,15,5,20,45,13,18,10,4,29,16,0,5,5,17,13,5,0,0,0,0,45
8702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8704,658,714,123,140,101,66,132,258,184,114,110,54,67,23,392,163,526,7,70,214,53,111,63,187,414,122,164,92,36,245,169,15,32,127,129,61,30,20,0,0,0,414
8705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,180,141,21,30,5,10,35,58,46,32,40,26,12,6,23,0,73,2,31,192,23,41,19,34,117,37,45,34,1,84,33,3,9,23,16,29,18,19,0,0,0,117
8707,29,43,3,7,6,4,2,13,8,6,13,5,2,3,3,0,27,2,0,40,6,10,7,5,28,7,12,9,0,21,7,1,2,8,7,4,0,6,0,0,0,28
8708,8,14,0,1,4,2,2,6,4,1,1,1,0,0,1,4,9,0,1,7,3,3,2,1,9,1,4,4,0,5,4,0,0,2,2,2,2,1,0,0,0,9
8709,173,181,21,23,34,33,31,25,56,62,40,25,4,0,105,17,135,3,31,63,14,29,20,46,109,31,44,28,6,64,45,3,8,2,20,23,20,33,0,0,0,109
8710,150,204,14,27,33,12,14,38,46,29,67,45,23,6,23,66,237,6,7,15,12,27,19,48,106,25,43,28,10,72,34,3,9,20,42,15,14,3,0,0,0,106
8711,33,58,6,6,1,4,13,7,7,7,15,13,5,7,12,5,48,0,2,24,8,11,6,9,34,8,13,8,5,23,11,0,4,8,7,10,0,5,0,0,0,34
8712,147,124,14,14,23,5,35,34,33,33,37,23,13,7,35,41,133,5,7,50,10,23,16,35,84,23,35,20,6,56,28,1,4,16,23,23,16,1,0,0,0,84
8713,66,70,16,19,18,7,13,24,11,11,7,1,8,1,0,43,68,1,2,22,4,12,7,18,41,18,15,8,0,30,11,0,3,11,7,12,3,5,0,0,0,41
8714,106,136,8,17,10,7,10,35,35,29,43,35,9,4,59,6,35,2,5,135,32,42,18,13,105,32,41,26,6,88,17,1,3,15,20,18,16,32,0,0,0,105
8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,175,158,23,33,12,15,37,64,38,32,43,19,16,1,84,10,199,3,13,24,9,23,17,47,96,28,41,23,4,60,36,11,25,25,22,10,3,0,0,0,0,96
8717,208,182,27,31,33,23,34,78,62,48,27,16,8,3,37,15,229,0,24,85,29,46,28,38,141,40,55,36,10,96,45,5,16,46,34,16,14,10,0,0,0,141
8718,30,24,3,4,4,3,2,12,5,4,6,5,6,0,1,1,18,0,0,34,5,6,3,5,19,12,6,1,0,18,1,0,1,5,4,5,1,3,0,0,0,19
8719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720,60,63,8,7,13,8,8,9,9,20,13,14,12,2,4,0,18,1,2,98,11,19,9,8,47,23,17,7,0,43,4,0,0,3,5,6,4,29,0,0,0,47
8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8722,185,178,31,45,36,14,22,77,58,22,26,15,8,9,85,58,77,11,35,97,34,61,26,24,145,44,57,39,5,105,40,11,9,29,42,22,19,13,0,0,0,145
8723,60,71,12,13,10,10,6,12,29,13,22,0,2,2,2,14,84,1,12,18,13,23,6,8,50,13,18,13,6,33,17,4,6,12,13,8,3,4,0,0,0,50
8724,179,164,16,26,29,20,29,32,46,36,64,28,13,4,122,3,38,2,28,150,15,33,19,42,109,22,30,46,11,51,58,9,5,6,5,11,13,60,0,0,0,109
8725,405,360,44,50,36,22,31,125,144,101,84,99,19,10,182,51,120,7,65,340,76,109,50,72,307,101,121,73,12,251,56,6,10,38,56,97,47,53,0,0,0,307
8726,475,483,45,17,51,56,133,122,107,86,110,128,89,14,57,17,736,6,42,100,2,43,41,157,243,72,101,53,17,152,91,0,22,48,60,40,47,26,0,0,0,243
8727,33,27,2,1,9,3,2,5,16,6,9,4,2,1,5,1,18,0,0,36,7,10,3,5,25,6,9,7,3,19,6,1,2,3,6,5,3,5,0,0,0,25
8728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,241,231,18,29,12,14,31,59,48,64,64,96,29,8,109,12,229,1,19,102,23,47,29,57,156,50,66,32,8,125,31,6,3,9,26,45,14,53,0,0,0,156
8731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732,177,174,30,33,23,15,43,65,37,34,16,23,25,7,53,6,114,7,6,165,25,41,29,34,129,29,37,49,14,90,39,11,5,30,23,30,15,15,0,0,0,129
8733,62,63,8,4,9,2,11,34,20,15,6,10,1,5,9,0,34,1,8,73,26,26,8,4,64,18,25,19,2,59,5,1,14,6,15,10,8,10,0,0,0,64
8734,67,39,8,8,2,3,1,4,17,12,11,16,19,5,14,0,2,0,32,58,13,18,8,7,46,23,16,6,1,45,1,0,3,2,4,6,9,22,0,0,0,46
8735,632,628,30,52,22,26,825,132,91,19,42,14,2,5,137,67,298,22,119,617,45,98,70,165,378,113,148,95,22,343,35,75,44,78,46,45,33,57,537,0,23,938
8736,48,78,7,13,7,6,2,12,20,8,12,14,15,10,14,4,31,2,9,66,20,21,10,7,58,10,20,21,7,40,18,6,5,13,9,9,6,10,0,0,0,58
8737,96,120,6,5,14,9,26,39,19,15,43,31,9,0,36,20,56,2,46,56,16,29,10,19,74,18,32,18,6,51,23,4,5,10,13,18,10,14,0,0,0,74
8738,68,66,4,5,12,3,14,18,21,7,13,25,10,2,60,9,53,1,3,8,5,11,5,19,40,18,14,7,1,34,6,3,3,7,12,8,4,3,0,0,0,40
8739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8740,46,33,6,3,6,1,15,7,6,9,9,8,8,1,3,1,15,1,2,57,10,11,5,5,31,8,14,9,0,25,6,0,2,7,4,6,3,9,0,0,3,34
8741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8742,359,138,13,14,3,1,96,140,92,43,64,10,12,9,62,34,62,2,2,335,110,76,13,3,202,57,81,46,18,199,3,17,11,39,27,39,19,50,0,0,0,202
8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8746,82,75,16,9,12,3,13,25,17,14,10,23,9,6,13,0,38,1,8,97,14,24,9,14,61,17,25,14,5,47,14,0,1,8,12,23,10,7,0,0,0,61
8747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8748,362,369,20,32,73,38,102,51,54,109,77,128,42,5,274,4,355,1,48,49,0,24,20,122,166,47,66,38,15,38,128,0,8,4,17,29,13,95,0,0,0,166
8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,69,124,12,9,10,4,28,27,25,24,20,20,9,5,10,11,141,0,5,26,15,26,13,18,72,16,27,22,7,48,24,8,16,19,17,6,5,1,0,0,0,72
8751,60,81,14,9,8,5,4,20,22,16,11,23,9,0,13,24,59,7,4,34,9,16,11,14,50,25,19,6,0,45,5,7,2,14,9,11,1,6,0,0,0,50
8752,220,156,24,15,15,12,23,43,48,54,38,66,34,4,103,0,20,0,15,238,35,54,25,36,150,64,58,27,1,128,22,0,12,14,9,23,23,69,0,0,0,150
8753,58,58,3,4,8,2,9,12,25,21,11,9,12,0,5,0,10,2,18,81,10,16,8,8,42,22,15,5,0,37,5,0,1,7,10,5,5,14,0,0,0,42
8754,81,54,11,9,3,0,11,43,16,10,17,13,2,0,47,3,64,0,13,8,4,10,8,17,39,12,16,9,2,26,13,2,12,10,9,6,0,0,0,0,0,39
8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,282,334,46,31,66,27,63,93,84,60,76,42,24,4,126,44,382,7,13,44,27,52,34,80,193,46,64,61,22,104,89,2,23,25,53,42,20,28,0,0,0,193
8757,101,117,7,11,13,7,11,31,26,31,25,29,20,7,2,16,170,1,7,22,3,12,8,36,59,17,23,14,5,29,30,4,12,12,15,7,6,3,0,0,0,59
8758,63,65,8,7,4,4,9,13,22,18,21,12,8,2,33,1,21,0,5,68,7,12,10,14,43,7,15,14,7,22,21,0,3,2,8,11,8,11,0,0,0,43
8759,32,34,3,4,4,1,10,15,2,2,16,8,0,1,22,1,37,0,0,6,4,7,5,5,21,2,9,7,3,13,8,3,4,4,6,4,0,0,0,0,0,21
8760,138,134,7,18,15,6,16,40,38,24,37,41,21,9,56,4,128,0,13,71,20,35,16,30,101,44,40,16,1,91,10,0,2,16,24,22,15,22,0,0,0,101
8761,22,19,4,2,1,1,8,4,7,2,4,6,1,1,8,2,10,0,0,21,3,7,3,2,15,3,6,4,2,12,3,1,3,4,4,1,1,1,0,0,0,15
8762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8764,56,34,5,6,2,7,19,7,10,7,5,14,6,2,8,4,29,0,0,49,19,19,5,3,46,11,16,14,5,35,11,0,3,12,13,10,4,4,0,0,0,46
8765,69,75,8,2,9,6,15,15,14,12,18,25,12,8,14,7,31,0,6,86,14,21,9,12,56,20,24,12,0,48,8,0,4,10,8,11,6,17,0,0,0,56
8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,102,114,4,5,10,8,16,28,32,31,24,27,20,11,21,7,31,1,22,134,33,39,14,11,97,24,39,27,7,79,18,8,8,8,16,17,11,29,0,0,0,97
8769,21,18,0,0,0,0,2,10,10,4,2,3,6,2,5,6,4,0,7,17,25,7,0,0,32,5,11,10,6,32,0,3,4,5,10,6,3,1,0,0,87,119
8770,63,60,5,2,0,3,1,54,27,7,11,8,2,3,8,4,20,3,8,80,33,28,6,3,70,18,29,18,5,64,6,2,3,13,22,17,9,4,0,0,0,70
8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,118,144,9,22,19,13,15,33,30,32,27,30,21,11,26,5,56,1,15,159,16,32,17,28,93,26,41,20,6,75,18,0,3,15,17,16,17,25,0,0,0,93
8773,222,183,12,19,31,26,37,25,47,60,75,40,28,5,96,10,182,3,14,100,11,25,19,59,114,25,29,48,12,51,63,8,2,8,10,12,18,56,0,0,0,114
8774,234,264,8,19,18,6,25,105,61,52,69,86,36,13,127,46,142,6,23,154,107,83,23,25,238,83,101,45,9,213,25,20,27,48,64,34,9,36,0,0,0,238
8775,24,38,3,8,4,0,10,8,9,9,3,6,2,0,18,12,22,0,2,8,1,4,4,10,19,11,6,2,0,14,5,1,0,3,6,5,1,3,0,0,0,19
8776,62,91,5,7,10,1,3,25,33,16,27,20,5,1,14,4,29,5,4,97,31,30,10,7,78,23,34,17,4,72,6,3,1,13,12,14,13,22,0,0,0,78
8777,286,290,27,35,58,30,42,79,86,73,75,38,26,7,30,23,431,2,4,86,46,72,54,53,225,52,77,71,25,150,75,15,35,72,71,21,10,1,0,0,0,225
8778,60,69,9,4,3,2,8,2,12,23,19,30,17,0,3,0,24,10,3,89,21,22,9,8,60,15,26,14,5,51,9,0,1,6,6,8,10,29,0,0,0,60
8779,26,24,0,0,5,1,4,7,10,9,4,5,4,1,0,0,11,0,0,39,15,12,2,0,29,20,7,2,0,29,0,0,4,3,5,9,2,6,0,0,0,29
8780,167,217,22,20,19,10,11,48,55,45,68,65,11,10,109,6,57,3,14,195,47,67,28,24,166,58,71,33,4,143,23,3,5,22,33,26,26,51,0,0,0,166
8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8784,140,149,9,32,20,15,23,27,34,33,63,24,5,4,106,3,32,1,19,128,13,29,16,34,92,17,28,38,9,43,49,8,4,5,5,10,10,50,0,0,0,92
8785,55,80,4,7,9,6,9,25,18,22,16,13,2,4,32,9,48,0,1,45,10,18,10,12,50,23,20,7,0,44,6,5,1,8,12,7,9,8,0,0,0,50
