SERIALNO,HHID,PUMA,NP,HHADJINC,WGTP,HHT,GQ_type,BLD,HUPAC
2020HU0782232,43175,7318,5,43833.9,8,1.0,0,3.0,4.0
2020HU0782326,43176,7301,3,141948.6,14,1.0,0,2.0,4.0
2020HU0782375,43177,7315,4,704142.6,29,1.0,0,3.0,3.0
2020HU0782446,43178,7301,1,19386.0,137,4.0,0,5.0,4.0
2020HU0782512,43179,7303,2,54280.799999999996,12,3.0,0,3.0,2.0
2020HU0782812,43180,7319,4,43080.0,20,1.0,0,9.0,1.0
2020HU0782945,43181,7321,1,55573.2,8,4.0,0,8.0,4.0
2020HU0783061,43182,7321,2,84329.09999999999,4,1.0,0,7.0,4.0
2020HU0783096,43183,7301,6,193860.0,21,1.0,0,2.0,3.0
2020HU0783357,43184,7303,1,0.0,29,6.0,0,2.0,4.0
2020HU0783506,43185,7302,2,156272.69999999998,7,1.0,0,2.0,4.0
2020HU0783523,43186,7320,2,129293.84999999999,58,5.0,0,3.0,4.0
2020HU0783619,43187,7312,1,70005.0,42,6.0,0,5.0,4.0
2020HU0783737,43188,7312,7,350025.0,8,1.0,0,2.0,1.0
2020HU0783872,43189,7317,2,123855.0,56,1.0,0,2.0,4.0
2020HU0783982,43190,7321,3,91545.0,26,1.0,0,9.0,4.0
2020HU0784115,43191,7318,2,82929.0,10,2.0,0,2.0,4.0
2020HU0784568,43192,7321,4,33602.4,17,3.0,0,5.0,3.0
2020HU0784702,43193,7316,1,5385.0,14,4.0,0,4.0,4.0
2020HU0784827,43194,7305,1,34033.2,73,4.0,0,5.0,4.0
2020HU0784883,43195,7306,1,3877.2,9,4.0,0,7.0,4.0
2020HU0785294,43196,7305,3,174043.19999999998,16,1.0,0,2.0,4.0
2020HU0785322,43197,7307,4,215400.0,118,1.0,0,2.0,1.0
2020HU0785346,43198,7314,1,40926.0,3,6.0,0,2.0,4.0
2020HU0785372,43199,7318,1,12924.0,18,6.0,0,2.0,4.0
2020HU0785385,43200,7306,2,40064.4,14,1.0,0,2.0,4.0
2020HU0785448,43201,7303,1,26925.0,16,6.0,0,6.0,4.0
2020HU0785483,43202,7305,2,288905.25,18,1.0,0,2.0,4.0
2020HU0785511,43203,7315,4,258695.4,20,1.0,0,2.0,2.0
2020HU0785623,43204,7310,1,184920.9,6,4.0,0,2.0,4.0
2020HU0785735,43205,7321,5,69358.8,11,3.0,0,2.0,3.0
2020HU0785764,43206,7322,2,10339.199999999999,39,1.0,0,2.0,4.0
2020HU0785784,43207,7306,2,20893.8,20,1.0,0,2.0,4.0
2020HU0785798,43208,7317,6,310176.0,40,1.0,0,2.0,1.0
2020HU0785809,43209,7318,1,13462.5,23,6.0,0,5.0,4.0
2020HU0786075,43210,7316,2,61927.5,23,1.0,0,9.0,4.0
2020HU0786246,43211,7302,2,49972.799999999996,5,1.0,0,1.0,4.0
2020HU0786258,43212,7311,4,490250.39999999997,75,1.0,0,2.0,1.0
2020HU0786360,43213,7318,5,114485.09999999999,16,1.0,0,2.0,2.0
2020HU0786636,43214,7313,1,23909.399999999998,19,6.0,0,2.0,4.0
2020HU0786828,43215,7316,1,53850.0,15,6.0,0,9.0,4.0
2020HU0787018,43216,7305,3,72051.3,40,3.0,0,3.0,2.0
2020HU0787075,43217,7315,4,164134.8,18,1.0,0,9.0,4.0
2020HU0787213,43218,7310,3,144318.0,14,7.0,0,5.0,4.0
2020HU0787240,43219,7305,4,130209.29999999999,18,1.0,0,2.0,4.0
2020HU0787481,43220,7319,4,149056.8,8,1.0,0,2.0,1.0
2020HU0787629,43221,7314,2,166935.0,8,1.0,0,3.0,4.0
2020HU0787673,43222,7320,1,161873.1,28,6.0,0,5.0,4.0
2020HU0787854,43223,7315,2,61389.0,39,3.0,0,2.0,4.0
2020HU0788175,43224,7322,3,213246.0,18,1.0,0,2.0,2.0
2020HU0788219,43225,7317,3,80021.09999999999,50,3.0,0,6.0,2.0
2020HU0788231,43226,7306,7,105761.4,2,2.0,0,1.0,1.0
2020HU0788466,43227,7311,1,107775.39,22,4.0,0,3.0,4.0
2020HU0788531,43228,7302,1,90468.0,100,4.0,0,2.0,4.0
2020HU0788749,43229,7314,2,77436.3,9,1.0,0,2.0,4.0
2020HU0788790,43230,7301,2,53850.0,16,3.0,0,1.0,1.0
2020HU0789014,43231,7306,4,103068.9,14,1.0,0,2.0,4.0
2020HU0789024,43232,7311,4,161550.0,13,1.0,0,2.0,2.0
2020HU0789169,43233,7313,3,64620.0,12,3.0,0,5.0,4.0
2020HU0789170,43234,7314,2,82336.65,10,1.0,0,2.0,4.0
2020HU0789435,43235,7321,2,69035.7,6,1.0,0,2.0,4.0
2020HU0789771,43236,7321,5,108023.09999999999,71,1.0,0,2.0,4.0
2020HU0789865,43237,7306,1,15508.8,13,4.0,0,9.0,4.0
2020HU0789978,43238,7301,6,119654.7,32,1.0,0,2.0,3.0
2020HU0789986,43239,7320,1,85836.9,16,6.0,0,2.0,4.0
2020HU0790172,43240,7305,4,236940.0,27,1.0,0,2.0,2.0
2020HU0790190,43241,7319,4,74636.09999999999,33,1.0,0,2.0,2.0
2020HU0790295,43242,7302,1,36402.6,8,6.0,0,2.0,4.0
2020HU0790626,43243,7312,1,161571.54,30,6.0,0,8.0,4.0
2020HU0791265,43244,7319,2,87237.0,26,7.0,0,2.0,4.0
2020HU0791511,43245,7315,2,212169.0,11,1.0,0,6.0,4.0
2020HU0791615,43246,7314,2,191813.69999999998,10,3.0,0,2.0,4.0
2020HU0791988,43247,7320,3,140656.19999999998,12,3.0,0,2.0,4.0
2020HU0792129,43248,7319,4,90468.0,7,1.0,0,6.0,2.0
2020HU0792432,43249,7321,6,63435.299999999996,18,1.0,0,8.0,1.0
2020HU0792438,43250,7313,1,100505.64,7,6.0,0,2.0,4.0
2020HU0792501,43251,7311,2,74959.2,12,1.0,0,9.0,4.0
2020HU0792725,43252,7320,3,212169.0,18,1.0,0,2.0,2.0
2020HU0792749,43253,7305,2,236940.0,12,5.0,0,2.0,4.0
2020HU0792866,43254,7302,2,194937.0,6,1.0,0,2.0,4.0
2020HU0793072,43255,7316,1,30048.3,35,4.0,0,5.0,4.0
2020HU0793254,43256,7302,2,34464.0,32,2.0,0,5.0,4.0
2020HU0793979,43257,7315,2,150780.0,181,1.0,0,8.0,4.0
2020HU0794003,43258,7312,2,86160.0,21,2.0,0,7.0,2.0
2020HU0794036,43259,7311,4,823905.0,28,1.0,0,2.0,1.0
2020HU0794098,43260,7314,2,267096.0,11,1.0,0,2.0,4.0
2020HU0794110,43261,7302,2,249110.09999999998,6,1.0,0,2.0,4.0
2020HU0794378,43262,7315,4,114162.0,12,1.0,0,2.0,4.0
2020HU0794444,43263,7317,1,29025.149999999998,8,6.0,0,3.0,4.0
2020HU0794583,43264,7321,2,61173.6,31,1.0,0,2.0,4.0
2020HU0794648,43265,7319,4,127086.0,10,1.0,0,2.0,2.0
2020HU0794907,43266,7314,2,96930.0,9,1.0,0,2.0,4.0
2020HU0795028,43267,7301,3,82713.59999999999,8,1.0,0,3.0,4.0
2020HU0795148,43268,7312,2,33710.1,5,7.0,0,7.0,4.0
2020HU0795189,43269,7301,5,101776.5,28,1.0,0,2.0,4.0
2020HU0795290,43270,7317,2,366180.0,10,1.0,0,2.0,4.0
2020HU0795333,43271,7308,4,268388.39999999997,34,1.0,0,2.0,4.0
2020HU0795469,43272,7308,2,120947.09999999999,10,1.0,0,2.0,4.0
2020HU0795529,43273,7322,3,15078.0,13,3.0,0,9.0,4.0
2020HU0795891,43274,7315,2,93699.0,73,2.0,0,9.0,4.0
2020HU0796128,43275,7321,4,55034.7,44,1.0,0,2.0,3.0
2020HU0796310,43276,7321,4,145395.0,53,3.0,0,6.0,2.0
2020HU0796401,43277,7301,3,196337.1,12,1.0,0,2.0,4.0
2020HU0796448,43278,7315,2,148626.0,9,1.0,0,2.0,4.0
2020HU0796590,43279,7304,2,203553.0,35,5.0,0,5.0,4.0
2020HU0796941,43280,7307,5,118470.0,8,3.0,0,2.0,2.0
2020HU0797207,43281,7322,5,104792.09999999999,43,1.0,0,8.0,2.0
2020HU0797321,43282,7306,5,632199.0,19,1.0,0,2.0,2.0
2020HU0797382,43283,7304,2,37479.6,22,3.0,0,9.0,1.0
2020HU0797535,43284,7310,3,78728.7,18,1.0,0,5.0,2.0
2020HU0797670,43285,7301,5,296175.0,21,1.0,0,2.0,2.0
2020HU0797719,43286,7301,1,0.0,6,6.0,0,9.0,4.0
2020HU0797933,43287,7311,4,236940.0,22,1.0,0,2.0,2.0
2020HU0797980,43288,7301,4,102207.3,24,1.0,0,2.0,4.0
2020HU0798059,43289,7322,6,80775.0,54,3.0,0,2.0,3.0
2020HU0798175,43290,7310,3,284543.39999999997,28,1.0,0,2.0,4.0
2020HU0798180,43291,7310,2,68928.0,24,5.0,0,7.0,4.0
2020HU0798205,43292,7301,3,153472.5,8,1.0,0,2.0,4.0
2020HU0798482,43293,7310,1,172.32,7,6.0,0,2.0,4.0
2020HU0799066,43294,7301,6,209153.4,4,1.0,0,3.0,1.0
2020HU0799449,43295,7313,1,247710.0,15,4.0,0,2.0,4.0
2020HU0799625,43296,7319,2,50942.1,55,3.0,0,2.0,4.0
2020HU0799657,43297,7319,5,247710.0,12,1.0,0,2.0,2.0
2020HU0799965,43298,7302,2,56865.6,3,1.0,0,2.0,4.0
2020HU0799971,43299,7320,2,186321.0,21,3.0,0,2.0,4.0
2020HU0800242,43300,7316,1,86160.0,12,6.0,0,9.0,4.0
2020HU0800320,43301,7311,1,215400.0,3,6.0,0,2.0,4.0
2020HU0800378,43302,7312,1,132471.0,17,6.0,0,8.0,4.0
2020HU0800423,43303,7317,1,6462.0,43,4.0,0,3.0,4.0
2020HU0800457,43304,7310,2,285405.0,9,1.0,0,8.0,4.0
2020HU0800520,43305,7302,3,197091.0,5,1.0,0,2.0,4.0
2020HU0800611,43306,7313,3,128163.0,17,3.0,0,5.0,4.0
2020HU0800968,43307,7309,1,81852.0,8,4.0,0,3.0,4.0
2020HU0801246,43308,7317,6,211092.0,23,1.0,0,2.0,2.0
2020HU0801266,43309,7311,1,215400.0,42,4.0,0,2.0,4.0
2020HU0801553,43310,7307,2,73451.4,23,3.0,0,2.0,4.0
2020HU0801728,43311,7307,2,156165.0,42,3.0,0,2.0,4.0
2020HU0801789,43312,7301,1,75390.0,14,6.0,0,2.0,4.0
2020HU0801852,43313,7310,1,70005.0,20,6.0,0,7.0,4.0
2020HU0801905,43314,7313,4,59235.0,18,1.0,0,4.0,3.0
2020HU0801951,43315,7318,3,76467.0,10,1.0,0,2.0,4.0
2020HU0802007,43316,7312,4,143241.0,30,1.0,0,2.0,2.0
2020HU0802104,43317,7307,5,52848.39,20,1.0,0,4.0,2.0
2020HU0802268,43318,7313,3,75066.9,28,3.0,0,1.0,4.0
2020HU0802273,43319,7320,2,168765.9,41,3.0,0,6.0,4.0
2020HU0802304,43320,7308,5,200537.4,8,1.0,0,2.0,4.0
2020HU0802339,43321,7306,2,23478.6,23,3.0,0,5.0,4.0
2020HU0802388,43322,7308,5,490271.94,84,1.0,0,3.0,2.0
2020HU0802395,43323,7319,4,94991.4,74,3.0,0,2.0,2.0
2020HU0802734,43324,7302,1,53850.0,23,4.0,0,2.0,4.0
2020HU0802895,43325,7302,2,103607.4,10,1.0,0,3.0,4.0
2020HU0802905,43326,7306,2,72159.0,6,5.0,0,1.0,4.0
2020HU0802941,43327,7301,1,11739.3,14,6.0,0,3.0,4.0
2020HU0802961,43328,7309,2,266019.0,9,1.0,0,2.0,4.0
2020HU0802984,43329,7320,2,58158.0,11,1.0,0,2.0,4.0
2020HU0803002,43330,7308,2,83252.09999999999,6,1.0,0,3.0,4.0
2020HU0803033,43331,7305,2,70651.2,17,7.0,0,9.0,4.0
2020HU0803038,43332,7315,9,328915.8,25,1.0,0,2.0,2.0
2020HU0803362,43333,7314,1,140010.0,3,6.0,0,2.0,4.0
2020HU0803381,43334,7312,2,53850.0,15,3.0,0,3.0,2.0
2020HU0803703,43335,7307,2,297575.1,2,2.0,0,2.0,4.0
2020HU0803898,43336,7313,3,109207.8,14,3.0,0,2.0,2.0
2020HU0803928,43337,7301,6,149541.44999999998,7,1.0,0,2.0,1.0
2020HU0803951,43338,7302,3,102315.0,4,3.0,0,4.0,4.0
2020HU0804159,43339,7313,1,38125.799999999996,15,6.0,0,6.0,4.0
2020HU0804205,43340,7318,3,59235.0,46,1.0,0,1.0,1.0
2020HU0804492,43341,7320,2,134840.4,16,1.0,0,2.0,4.0
2020HU0804534,43342,7314,1,44803.2,6,6.0,0,2.0,4.0
2020HU0804640,43343,7304,1,20463.0,17,6.0,0,2.0,4.0
2020HU0804765,43344,7309,2,100161.0,5,7.0,0,2.0,4.0
2020HU0804773,43345,7305,2,144134.91,24,1.0,0,2.0,4.0
2020HU0804956,43346,7321,2,56650.2,9,7.0,0,2.0,4.0
2020HU0805272,43347,7313,3,101345.7,50,3.0,0,9.0,4.0
2020HU0805681,43348,7310,5,641676.6,17,1.0,0,2.0,3.0
2020HU0805749,43349,7310,1,21540.0,20,6.0,0,7.0,4.0
2020HU0805833,43350,7321,2,118470.0,51,1.0,0,2.0,4.0
2020HU0805865,43351,7314,5,91545.0,16,1.0,0,6.0,3.0
2020HU0805906,43352,7308,2,107700.0,8,1.0,0,2.0,4.0
2020HU0805914,43353,7312,1,210015.0,11,6.0,0,6.0,4.0
2020HU0806199,43354,7313,1,63543.0,32,6.0,0,2.0,4.0
2020HU0806205,43355,7310,1,50619.0,12,4.0,0,9.0,4.0
2020HU0806509,43356,7310,2,53850.0,8,7.0,0,9.0,4.0
2020HU0806516,43357,7309,4,290790.0,19,1.0,0,2.0,2.0
2020HU0806837,43358,7302,3,204414.6,42,1.0,0,2.0,4.0
2020HU0807019,43359,7309,1,19816.8,88,6.0,0,2.0,4.0
2020HU0807451,43360,7322,1,48465.0,43,4.0,0,5.0,4.0
2020HU0807767,43361,7308,1,94776.0,17,4.0,0,3.0,4.0
2020HU0807879,43362,7305,2,76467.0,18,1.0,0,8.0,4.0
2020HU0807995,43363,7303,1,100161.0,23,4.0,0,8.0,4.0
2020HU0808054,43364,7302,4,163704.0,1,2.0,0,1.0,3.0
2020HU0808176,43365,7318,6,253633.5,10,1.0,0,2.0,3.0
2020HU0808232,43366,7302,2,51049.799999999996,4,1.0,0,2.0,4.0
2020HU0808322,43367,7320,4,152395.5,9,1.0,0,2.0,2.0
2020HU0808772,43368,7317,1,110392.5,11,6.0,0,2.0,4.0
2020HU0808854,43369,7310,2,140010.0,12,1.0,0,2.0,4.0
2020HU0809022,43370,7301,1,58373.399999999994,16,6.0,0,2.0,4.0
2020HU0809027,43371,7302,1,32310.0,11,4.0,0,2.0,4.0
2020HU0809112,43372,7304,2,182013.0,22,7.0,0,7.0,4.0
2020HU0809188,43373,7318,2,142164.0,8,1.0,0,2.0,4.0
2020HU0809423,43374,7321,1,80775.0,67,4.0,0,2.0,4.0
2020HU0809430,43375,7311,2,136025.1,27,1.0,0,2.0,4.0
2020HU0809514,43376,7312,2,114162.0,24,1.0,0,7.0,4.0
2020HU0809584,43377,7316,1,117393.0,31,6.0,0,8.0,4.0
2020HU0809747,43378,7306,2,142164.0,7,1.0,0,2.0,4.0
2020HU0810345,43379,7318,6,41356.799999999996,13,1.0,0,5.0,3.0
2020HU0810673,43380,7317,1,134625.0,16,4.0,0,7.0,4.0
2020HU0810733,43381,7309,1,110069.4,4,6.0,0,2.0,4.0
2020HU0810804,43382,7305,4,71135.84999999999,5,3.0,0,2.0,4.0
2020HU0810948,43383,7322,6,77005.5,8,3.0,0,5.0,3.0
2020HU0811061,43384,7308,3,288636.0,17,1.0,0,6.0,2.0
2020HU0811211,43385,7320,5,313407.0,39,1.0,0,2.0,2.0
2020HU0811361,43386,7306,5,106590.69,22,1.0,0,3.0,3.0
2020HU0811572,43387,7301,4,199245.0,16,1.0,0,2.0,3.0
2020HU0811653,43388,7313,2,48465.0,17,1.0,0,2.0,4.0
2020HU0811695,43389,7314,2,135486.6,10,1.0,0,2.0,4.0
2020HU0811790,43390,7314,1,40818.299999999996,27,6.0,0,2.0,4.0
2020HU0811840,43391,7307,3,209584.19999999998,14,1.0,0,2.0,1.0
2020HU0811938,43392,7312,2,113623.5,9,1.0,0,6.0,4.0
2020HU0812130,43393,7310,2,221969.69999999998,15,7.0,0,2.0,4.0
2020HU0812193,43394,7321,1,29832.899999999998,12,6.0,0,8.0,4.0
2020HU0812212,43395,7311,5,206784.0,47,1.0,0,2.0,2.0
2020HU0812373,43396,7321,1,25848.0,77,4.0,0,1.0,4.0
2020HU0812477,43397,7301,1,226170.0,4,4.0,0,2.0,4.0
2020HU0812887,43398,7317,1,55034.7,13,6.0,0,2.0,4.0
2020HU0812914,43399,7302,2,64404.6,40,1.0,0,2.0,4.0
2020HU0813037,43400,7317,3,369895.64999999997,61,2.0,0,7.0,4.0
2020HU0813075,43401,7301,4,159837.57,15,3.0,0,2.0,4.0
2020HU0813127,43402,7302,2,128841.51,17,1.0,0,2.0,4.0
2020HU0813352,43403,7314,5,7000.5,37,1.0,0,9.0,3.0
2020HU0813397,43404,7310,6,59235.0,9,1.0,0,2.0,3.0
2020HU0813428,43405,7309,3,312330.0,10,1.0,0,2.0,1.0
2020HU0813584,43406,7302,2,49326.6,13,1.0,0,1.0,4.0
2020HU0813616,43407,7301,2,57404.1,14,1.0,0,2.0,4.0
2020HU0813775,43408,7313,3,90144.9,10,1.0,0,2.0,4.0
2020HU0813821,43409,7308,3,267354.48,10,1.0,0,2.0,4.0
2020HU0814079,43410,7321,2,41249.1,2,1.0,0,2.0,4.0
2020HU0814362,43411,7301,6,118470.0,9,1.0,0,2.0,3.0
2020HU0814622,43412,7310,1,14679.51,72,6.0,0,2.0,4.0
2020HU0814693,43413,7310,2,114377.4,27,1.0,0,7.0,4.0
2020HU0814710,43414,7320,5,393751.2,35,1.0,0,2.0,4.0
2020HU0815283,43415,7310,2,176304.9,10,1.0,0,2.0,4.0
2020HU0815687,43416,7319,2,140010.0,7,1.0,0,3.0,4.0
2020HU0815955,43417,7316,7,42649.2,88,1.0,0,2.0,3.0
2020HU0816280,43418,7315,4,124285.79999999999,5,3.0,0,2.0,2.0
2020HU0816322,43419,7314,2,48895.799999999996,29,3.0,0,7.0,4.0
2020HU0816423,43420,7319,3,126762.9,52,3.0,0,2.0,4.0
2020HU0816856,43421,7318,3,132686.4,28,3.0,0,2.0,2.0
2020HU0816996,43422,7311,4,608505.0,15,1.0,0,2.0,1.0
2020HU0817212,43423,7308,8,239417.09999999998,60,2.0,0,2.0,3.0
2020HU0817972,43424,7313,2,61281.299999999996,7,1.0,0,2.0,4.0
2020HU0817975,43425,7314,2,76251.59999999999,4,1.0,0,2.0,4.0
2020HU0818120,43426,7307,2,73020.59999999999,4,1.0,0,2.0,4.0
2020HU0818192,43427,7313,2,33063.9,11,1.0,0,2.0,4.0
2020HU0818221,43428,7322,4,129703.11,23,1.0,0,2.0,2.0
2020HU0818650,43429,7315,2,68281.8,135,1.0,0,2.0,4.0
2020HU0818706,43430,7318,1,0.0,48,4.0,0,5.0,4.0
2020HU0818774,43431,7315,2,69789.59999999999,15,1.0,0,2.0,4.0
2020HU0819215,43432,7308,2,21540.0,38,1.0,0,2.0,4.0
2020HU0819246,43433,7309,1,20463.0,11,4.0,0,2.0,4.0
2020HU0819719,43434,7315,2,93699.0,16,2.0,0,2.0,4.0
2020HU0819726,43435,7318,2,117177.59999999999,10,2.0,0,2.0,4.0
2020HU0819738,43436,7314,2,226170.0,12,3.0,0,2.0,2.0
2020HU0819909,43437,7306,5,23370.899999999998,19,1.0,0,3.0,3.0
2020HU0819996,43438,7301,5,278835.3,9,1.0,0,2.0,4.0
2020HU0820032,43439,7308,3,151857.0,10,1.0,0,2.0,2.0
2020HU0820269,43440,7306,1,25201.8,10,4.0,0,8.0,4.0
2020HU0820290,43441,7319,2,115346.7,13,1.0,0,2.0,4.0
2020HU0820644,43442,7322,1,0.0,7,4.0,0,2.0,4.0
2020HU0820649,43443,7321,2,135163.5,36,1.0,0,2.0,4.0
2020HU0820658,43444,7318,2,71297.4,15,1.0,0,1.0,4.0
2020HU0820678,43445,7307,2,140010.0,44,2.0,0,2.0,1.0
2020HU0820781,43446,7314,2,135702.0,8,1.0,0,2.0,4.0
2020HU0821075,43447,7304,1,91545.0,8,6.0,0,9.0,4.0
2020HU0821461,43448,7311,3,243402.0,32,1.0,0,4.0,2.0
2020HU0821478,43449,7306,1,121701.0,24,4.0,0,2.0,4.0
2020HU0821630,43450,7317,5,144210.3,43,1.0,0,2.0,1.0
2020HU0821710,43451,7322,5,71297.4,52,1.0,0,5.0,3.0
2020HU0821868,43452,7306,6,85083.0,70,1.0,0,2.0,2.0
2020HU0821892,43453,7302,1,90468.0,44,4.0,0,4.0,4.0
2020HU0822008,43454,7305,4,32310.0,10,3.0,0,7.0,2.0
2020HU0822248,43455,7315,3,161442.3,8,3.0,0,2.0,4.0
2020HU0822556,43456,7306,2,211092.0,6,1.0,0,2.0,4.0
2020HU0822793,43457,7317,2,143348.69999999998,10,3.0,0,2.0,4.0
2020HU0823036,43458,7322,6,96930.0,14,3.0,0,4.0,3.0
2020HU0823108,43459,7313,3,88206.3,26,3.0,0,8.0,2.0
2020HU0823323,43460,7318,2,233385.9,38,1.0,0,2.0,4.0
2020HU0823402,43461,7316,1,134625.0,10,4.0,0,7.0,4.0
2020HU0823509,43462,7302,6,78621.0,7,1.0,0,2.0,3.0
2020HU0823546,43463,7310,1,49972.799999999996,75,6.0,0,7.0,4.0
2020HU0823573,43464,7316,1,12493.199999999999,19,4.0,0,9.0,4.0
2020HU0823859,43465,7305,1,107700.0,45,4.0,0,2.0,4.0
2020HU0823863,43466,7304,3,81959.7,7,1.0,0,2.0,4.0
2020HU0824085,43467,7313,5,186321.0,10,3.0,0,2.0,1.0
2020HU0824100,43468,7322,4,146472.0,32,1.0,0,6.0,4.0
2020HU0824319,43469,7313,2,37587.299999999996,9,3.0,0,2.0,4.0
2020HU0824482,43470,7312,4,146256.6,11,1.0,0,2.0,4.0
2020HU0824668,43471,7316,2,258480.0,31,1.0,0,3.0,4.0
2020HU0824810,43472,7319,2,261172.5,15,1.0,0,4.0,4.0
2020HU0824828,43473,7316,1,73989.9,38,6.0,0,6.0,4.0
2020HU0824953,43474,7309,1,138179.1,18,4.0,0,5.0,4.0
2020HU0825169,43475,7318,2,91221.9,6,1.0,0,2.0,4.0
2020HU0825399,43476,7307,5,147441.3,5,1.0,0,2.0,2.0
2020HU0825503,43477,7310,4,0.0,48,5.0,0,9.0,4.0
2020HU0825715,43478,7322,2,156703.5,7,1.0,0,5.0,4.0
2020HU0825858,43479,7306,4,124608.9,19,1.0,0,2.0,2.0
2020HU0825943,43480,7302,3,136886.69999999998,19,1.0,0,2.0,2.0
2020HU0825997,43481,7321,1,24124.8,10,6.0,0,5.0,4.0
2020HU0826202,43482,7314,5,653297.4299999999,7,1.0,0,2.0,4.0
2020HU0826430,43483,7314,1,205707.0,4,6.0,0,8.0,4.0
2020HU0826539,43484,7306,6,238017.0,8,1.0,0,2.0,4.0
2020HU0826575,43485,7306,5,188475.0,28,1.0,0,2.0,2.0
2020HU0826603,43486,7321,2,36618.0,16,2.0,0,7.0,4.0
2020HU0826757,43487,7319,3,51696.0,28,2.0,0,2.0,1.0
2020HU0826795,43488,7308,2,196487.88,93,1.0,0,5.0,4.0
2020HU0826819,43489,7320,4,205707.0,21,1.0,0,2.0,2.0
2020HU0826889,43490,7318,2,93914.4,22,1.0,0,2.0,4.0
2020HU0827201,43491,7309,5,170166.0,77,1.0,0,2.0,3.0
2020HU0827318,43492,7314,4,177705.0,8,1.0,0,2.0,1.0
2020HU0827327,43493,7306,1,21001.5,49,6.0,0,9.0,4.0
2020HU0827654,43494,7314,3,64620.0,19,3.0,0,2.0,2.0
2020HU0827659,43495,7306,1,184490.1,7,6.0,0,2.0,4.0
2020HU0827774,43496,7315,1,21540.0,47,6.0,0,6.0,4.0
2020HU0827911,43497,7315,3,84006.0,39,1.0,0,5.0,2.0
2020HU0828063,43498,7316,2,126009.0,60,5.0,0,6.0,4.0
2020HU0828154,43499,7318,3,68497.2,10,3.0,0,2.0,4.0
2020HU0828184,43500,7301,2,87452.4,44,7.0,0,2.0,4.0
2020HU0828195,43501,7306,4,121701.0,16,1.0,0,2.0,3.0
2020HU0828284,43502,7303,3,59235.0,16,2.0,0,2.0,1.0
2020HU0828302,43503,7319,1,31017.6,10,6.0,0,1.0,4.0
2020HU0828324,43504,7304,3,101345.7,6,1.0,0,2.0,4.0
2020HU0828394,43505,7306,6,128163.0,7,1.0,0,2.0,2.0
2020HU0828476,43506,7306,4,301560.0,13,1.0,0,2.0,1.0
2020HU0828756,43507,7319,6,142164.0,86,1.0,0,2.0,3.0
2020HU0828776,43508,7301,11,213030.6,1,1.0,0,2.0,2.0
2020HU0828782,43509,7314,2,67958.7,31,1.0,0,8.0,4.0
2020HU0828959,43510,7316,4,127086.0,21,1.0,0,2.0,3.0
2020HU0829019,43511,7309,4,145395.0,43,1.0,0,2.0,3.0
2020HU0829162,43512,7302,2,68281.8,6,1.0,0,1.0,4.0
2020HU0829249,43513,7314,6,52665.299999999996,78,1.0,0,3.0,2.0
2020HU0829424,43514,7317,3,37695.0,5,5.0,0,2.0,2.0
2020HU0829467,43515,7315,1,66235.5,16,4.0,0,9.0,4.0
2020HU0829500,43516,7306,3,46634.1,17,3.0,0,4.0,4.0
2020HU0829719,43517,7320,4,215076.9,59,1.0,0,2.0,2.0
2020HU0829778,43518,7309,4,608505.0,9,1.0,0,3.0,1.0
2020HU0829861,43519,7303,5,134194.19999999998,8,3.0,0,2.0,4.0
2020HU0829936,43520,7313,3,23694.0,17,2.0,0,8.0,4.0
2020HU0830030,43521,7321,8,259557.0,29,1.0,0,2.0,2.0
2020HU0830705,43522,7314,2,231447.3,6,1.0,0,2.0,4.0
2020HU0830750,43523,7313,4,303714.0,8,1.0,0,2.0,4.0
2020HU0830828,43524,7306,6,104469.0,14,3.0,0,2.0,2.0
2020HU0830954,43525,7308,3,188475.0,11,1.0,0,2.0,2.0
2020HU0831058,43526,7308,1,82929.0,11,4.0,0,5.0,4.0
2020HU0831190,43527,7304,3,235863.0,10,1.0,0,2.0,4.0
2020HU0831295,43528,7310,1,5385.0,23,4.0,0,2.0,4.0
2020HU0831332,43529,7321,1,16155.0,18,6.0,0,8.0,4.0
2020HU0831342,43530,7302,4,86160.0,8,1.0,0,2.0,2.0
2020HU0831350,43531,7313,2,149703.0,16,1.0,0,8.0,4.0
2020HU0831358,43532,7315,2,25848.0,36,1.0,0,2.0,4.0
2020HU0831521,43533,7306,2,240494.09999999998,5,1.0,0,2.0,4.0
2020HU0831707,43534,7303,2,208938.0,20,1.0,0,7.0,4.0
2020HU0831795,43535,7310,4,209476.5,24,1.0,0,2.0,2.0
2020HU0831836,43536,7305,1,11847.0,15,4.0,0,1.0,4.0
2020HU0831936,43537,7306,1,102315.0,8,6.0,0,2.0,4.0
2020HU0832314,43538,7319,2,60096.6,9,1.0,0,2.0,4.0
2020HU0832315,43539,7301,6,66881.7,30,3.0,0,2.0,3.0
2020HU0832489,43540,7304,2,157565.1,20,5.0,0,5.0,4.0
2020HU0832518,43541,7318,3,53526.9,49,3.0,0,6.0,4.0
2020HU0832589,43542,7321,2,103392.0,53,1.0,0,7.0,4.0
2020HU0832691,43543,7316,1,59773.5,33,6.0,0,8.0,4.0
2020HU0832692,43544,7322,4,60419.7,30,3.0,0,9.0,4.0
2020HU0832721,43545,7321,1,14324.099999999999,49,4.0,0,2.0,4.0
2020HU0832728,43546,7304,1,20786.1,15,6.0,0,5.0,4.0
