mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
10704,35,34,5,2,2,2,0,14,3,11,6,14,10,0,15,0,11,0,8,35,23,15,4,2,44,21,16,7,0,44,0,0,5,10,11,8,5,5,0,0,0,44
10705,116,79,1,9,0,7,2,54,35,23,16,22,8,18,18,12,25,0,6,134,59,46,10,3,118,35,44,33,6,109,9,7,15,21,31,21,14,9,0,0,0,118
10706,60,53,1,6,1,1,0,18,21,8,17,19,13,8,4,1,22,1,5,80,34,26,6,3,69,19,27,18,5,63,6,3,9,15,15,14,7,6,0,0,0,69
10707,35,31,7,0,2,0,0,11,16,1,8,9,10,2,0,0,19,0,0,47,20,14,4,2,40,11,16,8,5,34,6,0,5,8,13,7,5,2,0,0,0,40
10708,48,56,2,2,5,2,0,24,22,9,5,16,11,6,6,5,12,0,2,79,30,24,6,3,63,19,25,16,3,58,5,0,7,18,11,15,6,6,0,0,0,63
10709,68,29,0,2,0,3,3,32,21,6,9,12,9,0,18,3,8,0,0,68,28,24,5,2,59,19,25,15,0,55,4,2,7,8,18,10,7,7,0,0,0,59
10710,86,87,5,10,6,2,14,32,23,30,16,18,13,4,18,5,20,2,27,101,48,35,12,6,101,33,40,24,4,95,6,6,16,17,30,13,5,14,0,0,0,101
10711,27,55,0,6,0,0,5,23,14,15,5,9,5,0,4,7,20,2,3,46,23,16,6,4,49,19,17,11,2,46,3,7,8,9,10,6,2,7,0,0,0,49
10712,9,11,0,1,0,0,3,6,1,3,1,4,0,1,0,1,2,0,0,17,5,5,2,0,12,4,6,2,0,12,0,3,3,1,2,1,0,2,0,0,0,12
10713,5,7,0,0,0,0,5,1,2,2,0,1,1,0,0,0,4,0,0,8,4,3,0,0,7,1,5,1,0,7,0,0,2,3,1,0,0,1,0,0,0,7
10714,78,59,2,6,5,1,8,33,24,26,16,10,6,0,19,4,4,0,20,90,37,30,9,5,81,34,29,17,1,80,1,7,12,10,25,11,5,11,0,0,0,81
10715,32,36,1,3,0,5,7,9,9,14,11,9,0,0,9,2,3,0,24,30,19,13,5,2,39,25,9,5,0,39,0,5,4,8,13,2,3,4,0,0,0,39
10716,90,77,4,5,0,2,13,53,29,28,19,4,2,8,28,11,33,6,19,70,69,37,5,2,113,41,45,20,7,106,7,5,9,27,31,15,21,5,0,0,0,113
10717,69,111,7,10,2,3,16,47,43,24,12,2,10,4,40,3,51,0,3,83,52,38,12,5,107,27,34,35,11,93,14,6,8,20,28,19,8,18,0,0,0,107
10718,59,99,8,3,5,5,21,38,40,9,7,12,6,4,14,5,42,4,7,86,47,33,10,4,94,22,33,30,9,82,12,6,1,22,26,16,7,16,0,0,2,96
10719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10720,66,21,2,4,2,2,3,17,28,17,0,2,3,7,6,0,7,0,28,46,22,20,4,3,49,12,17,14,6,42,7,0,6,11,14,10,4,4,0,0,0,49
10721,54,58,11,11,3,0,0,20,15,27,10,7,8,0,0,5,20,0,33,54,13,16,9,8,46,16,17,12,1,36,10,0,3,4,13,12,6,8,0,0,0,46
10722,23,43,2,8,5,0,1,7,10,8,9,4,7,5,0,3,1,0,22,40,7,11,4,5,27,7,10,10,0,21,6,0,3,5,3,7,0,9,0,0,0,27
10723,257,147,14,13,6,8,8,111,120,41,28,30,12,13,36,33,55,10,45,225,120,89,20,11,240,73,97,53,17,218,22,8,11,44,80,55,23,19,0,0,0,240
10724,102,102,12,7,0,7,8,51,40,24,17,21,7,10,23,9,27,8,31,106,60,44,11,6,121,36,49,33,3,115,6,8,7,21,40,23,13,9,0,0,0,121
10725,33,33,2,3,2,0,0,4,16,15,10,10,1,3,22,0,3,1,0,40,17,16,4,2,39,20,13,5,1,36,3,0,2,7,11,10,1,8,0,0,0,39
10726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10732,74,71,2,6,0,4,4,30,29,20,14,5,25,6,2,7,73,1,4,58,21,25,10,11,67,17,24,19,7,60,7,4,4,22,11,21,3,2,0,0,39,106
10733,22,36,0,2,1,0,2,12,7,5,2,8,11,8,6,0,36,2,0,14,8,8,5,5,26,5,10,7,4,22,4,0,2,8,8,8,0,0,0,0,0,26
10734,0,11,0,0,0,0,0,4,0,1,0,5,1,0,0,0,0,0,1,10,1,3,2,0,6,2,4,0,0,6,0,0,0,4,0,2,0,0,0,0,0,6
10735,219,156,3,31,14,7,12,49,63,62,42,34,22,36,9,5,163,0,10,188,60,71,28,22,181,58,73,36,14,163,18,16,17,53,43,51,1,0,0,0,0,181
10736,61,32,5,8,11,4,6,11,17,8,14,5,0,4,1,4,75,0,0,13,6,10,6,12,34,9,14,10,1,18,16,0,7,14,11,2,0,0,0,0,0,34
10737,52,60,4,11,10,2,13,11,16,12,4,7,6,16,9,0,82,1,0,20,7,13,7,13,40,14,15,11,0,25,15,2,12,14,8,3,0,1,0,0,0,40
10738,10,12,0,2,8,2,0,0,5,4,0,1,0,0,5,2,15,0,0,0,2,3,1,2,8,2,5,1,0,4,4,0,2,3,1,2,0,0,0,0,0,8
10739,99,96,3,8,11,1,13,20,22,20,16,26,22,33,19,6,149,0,4,17,4,13,9,32,58,15,22,15,6,26,32,6,11,12,17,5,5,2,0,0,0,58
10740,68,73,3,6,9,2,10,16,14,11,10,30,24,6,7,11,109,6,4,4,4,8,6,24,42,11,16,10,5,18,24,4,8,12,9,4,5,0,0,0,0,42
10741,19,22,3,0,1,0,0,5,6,5,4,14,3,0,0,0,39,0,2,0,0,3,2,8,13,3,6,3,1,5,8,3,3,1,4,2,0,0,0,0,0,13
10742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10746,469,311,31,11,22,5,237,238,79,15,111,17,8,6,183,149,190,21,52,185,34,62,42,108,246,75,87,57,27,185,61,20,54,69,63,25,9,6,0,0,0,246
10747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10749,9,4,3,0,0,0,7,2,1,0,0,0,0,0,0,3,7,0,0,3,0,4,0,0,4,0,2,2,0,4,0,0,2,0,2,0,0,0,0,0,0,4
10750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10758,8,9,2,0,0,0,7,8,0,0,0,0,0,0,0,3,7,0,0,7,0,2,2,2,6,1,3,2,0,5,1,0,3,1,2,0,0,0,0,0,0,6
10759,242,131,18,2,12,5,104,93,56,14,50,8,6,5,126,51,55,3,22,116,18,32,20,46,116,32,38,37,9,85,31,15,25,31,30,10,2,3,0,0,0,116
10760,166,82,7,3,10,0,85,65,25,9,25,16,0,3,46,27,62,31,20,62,12,20,13,32,77,15,21,33,8,52,25,10,19,22,17,4,2,3,0,0,0,77
10761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10766,14,9,0,0,0,0,11,5,0,0,7,0,0,0,0,4,11,0,0,8,0,3,3,2,8,1,3,4,0,5,3,0,1,3,3,1,0,0,0,0,0,8
10767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10769,8,7,2,3,3,2,0,0,1,2,1,0,0,1,1,0,14,0,0,0,0,0,0,6,6,1,4,1,0,1,5,0,2,4,0,0,0,0,0,0,0,6
10770,137,114,11,15,16,11,17,30,33,22,20,21,41,14,20,24,177,3,10,17,4,14,11,41,70,19,24,21,6,29,41,6,11,24,13,13,3,0,0,0,0,70
10771,162,149,21,14,26,15,17,37,32,29,31,39,30,20,22,25,226,3,21,14,5,16,12,54,87,24,32,25,6,37,50,9,13,30,14,14,7,0,0,0,0,87
10772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10774,40,45,6,3,8,7,9,6,18,10,9,7,0,2,13,5,65,0,0,2,0,3,2,17,22,5,9,7,1,10,12,3,5,6,4,1,3,0,0,0,0,22
10775,67,61,0,8,10,6,7,12,17,13,15,8,25,7,2,16,96,1,0,13,0,6,5,22,33,13,11,8,1,17,16,3,2,13,7,4,4,0,0,0,0,33
10776,14,14,0,1,4,2,0,4,2,4,3,1,6,1,0,7,20,0,0,1,0,0,0,9,9,2,5,2,0,4,5,4,0,3,1,1,0,0,0,0,0,9
10777,20,21,1,2,2,3,2,6,5,5,2,7,6,0,1,4,34,0,0,2,3,5,2,3,13,3,6,3,1,5,8,2,2,2,5,2,0,0,0,0,0,13
10778,25,22,2,3,4,3,3,6,2,8,0,13,2,1,7,2,38,0,0,0,1,5,2,7,15,3,7,3,2,6,9,3,1,3,4,2,2,0,0,0,0,15
10779,49,45,4,8,9,2,6,16,12,11,5,8,13,0,10,0,82,0,0,2,3,3,4,16,26,6,10,6,4,10,16,4,4,7,5,4,2,0,0,0,0,26
10780,59,46,5,3,11,6,6,9,11,16,10,14,9,5,0,24,68,2,11,0,3,6,5,15,29,6,12,7,4,13,16,0,9,9,8,3,0,0,0,0,0,29
10781,16,16,0,2,2,1,1,0,2,6,0,10,6,2,3,1,28,0,0,0,1,4,2,3,10,2,5,3,0,5,5,0,0,6,4,0,0,0,0,0,0,10
10782,102,71,7,9,7,5,18,12,15,29,14,26,20,11,11,8,116,5,15,18,5,12,8,24,49,18,18,11,2,26,23,6,4,20,11,7,1,0,0,0,0,49
10783,104,118,4,9,6,4,17,28,23,24,22,41,33,11,16,16,160,0,14,16,4,14,9,39,66,19,25,17,5,30,36,9,15,15,14,5,6,2,0,0,0,66
10784,134,167,25,19,22,14,18,42,42,45,33,15,24,2,9,68,208,6,1,9,1,19,13,54,87,25,35,22,5,40,47,13,14,23,24,8,3,2,0,0,0,87
10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10786,138,203,13,14,25,11,17,48,51,38,31,26,46,21,33,27,240,7,6,28,21,47,21,40,129,37,45,35,12,86,43,25,25,29,28,16,6,0,0,0,0,129
10787,50,73,4,9,16,3,5,19,19,13,10,13,3,9,4,15,88,1,0,15,10,17,9,11,47,12,18,11,6,31,16,9,8,12,7,8,3,0,0,0,0,47
10788,146,218,18,23,26,13,23,42,35,44,33,37,40,30,55,36,242,9,4,18,25,48,22,43,138,43,53,33,9,98,40,24,25,41,29,15,4,0,0,0,0,138
10789,149,186,4,15,26,17,12,37,28,39,23,31,59,44,50,53,207,11,0,14,22,44,21,40,127,42,48,29,8,92,35,26,22,37,23,14,5,0,0,0,0,127
10790,63,84,3,9,8,8,8,17,23,24,6,12,15,14,10,16,93,17,0,11,13,21,9,13,56,21,23,10,2,45,11,10,8,18,16,3,1,0,0,0,0,56
10791,196,201,20,19,32,17,18,40,48,69,27,52,43,12,104,0,264,7,6,16,4,23,21,65,113,31,38,37,7,50,63,10,13,48,28,10,2,2,0,0,0,113
10792,62,75,5,4,12,14,9,13,24,27,11,16,2,0,26,0,104,0,1,6,2,8,6,23,39,9,15,10,5,17,22,4,7,17,8,3,0,0,0,0,0,39
10793,163,183,19,21,24,22,30,24,44,62,26,40,23,11,90,3,229,3,10,11,6,20,18,54,98,26,33,32,7,45,53,9,15,39,27,7,0,1,0,0,0,98
10794,139,166,10,17,20,18,21,23,45,63,31,32,15,10,71,9,202,4,4,15,5,17,15,50,87,23,33,25,6,42,45,11,13,35,18,6,2,2,0,0,0,87
10795,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10796,40,38,3,2,4,8,5,8,13,8,10,10,3,4,6,1,62,0,0,9,3,9,5,10,27,6,10,7,4,12,15,4,5,10,6,2,0,0,0,0,0,27
10797,146,189,12,9,37,18,17,48,48,37,32,42,14,21,46,22,213,0,4,50,14,31,21,51,117,37,44,29,7,59,58,11,18,42,34,9,0,3,0,0,0,117
10798,43,54,5,7,5,2,2,20,13,12,17,10,0,4,13,0,66,0,8,10,5,10,6,11,32,8,13,8,3,20,12,4,5,10,9,4,0,0,0,0,0,32
10799,10,5,3,0,4,0,1,0,1,2,1,3,0,0,2,0,13,0,0,0,0,3,0,2,5,1,2,2,0,2,3,0,0,3,2,0,0,0,0,0,0,5
10800,10,13,0,1,2,0,4,1,7,2,4,2,0,0,0,1,18,0,2,2,2,2,2,2,8,2,3,3,0,4,4,0,2,5,1,0,0,0,0,0,0,8
10801,78,81,5,6,7,12,5,24,12,5,23,25,12,23,56,4,84,3,1,11,13,26,11,19,69,17,24,22,6,46,23,18,15,17,13,4,0,2,0,0,0,69
10802,17,9,2,0,0,1,0,2,3,4,2,6,6,0,0,0,20,0,0,6,2,3,2,2,9,1,3,4,1,5,4,6,1,0,2,0,0,0,0,0,0,9
10803,190,150,18,9,13,11,15,44,50,36,26,28,48,42,107,19,168,21,11,14,29,54,22,42,147,41,55,41,10,105,42,36,28,36,37,8,0,2,0,0,0,147
10804,12,8,0,0,1,0,1,5,3,2,0,3,5,0,5,0,15,0,0,0,1,2,2,2,7,1,2,4,0,4,3,3,1,2,1,0,0,0,0,0,0,7
10805,259,360,32,27,23,26,47,79,75,68,60,56,70,56,140,21,321,0,28,109,43,78,32,60,213,66,79,49,19,154,59,41,26,42,44,38,7,15,0,0,0,213
10806,5,7,2,1,0,0,5,3,0,0,1,0,0,0,0,0,5,0,0,7,0,4,0,0,4,0,1,3,0,2,2,0,3,1,0,0,0,0,0,0,0,4
10807,53,73,5,0,5,3,1,17,18,22,7,10,10,28,42,6,64,9,1,4,11,20,7,16,54,14,22,12,6,39,15,17,8,13,14,2,0,0,0,0,0,54
10808,6,20,1,1,0,4,2,0,2,0,1,1,0,14,8,0,17,1,0,0,2,4,1,2,9,1,3,4,1,5,4,3,3,3,0,0,0,0,0,0,30,39
10809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10810,75,93,2,3,13,6,29,17,29,24,22,19,4,0,30,3,123,0,0,12,4,14,7,23,48,14,18,11,5,25,23,4,8,18,14,4,0,0,0,0,0,48
10811,162,198,9,18,31,18,25,25,50,54,47,62,15,6,96,0,242,5,8,9,5,18,19,60,102,31,39,26,6,49,53,11,15,43,24,8,0,1,0,0,0,102
10812,38,46,0,5,2,6,8,4,14,13,7,22,0,3,9,1,65,0,1,8,2,7,4,11,24,6,8,6,4,11,13,4,3,7,7,3,0,0,0,0,0,24
10813,27,20,4,1,0,2,7,4,4,8,2,15,0,0,9,0,38,0,0,0,0,4,4,8,16,4,7,3,2,9,7,0,1,6,9,0,0,0,0,0,0,16
10814,90,98,3,4,20,13,13,12,17,29,12,40,16,9,54,2,118,5,1,8,2,12,7,32,53,17,21,11,4,29,24,6,4,24,14,5,0,0,0,0,0,53
10815,35,47,5,5,2,1,6,15,3,5,23,8,5,4,40,0,33,0,1,8,6,10,5,11,32,7,10,10,5,22,10,5,5,8,12,2,0,0,0,0,0,32
10816,9,6,0,0,0,0,0,3,3,2,2,2,3,0,10,0,5,0,0,0,3,2,0,0,5,1,1,3,0,3,2,2,0,1,2,0,0,0,0,0,0,5
10817,17,9,1,0,0,4,2,5,2,1,7,2,0,2,16,0,10,0,0,0,2,4,2,1,9,1,3,4,1,5,4,5,0,0,4,0,0,0,0,0,0,9
10818,50,43,0,2,4,4,0,9,9,11,16,17,15,6,42,2,44,0,1,4,9,15,6,10,40,11,14,9,6,28,12,13,7,9,9,2,0,0,0,0,0,40
10819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10820,23,9,3,1,1,3,1,5,0,3,2,3,3,7,3,0,29,0,0,0,2,2,2,5,11,4,4,3,0,6,5,4,1,3,1,2,0,0,0,0,0,11
10821,43,57,2,7,4,3,8,11,13,16,10,8,6,12,5,1,71,3,0,20,3,12,7,13,35,9,14,7,5,19,16,6,3,13,12,1,0,0,0,0,0,35
10822,28,39,2,1,11,0,4,9,10,8,4,4,10,4,2,5,52,0,0,8,2,6,4,11,23,5,9,6,3,11,12,0,3,7,10,3,0,0,0,0,0,23
10823,34,46,1,3,0,3,7,11,3,22,8,15,2,5,8,0,69,0,0,3,4,6,5,10,25,6,8,7,4,18,7,6,3,7,5,4,0,0,0,0,0,25
10824,230,299,17,6,14,7,20,33,52,79,94,65,89,53,88,2,365,34,8,32,18,39,25,83,165,51,65,40,9,136,29,26,23,34,42,29,3,8,0,0,0,165
10825,179,187,18,17,32,9,31,33,34,41,38,60,39,14,62,8,190,0,20,86,14,31,19,62,126,42,47,29,8,82,44,25,11,33,24,17,7,9,0,0,0,126
10826,17,31,2,1,1,3,4,4,5,5,7,4,3,9,5,0,33,0,0,10,3,5,2,6,16,4,7,3,2,10,6,0,0,10,2,3,0,1,0,0,0,16
10827,66,55,4,10,5,2,13,20,16,7,12,14,10,8,22,0,76,0,7,16,2,12,5,17,36,9,15,7,5,22,14,0,6,13,7,7,2,1,0,0,0,36
10828,4,2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2
10829,100,132,19,12,10,4,9,42,18,15,52,31,13,7,100,8,92,0,6,26,16,32,17,24,89,21,29,32,7,63,26,11,15,27,28,8,0,0,0,0,0,89
10830,214,213,23,17,14,13,18,78,34,33,89,62,24,22,178,12,184,1,15,37,31,54,30,50,165,48,62,43,12,124,41,24,24,47,51,19,0,0,0,0,0,165
10831,88,110,11,11,9,4,13,38,20,3,38,41,7,3,81,5,84,2,6,20,14,27,16,19,76,19,28,22,7,58,18,9,12,23,25,6,0,1,0,0,0,76
10832,47,76,7,5,0,1,2,25,15,2,27,12,18,9,43,5,63,0,1,11,10,17,7,14,48,12,20,10,6,37,11,9,8,15,11,5,0,0,0,0,0,48
10833,23,29,8,2,2,4,2,12,7,0,10,0,5,0,24,0,22,0,1,5,2,5,3,8,18,4,7,4,3,13,5,4,5,4,5,0,0,0,0,0,0,18
10834,76,81,1,2,5,7,8,27,22,7,24,18,28,8,3,0,26,2,6,120,17,30,11,10,68,16,22,23,7,48,20,0,0,13,8,22,1,24,0,0,0,68
10835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10836,41,23,4,1,2,0,0,4,2,6,17,13,10,5,2,0,14,0,7,41,24,15,1,2,42,9,14,12,7,37,5,0,3,16,7,9,1,6,0,0,0,42
10837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10838,23,27,0,4,0,0,3,7,13,6,0,5,5,7,4,0,0,0,0,46,10,10,4,1,25,6,9,6,4,20,5,0,2,7,3,0,3,10,0,0,0,25
10839,76,76,3,4,5,0,1,16,24,18,20,16,28,17,15,0,5,0,5,127,34,30,9,6,79,23,31,20,5,70,9,0,9,14,16,9,10,21,0,0,0,79
10840,43,52,6,3,3,1,1,8,13,14,7,10,16,13,9,0,7,0,7,72,20,20,6,4,50,16,18,14,2,42,8,0,2,13,9,5,3,18,0,0,0,50
10841,85,106,5,6,4,3,11,17,31,23,22,17,30,22,12,2,14,0,16,147,37,38,13,12,100,31,37,29,3,91,9,2,6,20,24,13,10,25,0,0,0,100
10842,35,29,1,1,0,1,7,6,4,11,4,12,4,13,1,0,4,0,2,57,13,14,5,2,34,9,13,11,1,28,6,0,2,7,6,0,5,14,0,0,0,34
10843,266,235,22,23,25,17,28,49,39,77,98,52,42,29,5,0,21,9,159,307,58,75,36,53,222,76,80,57,9,180,42,0,9,16,32,29,27,109,0,0,0,222
10844,18,19,0,2,1,2,1,0,1,6,5,1,7,11,4,0,6,0,2,25,5,10,3,0,18,4,7,7,0,13,5,0,0,2,0,0,3,13,0,0,0,18
10845,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10846,28,33,0,6,3,2,4,7,11,11,2,3,12,0,12,2,2,0,7,38,8,9,5,5,27,6,10,11,0,20,7,1,0,2,2,4,5,13,0,0,0,27
10847,72,55,5,0,7,4,4,9,12,22,23,14,22,5,2,0,0,5,40,80,17,19,11,9,56,18,22,15,1,47,9,0,2,7,8,5,6,28,0,0,0,56
10848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,258
10849,99,89,1,9,6,8,19,21,12,20,28,23,34,7,16,0,47,4,10,111,26,30,12,16,84,18,28,30,8,66,18,2,3,3,14,12,12,38,0,0,0,84
10850,83,87,7,9,6,4,15,10,17,22,16,24,33,7,9,0,32,4,10,115,23,27,13,13,76,17,25,26,8,59,17,5,5,4,9,9,7,37,0,0,0,76
10851,131,116,0,13,12,7,24,15,20,25,40,43,32,16,16,0,40,3,5,183,32,42,18,19,111,27,35,38,11,89,22,4,6,5,16,12,13,55,0,0,0,111
10852,58,63,2,0,7,4,10,5,7,6,22,21,28,9,2,0,25,7,0,87,15,20,10,10,55,13,20,15,7,44,11,2,3,4,8,7,4,27,0,0,0,55
10853,36,34,1,4,3,0,4,6,11,6,10,7,7,11,5,0,9,0,0,56,8,13,6,6,33,5,12,11,5,23,10,0,3,4,2,3,5,16,0,0,0,33
10854,50,46,5,2,2,1,6,7,8,12,16,9,17,11,13,0,1,0,11,71,18,18,7,7,50,12,17,14,7,40,10,3,5,8,10,2,6,16,0,0,0,50
10855,118,116,5,4,5,7,10,32,22,38,37,17,38,19,33,5,9,2,22,163,47,44,19,12,122,33,37,44,8,102,20,3,9,31,27,10,12,30,0,0,0,122
10856,30,55,2,1,2,1,2,16,8,12,9,10,9,13,9,0,3,0,6,67,17,18,7,3,45,11,14,14,6,35,10,0,5,8,12,5,4,11,0,0,0,45
10857,19,36,0,3,2,0,0,11,8,6,5,6,6,8,0,0,2,0,0,53,10,10,5,3,28,5,8,11,4,22,6,0,0,6,3,4,2,13,0,0,0,28
10858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10859,259,299,13,15,48,28,39,31,38,83,104,98,48,13,121,0,35,4,75,323,60,88,42,53,243,61,80,76,26,175,68,5,25,10,20,39,14,130,0,0,0,243
10860,214,252,8,12,48,25,17,26,22,75,95,87,35,16,111,0,33,6,63,253,49,72,35,47,203,49,67,63,24,143,60,7,20,9,16,35,9,107,0,0,0,203
