HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP,RAC1P,HISP,isWorker,pop_race,NAICS2,WKW,OCCP,SCHL,isinlaborforce,SOCP,SOC2
15994,3,7319,16,15,,2,6.0,,,1,2,0,Hispanic,0,,,16.0,0,0,0
15995,1,7311,65,0,3.0,1,6.0,4.0,40.0,6,1,0,Asian,61,4.0,3725.0,16.0,0,331090,33
15995,2,7311,33,0,1.0,2,1.0,4.0,15.0,6,1,1,Asian,44,5.0,5240.0,16.0,1,434051,43
15995,3,7311,31,15,1.0,1,1.0,4.0,40.0,6,1,1,Asian,721,5.0,3930.0,16.0,1,339030,33
15995,4,7311,70,0,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
15995,5,7311,94,0,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
15996,1,7311,75,0,,1,6.0,3.0,,1,1,0,White,0,,,21.0,0,0,0
15996,2,7311,75,0,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
15997,1,7306,53,0,1.0,1,1.0,2.0,50.0,8,2,1,Hispanic,48,1.0,9130.0,12.0,1,533030,53
15997,2,7306,29,0,1.0,2,3.0,4.0,20.0,8,2,0,Hispanic,45,5.0,4720.0,21.0,1,412010,41
15997,3,7306,24,15,1.0,1,1.0,4.0,30.0,8,2,1,Hispanic,56,1.0,3930.0,16.0,1,339030,33
15997,4,7306,15,12,,1,,,,8,2,0,Hispanic,0,,,13.0,0,0,0
15997,5,7306,54,0,6.0,2,1.0,4.0,24.0,8,2,1,Hispanic,56,1.0,4230.0,11.0,1,372012,37
15997,6,7306,49,0,1.0,2,1.0,4.0,40.0,8,2,1,Hispanic,49,1.0,9640.0,1.0,1,537064,53
15997,7,7306,13,10,,1,,,,8,2,0,Hispanic,0,,,10.0,0,0,0
15998,1,7309,72,0,,1,6.0,4.0,,6,1,0,Asian,0,,,20.0,0,0,0
15998,2,7309,68,0,,2,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
15998,3,7309,17,13,,2,6.0,4.0,,9,1,0,Two or More,0,,,13.0,0,0,0
15999,1,7308,68,0,1.0,1,6.0,2.0,40.0,1,1,0,White,54,6.0,1021.0,21.0,0,151252,15
15999,2,7308,74,0,2.0,2,1.0,4.0,40.0,1,1,1,White,62,1.0,3545.0,17.0,1,292090,29
16000,1,7313,47,0,1.0,2,1.0,4.0,40.0,9,1,1,Two or More,52,1.0,5860.0,21.0,1,439061,43
16000,2,7313,52,0,1.0,1,1.0,2.0,40.0,1,1,1,White,54,1.0,5260.0,20.0,1,434071,43
16000,3,7313,10,6,,1,,,,9,1,0,Two or More,0,,,7.0,0,0,0
16001,1,7319,28,0,1.0,2,1.0,4.0,40.0,1,2,1,Hispanic,56,1.0,800.0,21.0,1,132011,13
16001,2,7319,29,15,5.0,1,4.0,1.0,40.0,1,2,1,Hispanic,MIL,1.0,9830.0,20.0,0,559830,55
16001,3,7319,1,0,,1,,,,1,2,0,Hispanic,0,,,,0,0,0
16002,1,7312,25,15,1.0,2,2.0,4.0,80.0,1,1,1,White,54,1.0,3424.0,19.0,1,292056,29
16002,2,7312,23,0,5.0,1,1.0,2.0,50.0,1,1,1,White,92,1.0,2145.0,19.0,1,232011,23
16003,1,7312,27,0,4.0,1,1.0,4.0,10.0,1,1,1,White,61,3.0,2205.0,22.0,1,251000,25
16003,2,7312,23,16,4.0,1,1.0,4.0,20.0,1,1,1,White,61,1.0,2205.0,22.0,1,251000,25
16004,1,7316,55,0,1.0,1,1.0,2.0,40.0,9,3,1,Hispanic,56,6.0,7130.0,16.0,1,492098,49
16005,1,7313,30,0,1.0,1,6.0,4.0,,1,1,0,White,44,,9645.0,19.0,0,537065,53
16006,1,7315,48,0,1.0,1,1.0,4.0,18.0,1,1,1,White,722,1.0,4055.0,21.0,1,353023,35
16007,1,7304,94,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
16008,1,7321,56,15,4.0,1,6.0,2.0,,2,3,0,Hispanic,92,,3802.0,20.0,0,333012,33
16008,2,7321,56,0,3.0,2,6.0,4.0,,2,3,0,Hispanic,92,,3802.0,22.0,0,333012,33
16008,3,7321,26,15,1.0,2,1.0,4.0,40.0,2,3,1,Hispanic,52,1.0,5160.0,20.0,1,433071,43
16009,1,7307,36,0,1.0,1,1.0,4.0,60.0,6,1,1,Asian,52,1.0,120.0,21.0,1,113031,11
16009,2,7307,42,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,52,1.0,5120.0,21.0,1,433031,43
16009,3,7307,6,3,,1,,,,6,1,0,Asian,0,,,3.0,0,0,0
16009,4,7307,4,1,,2,,,,6,1,0,Asian,0,,,1.0,0,0,0
16010,1,7316,56,0,1.0,1,1.0,4.0,35.0,1,1,1,White,23,2.0,6230.0,19.0,1,472031,47
16011,1,7302,80,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
16011,2,7302,79,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
16012,1,7315,49,0,6.0,1,1.0,4.0,50.0,1,1,1,White,54,1.0,440.0,22.0,1,1191XX,11
16012,2,7315,17,14,,2,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
16012,3,7315,14,11,,1,,,,1,1,0,White,0,,,11.0,0,0,0
16013,1,7312,85,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
16014,1,7304,39,0,1.0,1,1.0,4.0,40.0,1,1,1,White,81,1.0,1065.0,22.0,1,15124X,15
16014,2,7304,39,0,1.0,2,1.0,4.0,40.0,1,1,1,White,54,1.0,440.0,22.0,1,1191XX,11
16014,3,7304,9,5,,2,,,,1,1,0,White,0,,,5.0,0,0,0
16014,4,7304,7,3,,2,,,,1,1,0,White,0,,,3.0,0,0,0
16014,5,7304,7,3,,2,,,,1,1,0,White,0,,,3.0,0,0,0
16015,1,7308,89,0,,2,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
16015,2,7308,65,0,1.0,2,6.0,4.0,,1,1,0,White,23,,150.0,21.0,0,113061,11
16016,1,7316,68,0,6.0,1,1.0,2.0,22.0,1,1,1,White,54,3.0,2100.0,24.0,1,2310XX,23
16017,1,7308,66,0,,2,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
16017,2,7308,66,0,1.0,1,6.0,4.0,4.0,1,1,0,White,54,6.0,750.0,23.0,0,131199,13
16017,3,7308,51,0,2.0,2,1.0,4.0,30.0,1,1,1,White,62,1.0,2300.0,21.0,1,252010,25
16018,1,7317,53,0,3.0,2,1.0,4.0,40.0,1,1,1,White,54,1.0,5600.0,19.0,1,435061,43
16018,2,7317,23,15,3.0,2,1.0,4.0,30.0,1,1,1,White,71,1.0,3960.0,20.0,1,33909X,33
16019,1,7302,75,0,,1,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
16019,2,7302,57,0,1.0,2,1.0,4.0,40.0,1,1,1,White,62,1.0,5400.0,20.0,1,434171,43
16020,1,7322,42,0,1.0,2,1.0,4.0,40.0,9,2,1,Hispanic,23,1.0,5120.0,17.0,1,433031,43
16020,2,7322,41,0,1.0,1,1.0,4.0,50.0,1,2,1,Hispanic,721,1.0,340.0,18.0,1,119081,11
16020,3,7322,23,15,9.0,1,3.0,2.0,,9,2,0,Hispanic,99,,9920.0,19.0,1,999920,99
16020,4,7322,19,15,1.0,1,1.0,4.0,40.0,9,2,1,Hispanic,33,6.0,4720.0,19.0,1,412010,41
16020,5,7322,15,12,,2,,,,9,2,0,Hispanic,0,,,12.0,0,0,0
16021,1,7316,22,0,1.0,2,1.0,4.0,40.0,1,7,1,Hispanic,62,4.0,2300.0,21.0,1,252010,25
16021,2,7316,22,0,1.0,2,1.0,4.0,40.0,1,1,1,White,56,4.0,5740.0,21.0,1,436014,43
16021,3,7316,22,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
16022,1,7314,71,0,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
16023,1,7318,41,0,1.0,2,1.0,4.0,38.0,1,2,1,Hispanic,48,1.0,5120.0,21.0,1,433031,43
16023,2,7318,16,13,,2,6.0,,,1,2,0,Hispanic,0,,,13.0,0,0,0
16024,1,7317,50,0,6.0,2,1.0,4.0,40.0,8,2,1,Hispanic,81,1.0,4230.0,9.0,1,372012,37
16024,2,7317,28,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,16.0,0,0,0
16024,3,7317,24,0,1.0,2,1.0,4.0,40.0,8,2,1,Hispanic,722,1.0,4720.0,19.0,1,412010,41
16024,4,7317,19,0,1.0,1,1.0,4.0,25.0,8,2,1,Hispanic,62,4.0,4110.0,18.0,1,353031,35
16025,1,7317,74,0,1.0,2,1.0,4.0,40.0,9,2,1,Hispanic,722,1.0,4130.0,1.0,1,359011,35
16025,2,7317,38,0,6.0,2,1.0,4.0,20.0,9,2,1,Hispanic,81,4.0,4230.0,15.0,1,372012,37
16025,3,7317,21,0,1.0,1,1.0,4.0,40.0,9,2,1,Hispanic,23,1.0,8140.0,18.0,1,514120,51
16025,4,7317,18,14,1.0,1,1.0,4.0,25.0,1,2,1,Hispanic,722,6.0,4130.0,15.0,1,359011,35
16025,5,7317,17,13,,1,6.0,4.0,,1,2,0,Hispanic,0,,,14.0,0,0,0
16026,1,7303,50,0,6.0,1,1.0,4.0,50.0,1,1,1,White,48,1.0,9130.0,21.0,1,533030,53
16026,2,7303,29,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
16026,3,7303,8,5,,2,,,,1,1,0,White,0,,,5.0,0,0,0
16026,4,7303,6,2,,1,,,,1,1,0,White,0,,,2.0,0,0,0
16026,5,7303,58,0,1.0,2,1.0,4.0,40.0,1,1,1,White,56,1.0,7640.0,21.0,1,4990XX,49
16027,1,7321,64,0,2.0,2,1.0,4.0,36.0,1,1,1,White,62,1.0,3255.0,20.0,1,291141,29
16027,2,7321,64,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
16027,3,7321,21,15,1.0,1,1.0,4.0,25.0,1,1,1,White,44,1.0,4760.0,20.0,1,412031,41
16027,4,7321,21,15,1.0,2,6.0,4.0,16.0,1,1,0,White,53,4.0,440.0,19.0,0,1191XX,11
16028,1,7306,84,0,,2,6.0,4.0,,1,1,0,White,0,,,11.0,0,0,0
16028,2,7306,50,0,1.0,2,1.0,4.0,40.0,1,1,1,White,33,1.0,1065.0,20.0,1,15124X,15
16029,1,7314,59,0,6.0,1,1.0,4.0,25.0,1,1,1,White,54,1.0,1105.0,21.0,1,151244,15
16029,2,7314,62,0,3.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,3255.0,22.0,1,291141,29
16029,3,7314,17,14,,1,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
16030,1,7301,55,0,1.0,1,1.0,4.0,60.0,2,1,1,Black,33,1.0,7750.0,19.0,1,5120XX,51
16030,2,7301,20,0,1.0,1,1.0,4.0,24.0,2,1,1,Black,33,4.0,7750.0,16.0,1,5120XX,51
16030,3,7301,52,15,2.0,2,1.0,4.0,39.0,8,7,1,Hispanic,45,1.0,4720.0,19.0,1,412010,41
16031,1,7317,35,0,1.0,2,1.0,4.0,46.0,1,1,1,White,49,1.0,9130.0,18.0,1,533030,53
16032,1,7317,69,0,1.0,1,6.0,4.0,,1,1,0,White,23,,6230.0,21.0,0,472031,47
16033,1,7307,62,0,1.0,2,1.0,4.0,40.0,1,1,1,White,44,1.0,4760.0,20.0,1,412031,41
16033,2,7307,39,0,1.0,2,1.0,4.0,45.0,1,1,1,White,42,1.0,4850.0,17.0,1,414010,41
16033,3,7307,35,0,1.0,2,1.0,4.0,42.0,1,1,1,White,45,1.0,4700.0,18.0,1,411011,41
16033,4,7307,15,12,,1,,,,1,1,0,White,0,,,13.0,0,0,0
16034,1,7304,49,0,6.0,1,1.0,4.0,50.0,1,1,1,White,71,1.0,2360.0,16.0,1,2530XX,25
16034,2,7304,43,0,1.0,1,6.0,4.0,,1,1,0,White,42,,735.0,21.0,0,131161,13
16034,3,7304,6,2,,1,,,,1,1,0,White,0,,,2.0,0,0,0
16034,4,7304,9,6,,1,,,,1,1,0,White,0,,,6.0,0,0,0
16035,1,7301,36,0,1.0,1,1.0,4.0,50.0,1,1,1,White,54,1.0,1108.0,18.0,1,151299,15
16035,2,7301,28,0,6.0,2,1.0,4.0,40.0,1,1,1,White,71,1.0,2600.0,21.0,1,271010,27
16036,1,7306,60,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,16.0,0,0,0
16036,2,7306,59,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,4.0,0,0,0
16037,1,7309,39,0,2.0,2,6.0,4.0,28.0,1,1,0,White,62,4.0,3050.0,24.0,0,291051,29
16037,2,7309,40,0,1.0,1,1.0,4.0,50.0,1,1,1,White,31,1.0,120.0,22.0,1,113031,11
16037,3,7309,5,1,,1,,,,1,1,0,White,0,,,2.0,0,0,0
16037,4,7309,3,1,,1,,,,1,1,0,White,0,,,2.0,0,0,0
16037,5,7309,1,0,,1,,,,1,1,0,White,0,,,,0,0,0
16038,1,7307,39,0,1.0,2,1.0,4.0,82.0,1,24,1,Hispanic,722,1.0,4720.0,14.0,1,412010,41
16038,2,7307,46,0,1.0,1,1.0,4.0,40.0,2,1,1,Black,44,1.0,9620.0,16.0,1,537062,53
16039,1,7315,27,0,1.0,1,1.0,4.0,45.0,1,1,1,White,23,1.0,1360.0,21.0,1,172051,17
16039,2,7315,28,0,1.0,1,1.0,4.0,40.0,1,1,1,White,23,1.0,136.0,21.0,1,113121,11
16040,1,7316,27,15,1.0,1,1.0,4.0,47.0,1,1,1,White,33,1.0,1006.0,21.0,1,151211,15
16040,2,7316,24,0,2.0,2,1.0,4.0,45.0,1,1,1,White,81,1.0,750.0,21.0,1,131199,13
16040,3,7316,25,0,9.0,2,3.0,4.0,,1,1,0,White,99,,9920.0,16.0,1,999920,99
16041,1,7315,21,0,5.0,1,4.0,1.0,75.0,9,1,1,Two or More,MIL,1.0,1007.0,19.0,0,151212,15
16041,2,7315,21,0,5.0,2,4.0,1.0,75.0,1,1,1,White,MIL,1.0,9645.0,19.0,0,537065,53
16041,3,7315,0,0,,2,,,,9,1,0,Two or More,0,,,,0,0,0
16042,1,7315,52,0,4.0,2,6.0,4.0,,1,1,0,White,61,,2330.0,22.0,0,252050,25
16042,2,7315,53,0,3.0,1,3.0,4.0,,1,1,0,White,92,,3870.0,18.0,1,333050,33
16043,1,7321,49,0,1.0,1,1.0,4.0,48.0,1,2,1,Hispanic,23,1.0,7315.0,22.0,1,499021,49
16043,2,7321,38,0,1.0,2,1.0,4.0,15.0,1,2,1,Hispanic,45,1.0,4220.0,15.0,1,37201X,37
16043,3,7321,20,0,1.0,2,1.0,4.0,25.0,1,2,1,Hispanic,45,1.0,4760.0,19.0,1,412031,41
16043,4,7321,10,7,,1,,,,1,2,0,Hispanic,0,,,7.0,0,0,0
16044,1,7317,45,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,51,1.0,5600.0,21.0,1,435061,43
16044,2,7317,37,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,23,1.0,800.0,21.0,1,132011,13
16045,1,7322,52,0,6.0,2,1.0,4.0,40.0,3,1,1,Other,49,1.0,5510.0,16.0,1,435021,43
16045,2,7322,19,0,6.0,1,2.0,4.0,40.0,3,1,1,Other,23,1.0,6260.0,19.0,1,472061,47
16046,1,7316,23,0,1.0,1,3.0,4.0,40.0,1,1,0,White,54,4.0,2640.0,21.0,1,27102X,27
16046,2,7316,25,0,7.0,1,1.0,4.0,40.0,1,1,1,White,54,1.0,2634.0,21.0,1,271024,27
16046,3,7316,24,0,6.0,1,1.0,4.0,40.0,9,2,1,Hispanic,81,1.0,4655.0,21.0,1,399099,39
16047,1,7315,32,0,4.0,2,6.0,4.0,,1,1,0,White,62,,3430.0,19.0,0,29205X,29
16047,2,7315,28,15,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,3545.0,19.0,0,292090,29
16047,3,7315,4,0,,1,,,,1,1,0,White,0,,,1.0,0,0,0
16048,1,7316,47,0,6.0,1,1.0,4.0,50.0,1,1,1,White,54,1.0,5510.0,18.0,1,435021,43
16048,2,7316,39,0,6.0,2,1.0,4.0,50.0,9,1,1,Two or More,54,1.0,5510.0,19.0,1,435021,43
16048,3,7316,16,12,,2,6.0,,,9,1,0,Two or More,0,,,12.0,0,0,0
16049,1,7320,81,0,,2,6.0,4.0,,9,2,0,Hispanic,0,,,9.0,0,0,0
16049,2,7320,58,0,1.0,2,1.0,4.0,40.0,9,2,1,Hispanic,42,1.0,4720.0,19.0,1,412010,41
16049,3,7320,94,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,15.0,0,0,0
16050,1,7310,63,0,1.0,2,1.0,4.0,45.0,1,1,1,White,51,1.0,440.0,18.0,1,1191XX,11
16050,2,7310,45,0,1.0,1,1.0,4.0,60.0,1,1,1,White,51,1.0,5420.0,20.0,1,434YYY,43
16051,1,7314,23,0,5.0,2,6.0,4.0,,1,2,0,Hispanic,45,,4760.0,19.0,0,412031,41
16051,2,7314,2,0,,2,,,,1,2,0,Hispanic,0,,,,0,0,0
16051,3,7314,0,0,,2,,,,1,2,0,Hispanic,0,,,,0,0,0
16052,1,7310,49,0,1.0,2,1.0,4.0,8.0,1,1,1,White,62,3.0,630.0,21.0,1,131070,13
16052,2,7310,57,0,3.0,1,1.0,4.0,45.0,1,1,1,White,61,3.0,2002.0,23.0,1,211012,21
16052,3,7310,4,0,,1,,,,1,1,0,White,0,,,2.0,0,0,0
16052,4,7310,4,1,,1,,,,1,1,0,White,0,,,2.0,0,0,0
16053,1,7306,54,0,5.0,2,1.0,4.0,40.0,6,1,1,Asian,51,1.0,300.0,22.0,1,119041,11
16053,2,7306,84,0,,1,6.0,4.0,,6,1,0,Asian,0,,,20.0,0,0,0
16053,3,7306,78,0,,2,6.0,4.0,,6,1,0,Asian,0,,,15.0,0,0,0
16054,1,7303,54,0,1.0,1,1.0,4.0,40.0,1,1,1,White,42,1.0,1460.0,20.0,1,172141,17
16054,2,7303,59,0,1.0,2,6.0,4.0,,2,1,0,Black,62,,3602.0,17.0,0,311122,31
16055,1,7319,35,0,6.0,1,1.0,4.0,55.0,1,1,1,White,53,1.0,4920.0,21.0,1,419020,41
16055,2,7319,35,0,1.0,2,2.0,4.0,8.0,1,1,1,White,53,4.0,5810.0,21.0,1,439021,43
16055,3,7319,0,0,,1,,,,1,1,0,White,0,,,,0,0,0
16055,4,7319,13,9,,1,,,,1,1,0,White,0,,,9.0,0,0,0
16055,5,7319,9,6,,2,,,,1,1,0,White,0,,,6.0,0,0,0
16056,1,7311,36,0,1.0,1,1.0,4.0,42.0,8,2,1,Hispanic,33,1.0,7340.0,22.0,1,499071,49
16056,2,7311,37,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,23.0,0,0,0
16056,3,7311,5,2,,1,,,,8,1,0,White,0,,,3.0,0,0,0
16056,4,7311,44,0,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,33,1.0,1450.0,22.0,1,172131,17
16057,1,7304,52,0,1.0,1,1.0,4.0,40.0,1,1,1,White,23,1.0,440.0,22.0,1,1191XX,11
16057,2,7304,21,15,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
16057,3,7304,51,0,3.0,2,1.0,4.0,45.0,1,1,1,White,61,1.0,2310.0,21.0,1,252020,25
16058,1,7310,57,0,6.0,1,1.0,4.0,40.0,1,1,1,White,23,4.0,6442.0,1.0,1,472152,47
16058,2,7310,62,0,6.0,1,1.0,4.0,40.0,1,1,1,White,48,4.0,9142.0,21.0,1,533054,53
16058,3,7310,20,0,1.0,1,1.0,4.0,16.0,9,24,1,Hispanic,722,6.0,4110.0,16.0,1,353031,35
16058,4,7310,20,0,1.0,1,1.0,4.0,18.0,9,24,1,Hispanic,722,5.0,4030.0,16.0,1,352021,35
16059,1,7302,63,0,3.0,1,1.0,4.0,40.0,3,1,1,Other,92,1.0,4220.0,17.0,1,37201X,37
16059,2,7302,67,0,1.0,2,6.0,4.0,13.0,1,1,0,White,62,6.0,3270.0,22.0,0,291299,29
16060,1,7308,55,0,3.0,2,1.0,4.0,40.0,6,1,1,Asian,61,1.0,230.0,20.0,1,119030,11
16060,2,7308,53,0,4.0,1,1.0,4.0,60.0,1,1,1,White,61,1.0,1610.0,21.0,1,191020,19
16061,1,7313,47,0,7.0,2,1.0,4.0,30.0,6,1,1,Asian,62,2.0,3090.0,23.0,1,291210,29
16061,2,7313,43,0,7.0,1,1.0,4.0,70.0,6,1,1,Asian,62,1.0,3603.0,23.0,1,311131,31
16061,3,7313,9,6,,2,,,,6,1,0,Asian,0,,,7.0,0,0,0
16061,4,7313,5,2,,1,,,,6,1,0,Asian,0,,,3.0,0,0,0
16062,1,7308,46,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,33,1.0,1460.0,22.0,1,172141,17
16062,2,7308,28,0,1.0,2,6.0,4.0,,8,16,0,Hispanic,62,,4600.0,21.0,0,399011,39
16062,3,7308,2,0,,2,,,,9,16,0,Hispanic,0,,,,0,0,0
16062,4,7308,0,0,,1,,,,9,16,0,Hispanic,0,,,,0,0,0
16063,1,7304,44,0,2.0,2,1.0,4.0,4.0,9,1,1,Two or More,62,1.0,3010.0,24.0,1,291020,29
16063,2,7304,49,0,1.0,1,1.0,4.0,40.0,1,1,1,White,51,1.0,1021.0,22.0,1,151252,15
16063,3,7304,12,9,,1,,,,9,1,0,Two or More,0,,,9.0,0,0,0
16063,4,7304,10,6,,2,,,,9,1,0,Two or More,0,,,6.0,0,0,0
16063,5,7304,7,4,,2,,,,9,1,0,Two or More,0,,,4.0,0,0,0
16063,6,7304,5,2,,2,,,,9,1,0,Two or More,0,,,2.0,0,0,0
16064,1,7306,81,0,4.0,1,1.0,2.0,40.0,1,1,1,White,92,1.0,3545.0,23.0,1,292090,29
16064,2,7306,80,0,,2,6.0,4.0,,1,1,0,White,0,,,23.0,0,0,0
16065,1,7314,51,0,2.0,2,1.0,4.0,40.0,1,1,1,White,81,1.0,630.0,21.0,1,131070,13
16065,2,7314,15,12,,2,,,,1,1,0,White,0,,,12.0,0,0,0
16066,1,7321,70,0,3.0,1,6.0,4.0,,8,2,0,Hispanic,23,,6730.0,16.0,0,474051,47
16066,2,7321,39,0,3.0,2,1.0,4.0,30.0,8,2,1,Hispanic,61,1.0,5120.0,21.0,1,433031,43
16066,3,7321,0,0,,2,,,,8,2,0,Hispanic,0,,,,0,0,0
16066,4,7321,42,15,3.0,1,1.0,2.0,40.0,8,2,1,Hispanic,92,1.0,3820.0,21.0,1,333021,33
16067,1,7303,47,0,1.0,2,1.0,4.0,40.0,1,2,1,Hispanic,81,1.0,8300.0,16.0,1,516011,51
16067,2,7303,17,14,,2,6.0,4.0,,1,2,0,Hispanic,0,,,14.0,0,0,0
16067,3,7303,13,10,,1,,,,1,2,0,Hispanic,0,,,10.0,0,0,0
16067,4,7303,10,6,,1,,,,1,2,0,Hispanic,0,,,6.0,0,0,0
16067,5,7303,48,0,1.0,1,1.0,4.0,40.0,1,2,1,Hispanic,33,1.0,8225.0,8.0,1,514XXX,51
16068,1,7304,76,0,,2,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
16068,2,7304,77,0,,1,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
16069,1,7307,66,0,3.0,1,6.0,2.0,,1,1,0,White,22,,7340.0,20.0,0,499071,49
16069,2,7307,57,0,1.0,2,1.0,4.0,32.0,1,1,1,White,62,1.0,3602.0,21.0,1,311122,31
16069,3,7307,28,0,1.0,1,1.0,4.0,40.0,1,1,1,White,71,1.0,9620.0,16.0,1,537062,53
16069,4,7307,21,0,1.0,1,1.0,4.0,15.0,1,1,1,White,48,5.0,9142.0,16.0,1,533054,53
16069,5,7307,28,0,1.0,2,1.0,4.0,40.0,1,1,1,White,62,1.0,2300.0,16.0,1,252010,25
16070,1,7305,45,0,1.0,2,1.0,4.0,40.0,1,2,1,Hispanic,42,1.0,8740.0,16.0,1,519061,51
16070,2,7305,52,0,1.0,1,1.0,4.0,40.0,1,2,1,Hispanic,23,1.0,6260.0,9.0,1,472061,47
16070,3,7305,25,15,1.0,1,1.0,4.0,35.0,1,2,1,Hispanic,45,1.0,4760.0,19.0,1,412031,41
16070,4,7305,19,0,1.0,1,1.0,4.0,40.0,1,2,1,Hispanic,33,1.0,7750.0,16.0,1,5120XX,51
16070,5,7305,14,11,,1,,,,1,2,0,Hispanic,0,,,11.0,0,0,0
16071,1,7322,72,0,1.0,1,6.0,4.0,,1,2,0,Hispanic,44,,4220.0,1.0,0,37201X,37
16071,2,7322,72,0,1.0,2,6.0,4.0,,1,2,0,Hispanic,31,,9640.0,1.0,0,537064,53
16072,1,7306,40,0,7.0,2,2.0,4.0,30.0,1,1,1,White,62,1.0,3090.0,23.0,1,291210,29
16072,2,7306,40,0,2.0,1,1.0,2.0,12.0,1,1,1,White,62,1.0,3255.0,21.0,1,291141,29
16072,3,7306,0,0,,2,,,,1,1,0,White,0,,,,0,0,0
16073,1,7318,65,0,1.0,1,1.0,2.0,40.0,6,1,1,Asian,33,1.0,1460.0,22.0,1,172141,17
16074,1,7310,56,0,5.0,1,1.0,4.0,40.0,9,1,1,Two or More,92,1.0,1760.0,24.0,1,192099,19
16074,2,7310,17,14,,1,6.0,4.0,,9,1,0,Two or More,0,,,14.0,0,0,0
16075,1,7320,79,0,2.0,2,1.0,4.0,40.0,1,1,1,White,52,1.0,5240.0,14.0,1,434051,43
16075,2,7320,83,0,,1,6.0,3.0,,1,1,0,White,0,,,16.0,0,0,0
16076,1,7313,59,0,1.0,1,1.0,4.0,45.0,1,1,1,White,44,1.0,4700.0,21.0,1,411011,41
16076,2,7313,30,0,1.0,1,1.0,4.0,40.0,1,1,1,White,722,1.0,4110.0,22.0,1,353031,35
16076,3,7313,29,0,1.0,1,1.0,4.0,40.0,1,1,1,White,62,5.0,1050.0,19.0,1,151230,15
16077,1,7310,25,0,1.0,1,1.0,4.0,50.0,1,1,1,White,54,1.0,5240.0,21.0,1,434051,43
16077,2,7310,25,0,1.0,1,1.0,4.0,40.0,9,1,1,Two or More,722,1.0,4110.0,21.0,1,353031,35
16077,3,7310,25,0,1.0,1,1.0,4.0,55.0,1,1,1,White,42,1.0,4850.0,21.0,1,414010,41
16078,1,7315,43,0,1.0,1,1.0,4.0,50.0,1,2,1,Hispanic,33,1.0,1760.0,24.0,1,192099,19
16078,2,7315,40,0,1.0,2,1.0,4.0,50.0,1,2,1,Hispanic,54,1.0,136.0,21.0,1,113121,11
16078,3,7315,2,0,,1,,,,1,2,0,Hispanic,0,,,,0,0,0
16079,1,7310,61,0,5.0,1,6.0,2.0,,1,1,0,White,62,,1825.0,24.0,0,19303X,19
16079,2,7310,63,0,5.0,2,6.0,4.0,,1,1,0,White,92,,5000.0,22.0,0,431011,43
16080,1,7316,64,0,6.0,1,1.0,4.0,40.0,1,1,1,White,71,1.0,2600.0,21.0,1,271010,27
16080,2,7316,60,0,1.0,2,1.0,4.0,8.0,1,1,1,White,61,4.0,2205.0,22.0,1,251000,25
16080,3,7316,20,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
16081,1,7310,75,0,,1,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
16082,1,7317,29,16,1.0,2,3.0,4.0,15.0,2,1,0,Black,54,5.0,2145.0,21.0,1,232011,23
16082,2,7317,30,0,6.0,1,1.0,4.0,40.0,2,1,1,Black,62,1.0,3270.0,21.0,1,291299,29
16083,1,7320,63,0,1.0,1,6.0,4.0,,3,2,0,Hispanic,33,,20.0,19.0,0,111021,11
