mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
18406,42,52,6,7,2,4,10,16,12,10,13,11,0,3,9,0,55,0,1,29,5,10,7,10,32,6,11,10,5,16,16,2,2,8,9,5,2,4,0,0,0,32
18407,101,123,26,19,17,7,21,33,37,25,15,16,3,5,23,8,128,2,4,59,12,23,15,28,77,17,25,27,8,41,36,3,8,20,22,14,3,7,0,0,0,77
18408,96,114,20,18,17,5,16,33,29,29,21,10,0,12,27,1,130,0,6,46,11,22,13,26,72,17,23,24,8,37,35,3,7,20,19,13,3,7,0,0,0,72
18409,153,135,31,29,21,8,30,37,37,35,28,23,1,8,37,6,170,0,11,64,16,30,18,35,99,24,32,34,9,49,50,3,11,27,28,21,2,7,0,0,0,99
18410,91,119,9,24,15,10,20,25,24,27,34,13,2,7,6,1,110,0,26,67,9,17,18,25,69,13,20,29,7,36,33,3,4,20,13,14,9,6,0,0,0,69
18411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18412,419,433,50,61,61,39,84,133,115,112,126,44,12,15,19,16,384,2,92,339,38,74,53,113,278,72,90,86,30,126,152,11,33,78,66,39,29,22,0,0,0,278
18413,82,107,15,17,13,9,14,28,27,26,21,12,0,7,2,2,80,2,26,77,8,17,12,25,62,11,22,22,7,31,31,3,3,21,12,11,7,5,0,0,0,62
18414,19,53,2,8,8,4,7,12,3,9,9,5,0,5,0,0,44,0,1,27,3,7,5,8,23,2,8,9,4,13,10,0,1,1,6,4,2,9,0,0,0,23
18415,40,65,4,12,4,6,9,10,18,12,15,8,2,5,2,1,57,0,4,41,5,10,7,12,34,5,12,11,6,17,17,0,2,3,8,6,4,11,0,0,0,34
18416,70,87,10,17,14,7,14,28,23,18,20,1,5,0,3,0,64,0,19,71,7,15,11,18,51,9,19,16,7,23,28,0,3,6,14,8,7,13,0,0,6,57
18417,32,65,3,13,4,0,14,14,21,8,14,6,0,0,1,1,58,0,5,32,4,9,6,11,31,5,10,11,5,16,15,0,2,3,6,6,4,10,0,0,0,31
18418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18419,198,201,30,31,27,15,38,52,57,52,58,16,15,8,10,8,177,5,52,147,17,35,25,52,130,29,42,45,14,66,64,1,6,22,24,27,18,32,0,0,0,130
18420,75,100,11,19,9,4,15,23,32,20,34,3,0,5,6,4,87,0,23,55,8,16,12,21,57,10,22,18,7,27,30,0,3,7,14,11,9,13,0,0,0,57
18421,47,54,6,11,3,6,10,12,17,17,13,4,0,2,2,5,53,0,9,32,4,10,7,12,33,5,13,10,5,16,17,0,2,3,8,7,5,8,0,0,0,33
18422,64,83,7,12,9,6,19,15,28,18,25,4,0,4,0,4,79,0,14,50,6,14,10,18,48,9,18,14,7,23,25,0,3,4,13,9,8,11,0,0,0,48
18423,107,86,17,12,12,3,32,20,28,30,23,4,3,9,0,3,91,0,28,71,8,17,12,25,63,13,22,21,7,30,33,0,3,8,14,13,10,15,0,0,0,63
18424,51,74,10,12,15,4,9,13,25,14,2,6,10,5,1,1,65,3,12,43,6,13,11,13,43,7,15,14,7,21,22,0,3,5,9,9,7,10,0,0,0,43
18425,29,37,4,7,7,5,9,5,9,12,0,3,2,3,0,0,34,0,0,32,4,7,5,7,23,2,8,9,4,13,10,0,1,2,5,4,4,7,0,0,0,23
18426,9,17,2,4,5,0,4,2,2,7,0,0,0,0,2,0,11,0,0,13,1,3,2,3,9,1,3,4,1,5,4,0,0,1,1,2,3,2,0,0,12,21
18427,30,36,5,5,7,2,6,2,10,12,2,7,3,5,0,0,43,0,0,23,4,7,5,7,23,2,8,9,4,13,10,0,1,2,5,4,4,7,0,0,0,23
18428,26,43,12,5,5,3,9,6,12,7,4,3,3,0,0,0,33,0,3,33,4,7,5,7,24,3,8,9,4,13,11,1,1,2,5,4,4,7,0,0,0,24
18429,27,42,7,6,4,3,6,6,10,6,7,1,2,11,0,0,34,0,3,32,4,7,5,7,24,3,8,9,4,13,11,0,2,2,5,4,4,7,0,0,0,24
18430,21,38,6,6,9,2,4,7,11,8,1,4,1,0,0,0,30,0,3,26,3,6,5,6,21,2,8,8,3,11,10,1,0,3,5,4,3,5,0,0,0,21
18431,32,55,6,9,7,1,11,11,11,23,2,6,0,0,0,0,52,0,0,35,5,10,7,8,30,4,10,11,5,16,14,2,1,3,8,5,3,8,0,0,0,30
18432,27,47,3,5,8,5,10,9,11,12,1,6,0,4,2,4,36,0,0,32,4,9,6,7,26,3,9,10,4,14,12,2,0,3,7,4,3,7,0,0,0,26
18433,74,63,11,20,8,8,14,13,16,26,8,9,4,0,3,1,65,2,6,60,9,14,12,14,48,7,18,16,7,23,25,3,1,7,14,7,5,11,0,0,0,48
18434,28,40,11,4,8,5,1,6,13,11,2,5,2,0,0,0,37,0,0,31,4,7,5,7,24,3,9,8,4,13,11,1,1,2,5,4,4,7,0,0,0,24
18435,24,51,5,12,12,10,2,7,7,11,2,5,2,0,0,1,35,0,2,37,4,8,7,7,26,3,10,9,4,14,12,2,0,3,7,4,3,7,0,0,0,26
18436,6,14,3,1,5,1,0,0,7,0,0,0,3,0,0,0,8,0,0,12,1,2,2,2,7,1,2,4,0,4,3,0,0,1,0,2,3,1,0,0,0,7
18437,51,43,5,14,7,5,6,10,20,13,6,5,3,0,6,1,60,0,1,26,5,10,8,10,32,6,11,10,5,16,16,2,1,4,9,5,3,8,0,0,0,32
18438,18,26,3,3,6,3,5,3,9,5,0,4,3,0,0,0,31,0,0,13,2,4,4,4,15,2,7,4,2,7,8,0,0,3,5,2,2,3,0,0,0,15
18439,51,82,9,15,17,9,11,15,20,16,6,2,11,2,6,0,66,3,7,51,7,14,11,14,46,9,15,15,7,23,23,3,1,7,12,7,6,10,0,0,0,46
18440,36,56,5,6,11,4,6,10,16,9,10,5,6,4,13,0,47,0,0,32,5,10,8,9,32,6,11,10,5,16,16,1,1,4,6,8,4,8,0,0,0,32
18441,81,102,9,16,19,8,17,19,30,19,13,17,12,4,9,2,86,5,9,72,10,19,14,21,64,13,22,22,7,33,31,2,1,10,13,13,10,15,0,0,0,64
18442,19,25,3,3,3,0,1,4,14,8,4,0,0,4,0,0,14,0,0,30,2,4,4,4,15,3,6,4,2,7,8,0,0,3,5,2,2,3,0,0,0,15
18443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18444,650,526,78,26,44,52,123,182,120,153,168,91,106,33,114,66,477,20,63,436,118,163,84,110,476,114,171,145,46,183,293,11,36,97,130,90,48,64,0,0,0,476
18445,73,104,10,8,6,13,20,25,21,24,15,20,10,5,26,7,82,0,11,51,19,26,13,14,72,14,21,29,8,34,38,2,3,14,16,15,10,12,0,0,0,72
18446,24,32,4,3,5,2,6,2,4,10,12,1,5,2,4,2,30,1,0,19,5,9,4,4,23,2,8,9,4,12,11,1,0,4,5,4,4,5,0,0,0,23
18447,149,153,23,8,12,15,24,46,48,35,43,16,19,13,37,14,139,1,9,102,31,42,21,28,123,28,37,46,12,55,68,3,8,24,25,30,15,18,0,0,0,123
18448,314,300,39,20,21,31,56,105,67,87,101,35,41,11,66,41,239,6,29,233,62,85,44,57,249,65,83,74,27,95,154,8,18,56,55,53,20,39,0,0,0,249
18449,10,1,1,0,0,0,0,0,2,8,0,0,0,0,0,0,4,0,0,7,2,2,0,0,4,0,1,3,0,3,1,0,0,0,1,2,1,0,0,0,0,4
18450,8,10,7,0,0,1,0,1,1,1,4,2,1,0,0,2,9,1,0,6,2,4,2,0,7,1,2,4,0,4,3,0,0,1,2,2,1,1,0,0,0,7
18451,12,30,2,1,1,1,5,9,0,9,5,3,1,5,0,2,21,0,0,19,5,6,2,2,16,2,8,4,2,6,10,1,0,3,5,3,1,3,0,0,0,16
18452,33,35,9,3,2,1,7,8,12,5,9,4,6,2,6,6,27,0,0,29,8,11,5,5,28,3,10,10,5,15,13,1,1,4,6,6,4,6,0,0,18,46
18453,66,61,9,5,1,9,11,18,16,14,19,11,7,7,10,5,58,0,4,50,14,19,10,8,51,9,20,15,7,21,30,2,2,10,14,10,4,9,0,0,0,51
18454,14,4,3,0,2,0,2,0,6,0,1,4,0,0,0,0,14,0,0,4,2,4,2,0,7,1,2,4,0,4,3,0,0,1,2,2,1,1,0,0,0,7
18455,8,16,1,3,0,0,5,6,0,5,1,3,0,0,0,0,13,0,0,11,3,4,1,1,9,1,3,4,1,5,4,0,0,1,3,2,1,2,0,0,0,9
18456,11,5,3,0,0,1,2,1,0,2,1,4,2,0,0,0,11,0,0,5,2,3,2,0,6,1,2,3,0,3,3,0,0,1,2,2,1,0,0,0,0,6
18457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18458,657,528,77,32,36,57,136,184,134,171,197,65,62,34,116,72,452,11,69,465,119,164,85,111,480,127,179,130,44,167,313,11,37,101,130,94,46,61,0,0,0,480
18459,97,66,17,11,5,10,20,18,16,17,28,11,4,6,11,7,68,1,7,69,17,24,12,13,66,14,22,23,7,30,36,3,2,12,15,15,8,11,0,0,0,66
18460,302,247,36,18,23,20,60,83,73,63,89,41,30,13,62,42,202,7,43,193,56,76,39,49,221,64,74,60,23,80,141,7,15,50,52,44,20,33,0,0,0,221
18461,80,84,12,5,6,7,23,26,15,16,23,11,13,7,18,3,73,0,5,65,17,24,12,13,66,14,22,23,7,30,36,3,2,12,15,15,8,11,0,0,0,66
18462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18464,44,62,11,5,7,3,7,19,3,10,24,7,8,2,1,2,48,0,0,55,7,12,7,10,37,6,12,13,6,14,23,3,1,6,8,8,4,7,0,0,0,37
18465,70,76,6,8,6,1,16,17,14,12,35,12,11,8,4,1,67,0,3,71,9,18,9,16,51,9,19,16,7,16,35,2,2,10,14,10,4,9,0,0,0,51
18466,77,69,8,7,7,3,14,23,21,18,17,13,15,0,2,3,70,3,4,64,8,16,9,19,52,9,19,17,7,16,36,3,4,17,14,6,2,6,0,0,0,52
18467,94,99,7,9,13,3,8,36,15,23,35,22,22,0,11,5,79,0,3,95,11,22,12,25,69,13,22,27,7,24,45,3,7,19,19,14,1,6,0,0,0,69
18468,101,109,8,13,6,6,13,34,25,19,26,29,20,11,13,2,98,0,5,92,12,24,12,26,74,14,23,29,8,25,49,1,2,13,14,15,12,17,0,0,0,74
18469,32,33,5,4,5,5,3,9,7,8,12,3,4,0,0,0,34,0,0,31,4,8,5,6,23,2,8,9,4,10,13,1,0,2,5,4,4,7,0,0,0,23
18470,33,20,6,0,3,3,3,8,4,3,15,1,7,0,0,0,23,1,0,29,3,7,3,4,18,2,8,5,3,7,11,1,0,2,4,3,3,5,0,0,0,18
18471,113,139,13,6,15,10,13,45,23,30,31,27,25,14,22,0,112,0,4,114,15,28,15,30,88,17,28,35,8,28,60,2,4,17,19,21,12,13,0,0,0,88
18472,18,27,3,3,0,1,1,13,7,1,8,5,2,1,0,0,19,0,0,26,3,7,3,5,17,3,7,5,2,6,11,1,0,3,5,3,2,3,0,0,0,17
18473,17,28,6,0,2,0,6,4,4,9,6,1,4,3,1,0,18,0,2,24,3,7,3,5,17,3,7,5,2,6,11,1,0,3,5,3,2,3,0,0,0,17
18474,68,83,15,9,6,4,11,29,13,16,29,12,4,3,5,0,77,0,0,69,9,16,9,19,53,11,20,15,7,16,37,2,3,9,14,12,4,9,0,0,0,53
18475,39,47,5,6,4,0,2,11,10,12,16,2,13,5,3,1,26,3,0,53,5,10,5,9,30,5,10,10,5,11,19,1,2,4,7,6,4,6,0,0,0,30
18476,50,64,9,6,3,4,8,18,9,16,17,11,4,9,0,0,45,0,2,67,7,13,7,14,40,7,15,11,7,14,26,2,2,6,10,8,4,8,0,0,0,40
18477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18478,148,153,15,11,13,9,22,46,42,32,42,25,28,16,57,5,39,2,28,170,51,52,21,16,141,31,43,53,14,38,103,5,14,12,17,30,26,37,0,0,0,141
18479,373,358,57,27,33,25,54,97,109,72,77,59,51,70,132,16,99,6,65,413,123,126,51,44,345,85,120,104,36,91,254,14,35,39,37,81,47,92,0,0,0,345
18480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18481,536,474,76,37,40,44,100,126,152,117,91,82,74,71,212,13,128,5,94,558,166,172,71,69,478,118,174,142,44,119,359,23,44,55,54,116,66,120,0,0,0,478
18482,118,93,11,9,9,10,12,28,34,27,23,11,20,17,40,5,33,0,13,120,36,38,15,10,99,19,31,40,9,29,70,3,6,10,12,19,20,29,0,0,0,99
18483,126,139,14,9,5,9,37,32,46,21,24,23,24,21,58,5,36,5,18,143,45,47,19,14,125,29,40,44,12,33,92,5,12,12,14,25,23,34,0,0,0,125
18484,131,137,14,6,9,13,24,33,44,23,29,23,26,24,53,1,39,0,16,159,46,48,19,14,127,31,40,43,13,33,94,5,12,13,13,25,24,35,0,0,0,127
18485,91,92,11,9,8,7,27,27,28,20,21,10,8,7,30,8,31,2,20,92,32,33,12,9,87,19,29,31,8,24,63,3,6,10,7,19,17,25,0,0,0,87
18486,49,54,4,7,5,1,7,15,18,11,9,8,14,4,19,3,15,2,8,56,18,19,7,5,49,10,18,14,7,13,36,3,3,4,6,11,8,14,0,0,0,49
18487,104,174,1,1,17,11,30,70,45,22,63,1,11,6,13,0,145,0,3,117,20,34,21,29,103,24,37,33,9,39,64,3,8,20,22,21,14,15,0,0,0,103
18488,15,50,3,2,7,2,5,10,11,1,4,11,3,6,2,0,36,1,0,26,5,9,5,5,24,5,8,7,4,11,13,1,2,6,3,5,3,4,0,0,0,24
18489,12,12,0,1,1,0,0,5,5,1,6,0,0,5,2,0,10,0,0,12,2,4,2,2,9,1,3,4,1,5,4,0,1,1,2,3,1,1,0,0,0,9
18490,52,69,11,12,12,1,3,17,18,11,20,8,4,4,6,0,62,0,3,50,8,15,9,11,44,11,16,10,7,14,30,1,8,10,9,7,3,6,0,0,0,44
18491,29,66,10,10,10,2,3,17,17,0,7,7,3,9,10,0,45,0,5,35,7,12,8,8,35,8,14,8,5,12,23,1,6,7,8,5,3,5,0,0,0,35
18492,25,37,2,6,5,0,7,11,18,7,5,1,0,0,0,0,30,1,0,31,5,8,5,5,23,4,8,7,4,10,13,1,3,4,4,6,1,4,0,0,0,23
18493,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18494,188,254,39,26,43,21,24,66,67,42,38,40,26,10,14,3,160,2,27,236,31,52,32,47,162,47,62,41,12,46,116,4,20,28,41,28,18,23,0,0,0,162
18495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18496,38,66,6,7,3,4,6,15,20,8,22,9,0,4,8,0,53,0,6,37,8,13,8,9,38,9,15,9,5,13,25,3,1,7,10,9,3,5,0,0,0,38
18497,39,47,6,10,6,7,7,13,10,4,8,8,7,0,5,0,43,0,1,37,7,11,7,8,32,8,12,8,4,11,21,2,1,5,9,5,4,6,0,0,0,32
18498,394,505,56,65,66,41,87,140,106,68,115,61,67,27,65,3,336,14,71,410,64,107,66,95,332,107,131,71,23,91,241,13,39,71,93,63,26,27,0,0,0,332
18499,128,202,26,17,18,11,33,44,38,25,49,33,22,14,33,4,120,3,26,144,24,40,25,34,122,37,49,30,6,34,88,4,12,26,30,30,12,8,0,0,0,122
18500,55,53,17,0,3,4,9,5,21,8,5,8,15,13,1,0,51,1,3,52,7,12,8,8,35,9,14,9,3,11,24,2,1,6,10,9,2,5,0,0,0,35
18501,3,7,0,0,0,0,0,0,4,1,5,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,2,2,0,1,3,0,0,1,1,2,0,0,0,0,0,4
18502,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18503,113,129,7,23,21,9,28,36,26,29,27,15,20,1,19,0,98,1,26,98,18,28,18,25,88,26,38,22,2,20,68,1,24,22,16,13,10,2,0,0,0,88
18504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18505,69,107,7,15,9,8,15,28,28,7,15,18,16,10,15,0,59,0,14,88,13,22,14,16,65,31,22,12,0,11,54,3,4,12,17,11,7,11,0,0,0,65
18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18507,46,85,3,5,1,4,15,27,12,28,16,16,2,2,11,3,77,3,5,32,7,15,7,16,45,11,17,11,6,15,30,3,2,9,12,10,3,6,0,0,0,45
18508,38,38,4,2,3,2,13,12,6,11,8,5,6,4,2,7,36,0,0,31,5,11,4,7,26,6,9,7,4,10,16,2,0,4,8,7,1,4,0,0,0,26
18509,82,106,13,1,3,1,30,28,24,25,36,19,3,5,23,3,71,0,7,84,11,21,9,24,65,17,24,18,6,21,44,3,4,14,17,15,6,6,0,0,0,65
18510,4,18,4,0,0,0,7,5,0,6,0,0,0,0,0,0,15,0,0,7,2,3,2,2,8,1,3,4,0,3,5,0,0,1,3,2,1,1,0,0,0,8
18511,25,21,2,4,0,1,0,15,6,6,5,3,4,0,3,0,24,0,2,17,3,5,3,4,15,3,6,4,2,5,10,0,0,4,5,3,1,2,0,0,0,15
18512,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18513,8,4,2,0,0,0,3,1,0,3,1,2,0,0,0,1,6,0,0,5,0,4,0,0,4,0,1,3,0,2,2,0,0,0,1,3,0,0,0,0,0,4
18514,67,75,12,13,4,1,11,16,19,24,27,10,5,0,13,10,61,3,8,47,7,17,7,17,49,13,20,10,6,16,33,3,3,11,13,10,3,6,0,0,0,49
18515,29,30,4,2,0,0,8,16,12,6,10,1,0,0,6,2,35,2,0,14,3,8,3,5,19,4,8,4,3,7,12,1,0,4,6,4,1,3,0,0,6,25
18516,25,36,1,0,5,1,11,6,11,11,9,6,0,0,5,2,31,1,1,21,4,8,3,5,21,5,8,5,3,8,13,1,0,5,6,5,1,3,0,0,0,21
18517,48,74,6,7,2,7,14,25,14,15,16,11,3,2,7,6,54,0,3,52,6,15,6,14,42,11,17,9,5,13,29,2,3,9,12,8,3,5,0,0,0,42
18518,28,18,1,0,0,1,8,8,0,11,3,11,0,3,1,1,18,8,3,15,3,5,3,4,15,3,7,3,2,5,10,0,0,4,5,3,1,2,0,0,0,15
18519,71,55,9,2,4,7,14,39,10,14,16,8,0,3,20,5,56,3,0,42,6,15,6,15,43,12,17,9,5,13,30,2,4,9,12,8,3,5,0,0,0,43
18520,603,609,46,46,41,27,153,190,188,189,224,81,20,7,163,68,346,82,90,463,66,133,59,163,420,153,159,90,18,97,323,12,69,108,107,73,33,18,0,0,0,420
18521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18532,114,132,12,10,10,4,38,34,34,33,39,28,4,0,44,17,56,5,20,104,14,27,12,33,85,31,33,20,1,19,66,3,9,13,22,15,10,13,0,0,0,85
18533,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18534,19,19,4,5,2,0,5,3,9,2,1,4,1,2,6,0,19,0,0,13,3,4,3,3,14,3,6,4,1,6,8,0,0,3,6,2,1,2,0,0,0,14
18535,97,141,14,13,15,8,19,51,32,46,20,9,11,0,23,0,174,2,0,39,6,14,13,34,67,17,20,24,6,34,33,3,7,18,13,15,7,4,0,0,0,67
18536,129,135,10,18,23,8,23,51,35,41,23,17,11,4,31,0,189,0,2,42,7,16,16,37,74,18,24,25,7,39,35,3,7,20,18,15,7,4,0,0,0,74
18537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18538,18,22,3,0,3,0,4,7,3,11,1,2,3,3,0,0,38,0,1,1,1,3,3,5,13,3,5,4,1,6,7,0,1,4,4,2,2,0,0,0,0,13
18539,70,68,3,2,17,6,13,31,16,31,13,1,5,0,20,1,98,0,3,16,3,9,5,21,39,10,15,9,5,19,20,3,3,10,10,6,6,1,0,0,5,44
18540,57,71,3,10,6,5,6,15,26,24,13,5,10,5,12,0,99,1,0,16,3,8,5,19,36,9,13,9,5,19,17,0,5,9,9,6,6,1,0,0,0,36
18541,8,4,0,0,1,0,2,3,0,0,2,4,0,0,0,0,12,0,0,0,0,0,0,0,4,0,1,3,0,3,1,0,0,0,2,2,0,0,0,0,0,4
18542,58,70,9,5,5,9,11,14,20,14,12,11,12,6,15,0,100,0,3,10,3,8,5,19,36,9,13,9,5,19,17,1,4,10,9,6,5,1,0,0,0,36
18543,40,49,4,4,3,8,10,6,17,14,3,10,6,4,11,0,69,0,0,9,2,5,3,14,25,6,9,6,4,13,12,1,2,8,5,5,4,0,0,0,0,25
18544,23,30,1,1,3,4,11,2,9,11,0,0,8,3,1,0,44,0,1,7,1,4,3,9,17,4,7,6,0,7,10,1,1,7,3,3,2,0,0,0,0,17
18545,46,47,3,4,9,8,14,8,16,16,11,4,0,0,5,0,71,0,0,17,2,6,3,14,26,6,10,8,2,13,13,1,2,9,5,5,4,0,0,0,0,26
18546,80,81,9,32,31,0,32,4,40,0,13,0,0,0,3,0,139,0,0,19,4,12,7,29,52,17,20,14,1,20,32,1,10,17,11,8,5,0,0,0,0,52
18547,55,30,1,6,7,3,12,17,13,20,2,0,0,4,8,0,60,0,0,17,2,6,3,12,24,6,8,9,1,11,13,1,4,6,5,4,3,1,0,0,0,24
18548,83,54,1,9,9,10,10,15,15,36,15,3,9,5,7,0,100,0,0,30,3,10,6,24,44,15,17,12,0,15,29,2,10,12,10,7,3,0,0,0,0,44
18549,34,40,2,2,9,7,5,6,15,12,7,2,6,1,5,0,55,0,0,14,1,5,2,13,21,7,9,5,0,8,13,0,5,6,6,3,1,0,0,0,0,21
18550,223,122,15,12,20,17,39,44,48,65,31,30,20,4,74,1,201,1,0,68,11,22,12,53,97,47,33,16,1,23,74,3,31,32,18,13,0,0,0,0,0,97
18551,26,53,8,5,6,5,10,7,15,1,9,9,4,0,0,2,61,0,0,16,5,9,6,8,28,5,8,10,5,15,13,1,1,4,6,6,4,6,0,0,0,28
18552,8,24,0,0,1,1,2,3,5,3,2,7,0,8,3,0,18,0,0,11,2,4,2,3,12,3,4,4,1,5,7,0,0,3,4,2,1,2,0,0,0,12
18553,61,71,16,8,11,7,14,12,33,3,14,10,4,0,6,1,88,0,1,36,8,16,8,13,46,10,15,15,6,21,25,2,3,7,11,10,4,9,0,0,0,46
18554,9,12,2,0,1,2,2,0,8,1,1,3,0,1,0,0,18,0,0,3,2,3,2,2,8,1,3,4,0,4,4,0,0,1,3,2,1,1,0,0,0,8
18555,28,51,4,5,2,8,9,10,20,10,4,4,3,0,7,0,51,1,0,20,5,9,6,8,28,5,8,11,4,13,15,1,1,4,6,6,4,6,0,0,0,28
18556,12,14,1,3,2,1,2,4,6,5,0,2,0,0,3,0,19,0,0,4,1,4,3,1,10,2,3,4,1,5,5,0,0,2,3,2,1,2,0,0,0,10
18557,47,55,6,5,3,4,9,17,25,14,7,2,7,3,6,3,61,0,2,30,7,12,8,10,36,8,12,11,5,15,21,1,2,6,8,8,4,7,0,0,0,36
18558,0,5,0,0,0,0,0,2,0,1,0,0,2,0,0,0,3,0,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,2
18559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18560,72,84,12,9,15,8,18,26,26,10,13,11,7,1,12,1,102,2,2,37,9,17,10,18,55,14,21,14,6,19,36,2,3,11,15,11,4,9,0,0,0,55
18561,52,69,3,3,12,6,20,16,9,31,4,9,3,5,1,0,75,1,5,39,8,13,8,13,42,10,16,10,6,16,26,2,2,6,11,10,3,8,0,0,0,42
18562,23,27,2,0,3,2,12,4,8,9,0,2,6,2,0,0,32,0,0,18,4,6,4,5,19,4,7,5,3,8,11,1,0,3,5,4,2,4,0,0,0,19
