mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
7393,138,147,14,18,17,12,26,44,43,36,28,22,17,8,49,13,59,3,8,153,32,43,19,22,116,26,38,40,12,83,33,2,11,9,22,9,18,45,0,0,0,116
7394,26,50,1,5,11,12,6,4,12,7,13,1,3,1,34,0,13,2,5,22,5,11,5,6,27,3,10,9,5,13,14,0,0,5,3,4,5,10,0,0,0,27
7395,40,5,0,0,0,0,26,8,4,3,0,0,4,0,4,5,8,0,0,28,5,3,3,3,14,5,4,5,0,14,0,0,3,0,0,6,4,1,0,96,0,110
7396,18,26,0,0,4,4,2,6,16,2,5,5,0,0,0,1,33,0,0,10,2,5,3,4,14,2,7,4,1,6,8,0,2,7,5,0,0,0,0,0,0,14
7397,135,123,21,10,33,7,20,39,55,22,19,18,11,3,28,9,61,0,22,138,31,42,17,18,108,33,40,29,6,89,19,9,9,15,26,16,12,21,0,0,0,108
7398,60,52,1,0,8,4,11,21,17,9,13,19,2,7,42,0,37,4,12,17,3,9,4,14,30,7,11,8,4,14,16,0,0,4,10,8,4,4,0,0,0,30
7399,52,76,8,8,6,4,6,10,19,20,14,20,11,2,40,0,74,0,1,13,3,11,6,17,37,9,11,12,5,18,19,2,5,9,10,7,0,4,0,0,0,37
7400,141,147,9,11,18,4,6,70,55,35,38,28,14,0,33,13,71,4,15,152,59,58,18,12,147,37,49,46,15,128,19,6,2,28,23,29,24,35,0,0,0,147
7401,50,56,1,1,5,5,6,10,11,15,6,29,12,5,21,31,46,0,1,7,3,9,7,13,32,7,13,8,4,19,13,2,0,4,15,2,6,3,0,0,0,32
7402,45,86,12,7,9,7,7,17,15,16,13,7,6,15,7,12,62,4,2,44,17,21,9,7,54,13,21,13,7,43,11,3,4,10,23,9,2,3,0,0,0,54
7403,20,11,0,0,6,0,15,4,1,4,1,0,0,0,3,4,10,0,0,14,1,3,2,4,10,1,4,4,1,6,4,2,4,3,1,0,0,0,0,0,0,10
7404,90,72,12,22,11,7,7,28,16,10,13,14,22,0,27,0,37,2,3,93,14,23,11,14,62,13,22,20,7,43,19,5,3,8,6,16,16,8,0,0,0,62
7405,75,89,4,4,11,4,7,12,12,14,26,33,30,7,8,0,27,6,6,117,22,27,11,12,72,14,23,27,8,51,21,3,0,9,5,9,7,39,0,0,0,72
7406,30,26,3,3,4,3,0,10,1,9,1,11,10,1,1,3,15,0,0,37,6,9,5,4,24,3,8,9,4,15,9,0,0,3,1,3,2,15,0,0,0,24
7407,104,97,12,4,13,6,22,26,22,20,39,27,9,1,26,3,134,1,8,29,5,15,7,30,57,12,22,16,7,33,24,4,2,19,9,14,6,3,0,0,7,64
7408,193,249,28,42,53,16,50,61,47,47,38,37,16,7,63,101,251,3,7,17,10,24,18,66,118,26,37,43,12,47,71,20,24,26,26,5,8,9,0,0,0,118
7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,138,183,15,18,28,16,7,23,46,46,32,58,31,1,117,1,66,0,24,113,14,35,20,35,104,29,43,24,8,72,32,0,1,10,6,18,20,49,0,0,0,104
7411,123,191,19,27,32,17,24,27,49,44,35,23,12,5,9,2,254,2,4,43,0,16,12,50,78,18,24,29,7,31,47,0,8,14,18,26,6,6,0,0,0,78
7412,280,282,44,25,27,28,60,104,61,79,62,38,19,15,29,20,414,2,23,74,32,62,34,62,190,48,69,53,20,117,73,19,24,63,47,28,3,6,0,0,0,190
7413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414,431,549,81,93,56,32,87,136,202,84,68,67,43,31,254,115,342,52,69,148,31,69,44,139,283,74,99,81,29,106,177,18,12,46,80,70,21,36,0,0,0,283
7415,21,22,5,3,2,1,1,15,2,2,4,6,2,0,7,5,18,0,1,12,3,7,3,3,16,2,8,4,2,10,6,0,4,3,4,2,3,0,0,0,0,16
7416,273,277,25,29,55,26,34,43,106,85,83,53,5,6,150,29,212,11,47,101,21,43,39,69,172,39,64,51,18,78,94,2,8,4,31,33,33,61,0,0,0,172
7417,193,251,41,34,33,24,51,67,67,34,39,26,13,15,58,61,269,1,2,53,30,52,34,46,162,37,54,54,17,90,72,19,28,46,40,19,2,8,0,0,0,162
7418,106,97,11,11,9,11,15,33,36,30,21,14,8,4,8,7,158,1,7,22,6,20,12,25,63,17,24,16,6,41,22,0,5,22,15,15,3,3,0,0,0,63
7419,181,242,28,39,45,30,42,24,65,59,45,27,12,7,12,3,336,2,5,65,0,22,16,67,105,27,35,36,7,43,62,4,8,22,21,34,8,8,0,0,0,105
7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,21,24,2,3,6,2,3,5,8,3,7,2,4,0,4,0,27,0,1,13,3,4,2,6,15,1,7,5,2,9,6,2,2,5,3,2,1,0,0,0,0,15
7423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,148,138,13,12,16,13,27,46,47,24,39,29,18,2,51,8,150,0,18,59,8,25,16,37,86,23,30,27,6,56,30,3,2,15,31,19,10,6,0,0,0,86
7425,81,57,8,9,0,4,3,12,9,18,9,33,27,6,1,8,10,11,3,105,29,28,9,7,73,18,25,24,6,61,12,6,5,8,5,9,16,24,0,0,0,73
7426,19,19,0,0,1,1,5,7,5,6,4,4,5,0,0,0,30,0,0,8,1,5,1,5,12,2,5,4,1,10,2,2,1,2,3,3,0,1,0,0,0,12
7427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,54,39,6,2,5,5,10,17,23,12,9,3,1,0,4,5,78,0,1,5,7,10,6,9,32,5,11,11,5,16,16,0,2,1,4,7,6,12,0,0,0,32
7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7430,91,98,3,12,17,8,21,5,19,29,24,18,25,8,22,4,31,0,18,114,12,26,13,19,70,14,25,24,7,47,23,2,5,8,13,10,12,20,0,0,0,70
7431,95,68,3,5,6,2,6,19,13,17,35,28,23,6,12,4,76,12,4,55,15,28,8,15,66,27,26,9,4,59,7,1,2,11,21,17,9,5,0,0,0,66
7432,88,97,8,0,2,0,4,64,38,19,35,14,1,0,10,0,82,2,0,91,53,43,7,5,108,28,43,28,9,102,6,0,7,26,26,22,18,9,0,0,0,108
7433,23,31,1,2,3,1,5,12,9,5,6,8,1,1,6,0,45,0,1,2,4,3,4,4,15,3,6,4,2,10,5,0,3,6,3,1,0,2,0,0,0,15
7434,105,152,14,5,3,2,11,71,58,33,20,24,8,8,15,5,19,6,12,200,59,55,12,10,136,39,50,37,10,129,7,11,10,29,30,25,19,12,0,0,0,136
7435,172,148,23,21,16,19,13,34,37,63,43,25,21,5,38,13,212,5,9,43,24,45,21,30,120,38,51,26,5,95,25,2,4,27,26,30,13,18,0,0,0,120
7436,116,114,9,16,14,4,16,10,20,41,47,35,14,4,48,17,95,9,12,49,13,27,13,27,80,28,34,12,6,67,13,3,1,8,7,19,17,25,0,0,0,80
7437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,393,429,88,52,54,45,64,126,106,85,83,58,46,15,37,60,322,17,48,338,67,95,43,92,297,101,119,56,21,221,76,14,18,33,72,63,39,58,0,0,0,297
7439,42,63,0,6,6,0,10,18,11,22,5,13,14,0,7,0,13,1,12,72,8,13,8,9,38,10,14,9,5,25,13,0,3,4,6,7,6,12,0,0,0,38
7440,3,6,3,1,0,0,0,2,3,0,0,0,0,0,0,1,6,0,0,2,0,4,0,0,4,0,1,3,0,0,4,2,0,2,0,0,0,0,0,0,0,4
7441,30,38,2,2,2,1,8,5,10,10,17,5,5,1,1,0,22,2,1,42,6,9,6,5,26,12,8,6,0,23,3,0,0,0,7,4,5,10,0,0,0,26
7442,21,21,0,0,4,0,0,2,1,5,7,12,9,2,7,0,3,1,1,30,5,8,4,2,19,2,8,6,3,15,4,0,0,1,5,4,5,4,0,0,0,19
7443,84,91,8,12,15,5,15,21,26,16,23,17,14,3,11,2,37,0,6,119,15,24,12,17,68,20,24,19,5,49,19,0,0,7,7,8,7,39,0,0,0,68
7444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7448,250,254,23,33,41,18,34,57,72,55,81,47,27,16,28,17,284,7,15,153,55,82,34,40,211,51,76,59,25,164,47,14,24,40,44,44,24,21,0,0,39,250
7449,134,113,7,4,4,2,13,70,60,16,19,34,11,7,28,5,50,1,21,142,142,41,4,0,187,54,72,48,13,185,2,31,4,21,42,30,27,32,0,0,0,187
7450,39,30,5,3,6,3,1,7,10,15,5,0,12,2,17,0,13,0,1,38,5,11,5,5,26,5,9,8,4,14,12,2,4,4,2,4,3,7,0,0,2,28
7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7452,54,93,6,9,8,10,13,18,15,19,12,10,16,11,38,3,92,0,2,12,11,22,9,17,59,14,21,18,6,40,19,16,11,13,13,4,0,2,0,0,0,59
7453,165,199,24,36,26,19,44,46,57,29,18,44,19,2,19,14,115,8,26,182,24,47,25,37,133,39,49,37,8,89,44,9,33,38,28,16,6,3,0,0,0,133
7454,133,119,10,12,18,12,28,8,28,77,33,12,13,1,107,0,19,0,33,93,16,27,17,26,86,24,36,20,6,62,24,0,2,0,8,9,13,54,0,0,0,86
7455,26,34,4,1,0,0,2,7,6,5,15,7,11,2,0,0,16,0,0,44,7,11,6,2,26,5,10,7,4,19,7,1,6,4,7,2,6,0,0,0,0,26
7456,36,30,0,0,1,0,4,23,18,9,4,6,1,0,8,6,20,1,1,30,22,16,3,0,41,7,16,11,7,39,2,0,3,11,14,4,5,4,0,0,0,41
7457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7458,49,97,15,6,3,2,12,22,27,16,21,6,9,7,4,29,34,0,3,76,8,19,7,16,50,12,17,15,6,34,16,2,0,6,7,4,5,26,0,0,0,50
7459,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7460,49,74,6,10,8,3,13,30,10,10,15,18,0,0,25,34,50,0,0,14,8,17,6,13,44,7,18,12,7,29,15,1,1,14,12,8,6,2,0,0,0,44
7461,67,55,3,9,5,2,13,13,11,8,18,21,19,0,31,0,85,0,1,5,5,11,7,13,36,6,15,10,5,23,13,4,1,6,12,10,3,0,0,0,0,36
7462,173,165,30,19,27,16,30,47,24,35,42,46,14,8,0,0,330,0,0,8,9,26,15,47,97,18,35,35,9,37,60,9,16,23,34,12,0,3,0,0,0,97
7463,195,175,15,15,14,10,39,62,62,43,55,31,20,4,89,41,161,3,9,67,18,41,29,40,128,29,42,43,14,92,36,3,22,20,27,31,10,15,0,0,38,166
7464,44,36,5,8,7,2,2,16,8,5,9,12,6,0,16,5,28,2,0,29,12,13,5,5,35,5,12,12,6,24,11,5,6,9,4,5,2,4,0,0,0,35
7465,213,209,32,21,34,25,36,43,56,49,44,53,19,10,106,6,117,0,15,178,33,59,26,38,156,37,55,48,16,75,81,19,11,30,23,24,24,25,0,0,0,156
7466,1824,1239,65,45,23,17,216,929,481,484,315,351,109,28,151,181,689,102,108,1832,491,506,151,108,1256,318,465,371,102,1173,83,24,83,155,334,288,147,225,0,0,0,1256
7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,34,35,6,6,5,2,3,8,11,5,6,9,6,2,0,0,28,0,0,41,5,8,5,6,24,3,9,8,4,13,11,0,1,2,8,5,6,2,0,0,0,24
7470,60,82,6,14,18,14,6,17,12,23,17,11,4,0,11,0,29,3,5,94,7,15,9,14,45,10,15,14,6,25,20,0,0,2,2,3,6,32,0,0,0,45
7471,11,8,5,1,0,1,0,0,7,1,2,1,1,0,0,3,10,0,0,6,2,4,0,0,6,1,2,3,0,6,0,1,2,3,0,0,0,0,0,0,0,6
7472,191,214,14,24,40,20,48,37,54,38,43,49,34,4,129,39,120,5,56,56,15,40,22,51,128,32,41,43,12,62,66,6,26,20,33,31,8,4,0,0,0,128
7473,49,59,2,4,7,2,5,14,14,15,19,13,13,0,54,1,22,0,14,17,5,9,7,13,34,8,12,9,5,18,16,0,2,4,5,7,5,11,0,0,0,34
7474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,941
7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,64,95,9,23,14,3,11,21,30,17,21,0,7,3,11,13,78,0,2,55,13,22,11,12,58,16,22,15,5,45,13,5,2,13,14,8,3,13,0,0,0,58
7477,12,25,2,1,2,2,0,7,1,11,7,2,0,2,4,2,16,3,0,12,2,6,3,3,14,2,7,4,1,11,3,0,0,3,2,4,2,3,0,0,0,14
7478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7479,84,68,12,8,19,7,14,33,20,9,12,13,2,3,21,20,46,0,2,63,11,14,11,16,52,13,17,16,6,31,21,0,2,10,8,12,11,9,0,0,0,52
7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,58,75,11,4,0,1,11,31,23,12,18,13,5,4,7,10,20,2,6,88,20,24,10,8,62,11,22,22,7,46,16,6,6,14,12,19,3,2,0,0,0,62
7482,14,25,4,1,1,2,1,2,2,5,8,9,4,0,0,5,21,1,0,12,4,8,2,0,14,1,8,4,1,9,5,1,0,3,2,4,1,3,0,0,0,14
7483,216,217,17,28,20,12,37,52,55,47,94,52,11,8,49,9,243,8,6,118,22,40,27,54,143,44,57,31,11,114,29,7,19,25,29,38,10,15,0,0,0,143
7484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,14,12,1,1,0,1,1,8,4,2,2,1,5,0,0,2,10,1,2,11,7,7,2,0,16,4,6,4,2,14,2,0,0,2,3,3,3,5,0,0,0,16
7486,11,12,0,0,0,0,3,8,3,0,3,0,5,1,0,6,12,0,0,5,3,5,1,0,9,1,3,4,1,8,1,1,4,0,1,2,0,1,0,0,0,9
7487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,44,32,4,2,3,3,7,15,14,8,5,3,6,6,2,0,33,0,0,41,14,14,5,3,36,6,13,11,6,27,9,3,0,5,8,11,3,6,0,0,0,36
7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7492,34,39,4,4,7,2,8,15,9,6,7,5,4,2,2,6,45,2,3,15,4,13,5,6,28,6,10,8,4,17,11,2,3,6,7,6,2,2,0,0,0,28
7493,316,417,48,49,85,49,66,105,108,99,61,35,18,10,51,34,577,0,19,52,21,49,44,100,214,54,79,57,24,92,122,23,22,85,57,18,2,7,0,0,0,214
7494,59,81,10,14,14,5,9,21,22,13,4,9,14,5,4,1,38,1,2,94,9,18,11,13,51,13,20,13,5,30,21,7,10,14,14,3,3,0,0,0,0,51
7495,180,187,10,12,16,21,43,51,48,32,68,50,11,5,56,35,101,7,66,102,22,47,18,41,128,33,45,40,10,88,40,6,7,14,24,34,20,23,0,0,0,128
7496,101,150,6,12,36,22,22,7,41,50,24,14,7,10,134,1,34,1,22,59,8,20,12,34,74,26,32,12,4,53,21,0,0,0,2,6,14,52,0,0,0,74
7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,115,109,4,3,11,6,4,26,12,18,27,74,28,11,40,0,16,7,14,147,33,40,14,13,100,21,33,37,9,86,14,3,3,12,18,16,21,27,0,0,0,100
7499,169,262,38,20,15,10,29,79,31,37,23,85,43,21,41,3,313,2,0,72,85,86,26,19,216,59,80,58,19,179,37,35,45,77,30,16,9,4,0,0,0,216
7500,30,43,7,2,0,0,1,11,13,15,6,11,4,3,4,0,7,0,3,59,19,16,4,2,41,11,16,9,5,36,5,2,7,6,13,4,4,5,0,0,0,41
7501,29,30,1,1,0,0,2,22,8,6,5,6,6,2,11,1,14,2,0,31,28,13,2,0,43,7,17,12,7,43,0,4,2,5,10,6,9,7,0,0,0,43
7502,63,75,2,2,7,5,13,24,14,11,32,19,9,0,26,4,48,1,16,43,9,17,7,15,48,10,19,13,6,32,16,1,4,8,7,13,7,8,0,0,0,48
7503,55,60,5,13,7,2,3,5,22,16,20,11,7,4,6,4,36,0,10,59,12,16,8,9,45,13,17,10,5,32,13,0,3,2,9,12,8,11,0,0,0,45
7504,261,174,18,32,10,36,27,82,52,65,37,28,40,8,91,1,42,28,33,240,80,80,32,20,212,51,77,62,22,158,54,10,11,28,41,47,28,47,0,0,0,212
7505,369,403,28,28,29,12,54,135,110,80,62,101,103,30,164,25,120,3,77,383,129,143,51,43,366,103,143,93,27,319,47,3,17,39,77,93,50,87,0,0,0,366
7506,22,166,0,121,10,0,0,5,49,0,0,3,0,0,0,4,161,0,4,19,20,25,10,10,65,16,23,20,6,43,22,0,65,0,0,0,0,0,0,0,0,65
7507,1450,1369,200,69,55,71,146,804,526,418,364,81,77,8,949,134,657,21,88,970,484,540,197,163,1384,352,516,405,111,1124,260,64,70,98,276,469,235,172,0,0,0,1384
7508,454,564,37,41,118,102,82,132,136,170,120,43,27,10,247,5,62,93,80,531,119,166,74,77,436,113,167,119,37,295,141,0,0,78,8,151,34,165,0,0,0,436
7509,62,59,5,6,3,2,10,8,24,16,11,24,7,5,11,4,14,0,13,79,14,19,8,9,50,16,18,11,5,40,10,1,3,5,10,7,10,14,0,0,0,50
7510,86,115,4,9,12,3,20,27,31,19,22,19,23,12,18,2,37,6,18,120,22,27,13,17,79,19,24,28,8,59,20,5,1,8,12,14,12,27,0,0,0,79
7511,46,11,2,4,4,2,2,4,19,7,6,1,6,0,0,5,37,0,8,7,3,6,4,6,19,4,9,5,1,13,6,4,4,6,3,2,0,0,0,0,0,19
7512,386,424,40,56,61,48,90,91,115,97,72,72,48,20,219,108,389,10,34,50,29,65,41,108,243,78,97,58,10,161,82,26,50,51,53,28,10,25,0,0,0,243
7513,78,91,7,2,5,2,18,62,19,14,21,10,4,5,5,4,75,0,0,85,56,37,9,3,105,21,38,36,10,95,10,1,7,24,30,21,10,12,0,0,0,105
7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,1223
7515,132,129,9,12,11,9,20,35,24,46,25,37,32,1,39,66,114,5,7,30,9,23,13,34,79,29,36,12,2,65,14,3,3,14,29,14,11,5,0,0,0,79
7516,231,304,25,46,30,10,35,103,98,58,61,28,31,10,282,15,55,6,20,157,56,79,39,50,224,66,93,49,16,170,54,4,28,31,40,50,35,36,0,0,0,224
7517,64,103,19,9,6,6,14,17,17,7,22,20,24,6,5,0,157,0,0,5,9,18,10,20,57,10,22,18,7,32,25,17,9,8,13,5,4,1,0,0,0,57
7518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,54,53,4,5,6,0,4,26,14,23,5,12,4,4,4,0,9,0,2,92,23,21,7,4,55,12,21,15,7,46,9,3,4,8,10,15,4,11,0,0,0,55
7520,754,807,48,110,106,55,110,275,284,199,190,99,70,15,724,52,528,1,65,191,51,136,91,210,488,118,182,144,44,298,190,23,41,122,115,106,58,23,0,0,0,488
7521,58,67,13,6,7,4,12,22,12,11,15,11,9,3,0,0,115,0,3,7,2,8,6,17,33,5,13,10,5,14,19,5,1,11,6,3,4,3,0,0,0,33
7522,131,130,9,13,13,9,20,34,34,41,35,22,16,15,26,10,144,3,6,72,15,26,17,28,86,23,37,19,7,69,17,3,8,16,18,25,6,10,0,0,0,86
7523,111,88,8,2,11,2,6,54,55,30,22,2,1,6,19,32,51,1,8,88,50,42,13,5,110,29,39,31,11,93,17,0,13,46,16,18,7,10,0,0,0,110
7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,53,73,11,14,14,2,9,24,20,13,3,8,6,2,9,16,67,0,6,28,22,24,5,7,58,14,21,16,7,47,11,9,6,18,14,10,1,0,0,0,0,58
7526,36,49,3,8,7,2,3,21,6,5,12,11,7,0,3,9,34,0,0,39,8,13,5,5,31,5,11,10,5,19,12,7,6,8,6,3,1,0,0,0,0,31
7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3422,0,3422
7528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7529,134,142,8,24,31,16,11,21,37,40,37,30,16,5,89,3,146,1,6,31,5,22,15,38,80,20,24,30,6,37,43,5,10,17,23,13,5,7,0,0,0,80
7530,56,88,6,3,8,15,17,13,14,14,20,8,15,11,48,8,68,1,8,11,13,20,13,11,57,10,21,19,7,33,24,8,18,20,7,3,0,1,0,0,0,57
7531,92,106,8,10,8,4,25,33,23,30,21,11,17,8,7,4,140,1,8,38,13,24,12,22,71,17,24,23,7,47,24,9,5,8,14,15,11,9,0,0,0,71
7532,1,5,0,0,0,0,2,3,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0,2,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,2
7533,29,51,7,10,18,1,3,12,6,13,4,5,1,0,1,30,29,0,2,18,4,7,4,10,25,5,7,9,4,11,14,1,3,8,5,4,2,2,0,0,0,25
7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,27,47,4,10,2,2,10,7,6,9,9,8,3,4,1,2,20,0,11,40,4,10,5,6,25,5,7,9,4,12,13,1,2,3,2,7,7,3,0,0,0,25
7536,155,167,20,25,19,4,11,41,42,38,39,53,24,6,23,10,262,0,2,25,23,37,23,33,116,26,34,44,12,65,51,10,20,47,22,16,1,0,0,0,10,126
7537,94,141,10,11,28,16,26,26,31,40,19,16,9,3,37,23,149,0,14,12,11,22,19,26,78,15,23,32,8,36,42,9,21,27,14,6,0,1,0,0,0,78
7538,108,98,13,10,19,8,9,41,9,24,34,17,16,6,34,4,53,4,5,106,18,29,13,17,77,20,29,22,6,53,24,3,5,13,12,18,12,14,0,0,0,77
7539,115,124,27,21,11,16,7,33,32,33,16,27,10,6,14,0,59,6,24,136,21,31,20,21,93,17,33,34,9,55,38,5,1,17,13,12,17,28,0,0,0,93
7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,75,77,7,15,16,3,11,28,25,17,10,16,4,0,9,20,85,1,9,28,25,27,9,9,70,18,25,21,6,56,14,11,8,21,19,9,2,0,0,0,0,70
7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,31,64,7,5,3,2,6,6,11,10,21,16,8,0,5,2,35,2,1,50,5,12,7,9,33,9,13,7,4,22,11,2,5,7,8,5,2,4,0,0,0,33
7544,99,106,13,7,18,7,7,13,52,26,16,26,15,5,65,2,25,2,11,100,21,34,13,15,83,19,27,29,8,46,37,3,2,13,17,23,12,13,0,0,0,83
7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,108,125,22,20,14,11,10,46,31,19,21,23,12,4,17,0,59,4,17,136,19,30,20,21,90,18,30,34,8,53,37,4,1,15,11,15,17,27,0,0,0,90
7548,144,190,8,16,12,13,100,67,45,21,15,27,6,4,45,14,77,1,23,174,74,69,18,12,173,40,66,49,18,158,15,28,11,21,44,41,15,13,0,0,0,173
7549,124,156,21,14,23,8,30,39,34,38,43,22,3,5,28,33,122,4,14,79,18,34,19,29,100,31,38,25,6,74,26,3,11,17,30,13,16,10,0,0,0,100
