mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
15575,39,21,1,1,5,1,1,5,9,6,5,17,7,2,12,0,6,0,8,34,7,9,5,2,23,10,5,4,4,18,5,0,0,0,6,3,2,12,0,0,0,23
15576,22,12,1,0,3,1,0,1,4,1,4,12,7,0,8,1,1,0,5,19,5,6,1,1,13,7,4,2,0,12,1,0,0,0,1,0,1,11,0,0,0,13
15577,7,6,0,0,0,0,0,2,0,1,0,7,2,1,4,0,1,0,0,8,2,4,0,0,6,3,3,0,0,6,0,0,0,0,1,0,1,4,0,0,0,6
15578,8,13,0,0,4,0,0,2,1,0,2,5,5,2,3,0,1,0,1,16,3,4,1,0,8,4,3,1,0,7,1,0,0,0,1,1,1,5,0,0,0,8
15579,48,24,1,1,7,3,0,5,8,12,3,11,16,5,16,0,4,0,5,47,11,12,9,5,37,21,8,8,0,31,6,0,4,3,5,1,1,23,0,0,0,37
15580,46,7,0,0,0,0,0,6,0,3,4,3,37,0,7,0,2,0,32,12,8,10,4,4,26,16,6,4,0,25,1,0,0,3,3,4,2,14,0,0,0,26
15581,10,6,0,0,2,0,1,0,3,3,3,0,4,0,5,0,1,0,0,10,3,3,0,0,6,6,0,0,0,6,0,0,0,0,0,0,1,5,0,0,0,6
15582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15583,83,122,2,7,3,8,18,16,35,33,18,44,18,3,6,0,48,1,30,120,38,38,14,11,101,31,38,26,6,88,13,5,7,18,10,18,11,32,0,0,0,101
15584,83,128,6,5,4,8,12,19,38,30,15,51,19,4,7,1,31,4,34,134,38,40,15,11,104,31,40,27,6,91,13,3,9,14,10,16,16,36,0,0,0,104
15585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15586,30,34,2,5,1,3,6,10,10,7,5,11,4,0,4,0,7,0,5,48,12,13,4,3,32,8,13,7,4,26,6,0,3,8,2,6,5,8,0,0,0,32
15587,69,79,4,1,8,6,12,12,18,20,19,34,14,0,8,0,30,0,15,95,27,27,10,9,73,22,28,19,4,65,8,5,4,11,6,12,8,27,0,0,0,73
15588,102,101,7,2,7,4,8,17,41,35,18,44,18,2,14,0,35,0,26,128,38,39,13,10,100,33,44,22,1,91,9,5,7,15,12,15,12,34,0,0,0,100
15589,7,17,5,0,0,6,0,0,7,0,6,0,0,0,0,0,0,0,0,24,4,5,2,0,11,4,5,2,0,9,2,0,0,0,0,0,0,11,0,0,0,11
15590,6,10,0,1,2,0,0,4,0,5,1,3,0,0,1,1,0,0,0,14,4,3,0,0,7,1,5,1,0,7,0,0,0,0,0,1,3,3,0,0,0,7
15591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15592,37,43,3,3,4,0,2,16,8,7,14,12,7,4,7,0,23,0,0,50,11,13,6,5,35,9,12,9,5,26,9,2,3,5,3,6,4,12,0,0,0,35
15593,76,75,5,4,13,7,5,19,24,19,18,25,9,3,19,0,25,0,3,104,18,24,12,11,65,17,22,20,6,50,15,3,2,7,7,11,12,23,0,0,0,65
15594,34,27,0,4,4,4,0,10,11,9,7,12,0,0,3,0,6,0,0,52,8,10,5,4,27,6,9,8,4,19,8,0,2,2,2,6,3,12,0,0,0,27
15595,60,54,2,3,9,5,8,10,19,16,15,19,6,2,10,1,20,1,1,81,14,18,8,10,50,14,18,13,5,39,11,0,4,10,1,8,11,16,0,0,0,50
15596,31,39,0,4,7,4,0,4,14,9,11,13,2,2,1,0,19,0,0,50,7,11,7,6,31,8,11,8,4,23,8,0,4,7,0,4,7,9,0,0,0,31
15597,110,128,11,8,14,9,11,13,36,37,27,46,20,6,25,0,22,2,2,187,29,37,19,18,103,29,36,32,6,86,17,4,8,11,9,18,19,34,0,0,0,103
15598,17,17,2,0,3,0,3,2,8,2,3,11,0,0,0,0,7,0,1,26,4,5,3,2,14,3,6,4,1,12,2,0,2,1,2,1,2,6,0,0,0,14
15599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15600,24,24,0,3,4,0,2,2,8,5,6,18,0,0,1,0,7,0,0,40,4,8,5,3,20,5,8,4,3,15,5,0,1,2,6,2,3,6,0,0,0,20
15601,13,11,0,1,1,0,0,0,11,1,3,7,0,0,0,0,0,0,0,24,4,4,1,1,10,2,4,3,1,8,2,0,0,2,3,2,1,2,0,0,0,10
15602,33,29,0,0,7,0,0,8,11,4,17,15,0,0,0,0,0,0,0,62,7,10,4,5,26,6,10,6,4,20,6,0,0,5,3,8,2,8,0,0,0,26
15603,60,59,10,4,8,2,3,7,15,16,19,23,10,2,10,0,18,0,1,90,16,20,9,7,52,16,20,11,5,42,10,0,4,5,4,9,12,18,0,0,0,52
15604,34,59,6,4,6,3,2,4,17,7,8,14,19,3,13,0,4,0,0,76,13,13,8,7,41,11,16,10,4,32,9,0,5,4,3,7,8,14,0,0,0,41
15605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15607,26,32,4,5,0,3,5,6,8,9,5,9,4,0,3,0,2,0,0,53,8,9,5,3,25,6,9,7,3,19,6,0,1,1,3,5,3,12,0,0,0,25
15608,63,89,7,6,6,7,8,7,27,14,25,25,17,3,14,1,16,1,2,118,21,25,11,9,66,19,25,20,2,53,13,3,5,6,5,10,11,26,0,0,0,66
15609,4,3,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,7,0,3,0,0,3,0,1,2,0,3,0,0,0,0,0,0,0,3,0,0,0,3
15610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15611,27,22,1,1,0,3,3,7,7,4,5,10,8,0,3,0,8,0,0,38,7,8,4,2,21,2,8,8,3,14,7,0,3,4,3,1,3,7,0,0,0,21
15612,27,40,0,3,4,5,0,10,9,4,10,8,14,0,2,0,3,0,0,62,7,11,4,6,28,3,9,11,5,18,10,0,2,5,1,6,3,11,0,0,0,28
15613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15614,25,24,0,3,1,0,0,7,6,7,7,13,5,0,0,0,0,0,0,49,7,8,4,2,21,2,8,8,3,14,7,0,0,2,3,4,4,8,0,0,0,21
15615,29,32,2,4,2,0,3,5,12,7,8,6,12,0,0,2,4,0,1,54,8,10,4,5,27,3,9,10,5,17,10,0,2,1,2,4,5,13,0,0,0,27
15616,16,11,2,0,0,0,0,4,4,2,4,5,6,0,4,0,1,0,0,22,4,3,2,2,11,1,5,4,1,8,3,0,1,0,2,1,0,7,0,0,0,11
15617,12,8,0,2,0,0,1,1,2,4,5,5,0,0,0,0,0,0,0,20,3,3,2,0,8,1,3,4,0,6,2,0,0,2,0,1,0,5,0,0,0,8
15618,17,17,1,4,2,0,0,4,3,6,0,7,7,0,3,0,3,0,0,28,5,5,3,1,14,1,7,5,1,11,3,0,1,2,0,1,3,7,0,0,0,14
15619,29,32,3,2,5,0,3,1,9,7,6,9,16,0,1,0,0,0,0,60,8,10,4,5,27,3,9,10,5,17,10,0,2,1,3,4,5,12,0,0,0,27
15620,39,37,3,3,3,1,0,2,11,10,6,11,18,8,5,0,3,0,2,66,8,13,6,6,33,5,12,11,5,23,10,0,3,5,3,4,6,12,0,0,0,33
15621,7,15,0,1,0,0,3,2,3,1,2,5,3,2,0,0,0,0,0,22,2,5,2,0,9,1,3,4,1,6,3,0,0,1,0,1,0,7,0,0,0,9
15622,1,9,0,0,1,0,0,0,1,0,0,2,5,1,0,0,0,0,0,10,2,2,0,0,4,0,2,2,0,4,0,0,0,0,0,1,0,3,0,0,0,4
15623,6,6,0,0,0,0,0,0,2,6,1,3,0,0,0,0,0,0,0,12,3,2,0,0,5,1,2,2,0,5,0,0,0,0,0,0,1,4,0,0,0,5
15624,25,25,2,0,3,0,0,1,11,8,6,11,8,0,6,0,0,0,2,42,7,8,4,3,22,5,8,8,1,18,4,0,1,1,2,4,4,10,0,0,0,22
15625,11,13,0,0,1,0,1,2,6,7,1,4,1,1,2,0,0,0,2,20,1,5,2,2,10,2,5,3,0,8,2,0,1,0,0,1,1,7,0,0,0,10
15626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15628,38,58,3,4,9,5,0,1,14,10,10,17,18,5,17,0,6,0,7,66,12,13,8,9,42,12,18,10,2,34,8,0,2,7,3,9,6,15,0,0,0,42
15629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15630,20,9,2,0,1,0,0,5,4,2,5,6,4,0,3,0,1,0,0,25,5,5,1,1,12,3,6,3,0,10,2,0,2,2,1,1,3,3,0,0,0,12
15631,46,52,1,1,8,2,3,2,14,10,16,26,15,0,20,0,7,0,0,71,11,16,8,8,43,13,18,11,1,35,8,0,2,3,4,7,9,18,0,0,0,43
15632,41,55,1,4,4,2,3,6,16,9,13,17,16,5,23,2,8,1,0,62,11,15,8,8,42,14,16,12,0,34,8,0,5,7,4,6,5,15,0,0,0,42
15633,24,24,3,1,3,2,1,4,6,3,5,10,6,4,13,0,0,0,0,35,5,7,5,3,20,6,8,5,1,16,4,0,0,3,6,6,2,3,0,0,0,20
15634,30,40,1,0,1,2,4,2,15,5,6,13,15,6,5,0,2,0,0,63,9,10,7,5,31,11,11,9,0,25,6,0,3,5,2,5,5,11,0,0,0,31
15635,46,72,5,4,3,6,8,8,20,8,14,22,15,5,22,0,5,0,3,88,15,19,9,9,52,23,18,11,0,45,7,0,3,4,2,6,11,26,0,0,0,52
15636,6,13,0,2,0,0,0,0,3,1,2,5,3,3,2,0,0,1,0,16,3,4,1,0,8,2,5,1,0,8,0,0,0,2,0,1,3,2,0,0,0,8
15637,7,12,0,1,1,0,0,1,1,0,0,9,4,2,9,0,0,0,0,10,2,4,2,0,8,2,5,1,0,8,0,0,0,2,0,2,2,2,0,0,0,8
15638,38,40,1,4,3,0,2,9,12,4,8,15,17,3,25,0,3,0,3,47,10,11,6,7,34,14,11,8,1,28,6,0,3,6,2,5,6,12,0,0,0,34
15639,56,71,4,4,10,10,3,7,20,8,13,29,15,4,28,0,4,2,11,82,15,20,11,9,55,28,17,10,0,50,5,1,4,7,6,8,12,17,0,0,0,55
15640,34,53,2,2,4,2,0,5,13,4,13,25,13,4,24,0,1,2,3,57,13,14,7,4,38,19,12,6,1,35,3,2,2,6,2,3,5,18,0,0,0,38
15641,55,32,3,7,7,4,0,4,20,5,5,10,22,0,19,0,3,0,15,50,13,14,7,4,38,24,11,3,0,38,0,1,3,7,3,4,6,14,0,0,0,38
15642,15,19,4,3,2,3,0,2,10,9,1,0,0,0,4,0,16,0,0,14,3,5,3,3,14,3,6,4,1,8,6,0,0,4,1,3,1,5,0,0,0,14
15643,65,41,7,12,6,3,5,15,12,22,5,17,0,2,3,0,48,0,0,55,6,14,5,11,36,7,12,11,6,17,19,0,0,7,6,6,5,12,0,0,0,36
15644,27,16,2,11,3,2,1,0,8,13,1,0,0,2,0,0,15,0,0,28,4,6,4,4,18,4,6,5,3,9,9,0,0,6,2,4,2,4,0,0,0,18
15645,29,37,7,9,5,7,3,4,8,10,4,7,0,2,0,0,33,0,0,33,4,7,5,7,23,4,7,8,4,10,13,0,0,3,7,2,4,7,0,0,0,23
15646,166,123,29,31,16,8,15,25,44,55,19,30,12,5,11,1,115,0,1,161,16,30,17,35,98,24,30,37,7,47,51,0,0,23,17,16,12,30,0,0,0,98
15647,86,85,10,11,20,7,12,12,23,32,12,15,9,8,9,0,62,0,4,96,7,18,9,24,58,14,19,19,6,31,27,0,3,16,12,8,7,12,0,0,0,58
15648,106,76,9,18,16,9,9,18,32,37,10,15,6,3,9,0,67,0,0,106,9,18,10,25,62,15,22,19,6,33,29,0,1,14,13,9,8,17,0,0,0,62
15649,60,40,6,15,7,5,11,10,15,27,2,2,0,0,0,0,41,0,0,59,4,12,6,12,34,9,11,9,5,18,16,0,0,4,9,6,3,12,0,0,0,34
15650,40,24,5,5,4,1,4,2,8,18,8,9,0,0,0,0,35,2,0,27,4,6,5,7,22,5,7,7,3,11,11,0,0,5,4,4,2,7,0,0,0,22
15651,77,48,15,9,10,7,6,11,19,26,6,14,2,0,6,1,54,2,0,62,7,14,8,14,43,11,16,11,5,24,19,0,0,11,6,6,6,14,0,0,0,43
15652,58,60,7,4,3,1,4,10,14,21,17,19,9,9,1,2,17,2,4,92,22,22,9,6,59,10,20,22,7,45,14,3,0,14,11,9,5,17,0,0,0,59
15653,29,19,5,2,0,3,5,2,9,4,3,9,6,0,1,0,2,0,0,45,7,8,3,2,20,2,8,7,3,15,5,0,0,0,6,3,3,8,0,0,0,20
15654,12,14,1,1,0,0,0,1,3,3,8,5,4,0,0,0,3,1,0,22,5,4,2,0,11,1,5,4,1,9,2,0,0,3,0,2,1,5,0,0,0,11
15655,3,14,2,0,0,2,0,0,1,2,1,2,3,4,0,0,0,0,0,17,4,3,0,0,7,1,2,4,0,6,1,0,0,0,0,0,1,6,0,0,0,7
15656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15657,17,12,2,0,0,0,0,6,0,3,3,5,7,3,0,0,5,0,0,24,5,6,1,0,12,1,6,4,1,10,2,0,0,2,1,1,0,8,0,0,0,12
15658,12,14,2,2,0,0,0,1,0,4,6,8,3,0,0,0,3,0,0,23,5,4,2,0,11,1,5,4,1,9,2,0,0,3,2,2,0,4,0,0,0,11
15659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15660,69,50,7,5,3,4,3,10,13,16,13,17,19,9,1,0,16,4,2,96,22,21,9,7,59,10,21,21,7,46,13,3,0,11,10,10,4,21,0,0,0,59
15661,5,9,0,0,0,0,0,0,3,1,2,2,3,3,0,0,0,0,0,14,3,3,0,0,6,1,2,3,0,6,0,0,0,2,0,0,1,3,0,0,0,6
15662,6,4,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,10,2,2,0,0,4,0,1,3,0,4,0,0,0,1,0,1,1,1,0,0,0,4
15663,15,11,3,2,0,0,3,2,2,2,1,4,7,0,1,0,3,0,1,21,5,6,0,0,11,2,4,4,1,9,2,0,0,0,1,1,2,7,0,0,0,11
15664,91,74,10,11,1,4,11,16,11,32,19,21,23,6,5,6,32,0,3,119,29,30,13,10,82,19,24,31,8,64,18,4,0,17,10,12,5,34,0,0,0,82
15665,115,102,11,11,9,5,13,17,25,31,27,41,18,9,10,8,24,5,11,159,38,39,17,13,107,25,34,37,11,85,22,7,0,18,16,14,11,41,0,0,0,107
15666,174,126,15,19,3,9,12,20,32,41,25,69,41,14,12,9,38,0,15,226,51,53,24,20,148,39,48,46,15,120,28,8,0,22,23,21,11,63,0,0,0,148
15667,82,57,6,15,14,7,6,12,33,19,13,6,0,8,6,0,63,0,3,67,7,14,9,17,47,14,16,12,5,26,21,0,0,11,11,7,6,12,0,0,0,47
15668,147,108,28,20,27,18,13,11,42,34,23,29,7,3,21,0,93,1,2,138,14,27,14,32,87,25,31,25,6,49,38,0,0,24,12,16,11,24,0,0,0,87
15669,44,47,9,6,3,2,2,13,7,9,6,18,9,7,0,0,27,0,2,62,17,18,6,4,45,10,15,13,7,34,11,1,0,7,7,10,7,13,0,0,0,45
15670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15671,3,11,0,0,0,0,0,2,2,2,3,5,0,0,0,0,3,0,0,11,2,4,0,0,6,1,5,0,0,6,0,0,0,0,0,1,3,2,0,0,0,6
15672,64,58,7,9,8,3,8,15,24,7,14,15,11,1,15,6,37,0,5,59,9,15,10,16,50,9,18,16,7,31,19,4,5,6,13,9,6,7,0,0,0,50
15673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15674,9,11,0,0,0,1,0,5,3,4,7,0,0,0,0,0,9,0,0,11,3,4,1,0,8,1,3,4,0,4,4,0,0,1,3,0,0,4,0,0,0,8
15675,34,15,0,3,4,3,8,10,8,2,4,1,2,4,1,1,19,0,4,24,6,8,4,2,20,2,8,7,3,12,8,0,2,2,4,4,3,5,0,0,0,20
15676,81,83,7,6,18,7,9,30,19,22,22,15,7,2,7,3,52,2,13,87,18,27,12,12,69,13,20,29,7,42,27,2,5,8,11,16,10,17,0,0,0,69
15677,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
15678,12,12,0,2,4,0,2,5,3,2,4,2,0,0,0,0,8,0,0,16,3,3,2,2,10,1,4,4,1,5,5,0,0,2,1,2,0,5,0,0,109,119
15679,64,62,7,0,12,12,0,0,7,8,24,18,25,13,0,2,0,0,0,124,18,21,9,7,55,10,21,17,7,44,11,0,0,0,13,14,14,14,0,0,0,55
15680,17,24,0,0,3,5,0,0,4,1,4,9,10,5,0,0,1,0,0,40,6,8,2,2,18,2,7,6,3,13,5,0,0,2,2,5,3,6,0,0,0,18
15681,36,50,3,1,7,6,2,1,6,9,5,10,21,15,4,1,19,0,0,62,13,15,7,4,39,6,14,13,6,30,9,3,0,5,2,4,11,14,0,0,0,39
15682,44,40,4,3,7,5,3,3,4,10,3,9,24,9,0,0,19,0,0,65,13,14,6,5,38,6,14,12,6,29,9,2,0,3,7,7,7,12,0,0,0,38
15683,39,45,8,3,3,4,5,1,7,9,7,7,21,9,2,0,14,4,1,63,14,12,6,6,38,6,14,12,6,29,9,3,0,3,7,6,6,13,0,0,0,38
15684,73,66,5,4,9,11,7,6,8,17,12,20,27,13,11,0,18,0,10,100,24,22,10,7,63,11,23,22,7,49,14,4,0,9,7,11,11,21,0,0,0,63
15685,68,85,4,13,9,9,6,9,9,17,15,31,18,13,7,0,37,2,2,105,23,26,11,9,69,13,25,24,7,53,16,4,0,7,7,13,15,23,0,0,0,69
15686,28,30,0,4,2,2,5,5,4,4,4,6,15,7,1,0,9,0,0,48,8,10,6,2,26,4,9,9,4,19,7,0,0,1,4,7,6,8,0,0,0,26
15687,32,38,0,5,3,0,5,4,5,7,8,13,13,7,0,1,12,1,0,56,11,12,5,4,32,6,11,10,5,24,8,2,0,0,5,6,7,12,0,0,0,32
15688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15689,108,105,0,4,9,9,10,12,16,31,15,41,42,24,13,4,27,0,7,162,32,36,15,13,96,20,32,35,9,76,20,4,0,10,10,19,21,32,0,0,0,96
15690,157,150,5,7,21,7,20,29,21,43,20,44,61,29,23,13,45,0,8,218,46,52,21,19,138,37,45,44,12,111,27,5,2,15,16,23,28,49,0,0,0,138
15691,36,18,0,2,3,2,1,2,12,2,5,10,11,4,0,0,6,0,3,45,10,8,4,3,25,5,7,9,4,18,7,0,0,4,2,6,6,7,0,0,0,25
15692,43,38,2,3,2,2,4,3,3,7,12,17,13,13,0,1,21,1,1,57,13,13,5,6,37,8,12,11,6,28,9,2,0,5,3,7,10,10,0,0,0,37
15693,100,76,8,6,8,3,7,9,9,22,18,33,35,18,14,5,34,0,0,123,27,30,12,10,79,19,24,29,7,63,16,2,0,7,11,15,16,28,0,0,0,79
15694,35,45,1,2,5,4,4,1,7,9,7,9,19,12,4,0,9,0,0,67,11,15,7,3,36,8,12,11,5,28,8,0,0,2,8,4,7,15,0,0,0,36
15695,77,85,0,0,7,7,8,3,19,24,24,32,28,10,11,0,30,0,3,118,24,28,11,11,74,18,25,24,7,59,15,3,0,4,9,11,17,30,0,0,0,74
15696,32,31,0,5,2,5,3,2,7,13,4,12,7,3,0,0,12,0,0,51,9,12,4,3,28,5,10,9,4,21,7,3,0,4,5,3,3,10,0,0,0,28
15697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15701,171,146,7,9,11,14,9,20,34,50,25,50,62,26,19,18,40,3,7,230,46,52,24,21,143,41,53,39,10,120,23,7,0,12,17,25,28,54,0,0,0,143
15702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15703,14,0,0,0,0,0,0,0,9,4,1,0,0,0,0,0,4,0,0,10,2,1,2,1,6,1,2,3,0,3,3,0,0,0,6,0,0,0,0,0,0,6
15704,30,51,2,4,5,9,5,9,2,23,10,3,5,4,0,0,27,1,0,53,6,9,7,8,30,4,10,11,5,18,12,0,0,7,2,6,4,11,0,0,0,30
15705,35,37,5,3,5,5,9,6,4,20,8,5,1,1,0,0,26,1,0,45,5,8,4,10,27,3,9,10,5,15,12,0,0,2,3,7,3,12,0,0,0,27
15706,35,40,5,6,6,5,7,5,0,22,9,4,2,4,0,0,32,0,2,41,7,9,6,6,28,3,9,11,5,17,11,0,0,3,3,7,5,10,0,0,0,28
15707,20,44,6,1,2,5,8,2,5,15,5,4,5,6,1,0,18,0,0,45,6,8,5,5,24,3,9,8,4,14,10,0,0,1,1,7,4,11,0,0,0,24
15708,11,17,3,1,1,4,1,2,2,6,3,5,0,0,0,0,6,0,0,22,2,5,3,2,12,1,6,4,1,8,4,0,0,1,1,2,1,7,0,0,0,12
15709,57,50,1,4,7,9,8,6,13,28,11,11,6,3,0,0,36,0,1,70,10,13,8,9,40,7,15,11,7,26,14,0,0,3,3,9,6,19,0,0,0,40
15710,29,35,1,5,6,5,11,1,10,7,10,2,2,4,0,0,21,0,1,42,5,9,5,5,24,4,8,8,4,14,10,0,0,2,4,4,2,12,0,0,0,24
15711,7,10,1,2,0,0,2,0,2,4,3,1,2,0,1,0,3,2,0,11,2,2,1,2,7,1,2,4,0,4,3,0,0,0,0,0,1,6,0,0,0,7
15712,156,185,17,15,26,23,38,28,32,71,27,28,29,7,13,6,82,0,6,234,23,38,23,43,127,35,38,44,10,89,38,3,1,13,15,17,21,57,0,0,0,127
15713,167,151,14,16,23,14,32,22,33,56,35,31,38,4,10,4,93,1,6,204,18,36,23,41,118,32,38,40,8,83,35,3,2,12,16,14,21,50,0,0,0,118
15714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15715,39,48,4,1,13,8,4,3,7,8,4,1,24,10,1,0,34,2,2,48,10,12,8,6,36,6,13,12,5,27,9,1,3,5,4,3,4,16,0,0,0,36
15716,54,69,8,10,11,6,8,12,10,19,11,4,17,7,3,0,51,0,4,65,14,19,8,10,51,12,18,15,6,40,11,1,4,10,5,5,5,21,0,0,0,51
15717,74,87,11,6,18,9,14,12,17,22,11,10,25,6,5,1,50,1,2,102,19,24,10,13,66,15,21,24,6,51,15,3,6,10,8,8,4,27,0,0,0,66
15718,107,114,15,13,22,13,17,13,21,30,21,16,27,13,11,2,71,2,6,129,22,35,14,20,91,44,32,14,1,86,5,5,10,17,8,10,2,39,0,0,0,91
15719,101,124,8,16,17,9,21,17,23,30,22,33,25,4,12,0,19,10,3,181,45,41,19,11,116,26,31,47,12,80,36,6,11,23,22,15,11,28,0,0,0,116
15720,50,87,8,12,9,3,23,9,9,18,10,21,14,1,2,0,24,1,4,106,26,25,12,7,70,14,21,28,7,47,23,4,8,14,14,6,5,19,0,0,0,70
15721,24,25,2,4,1,3,3,6,6,1,6,8,8,1,0,0,2,0,0,47,9,9,5,2,25,3,8,10,4,15,10,1,5,4,2,4,2,7,0,0,0,25
15722,14,25,2,0,1,3,5,6,4,2,5,6,2,3,0,0,5,0,1,33,4,5,3,4,16,2,7,5,2,11,5,0,3,4,2,1,0,6,0,0,0,16
15723,25,30,4,3,2,2,5,4,9,9,3,8,4,2,0,1,6,0,0,48,10,9,6,3,28,3,9,11,5,17,11,3,4,6,6,2,2,5,0,0,0,28
15724,34,54,7,7,5,1,8,12,10,6,6,6,17,3,2,0,16,0,0,70,17,17,8,4,46,7,16,16,7,30,16,1,5,9,9,5,5,12,0,0,0,46
15725,44,72,8,4,10,4,14,11,11,13,6,16,15,4,0,0,20,0,0,96,26,21,10,3,60,10,22,21,7,41,19,4,6,12,10,9,5,14,0,0,0,60
15726,47,62,8,2,9,3,15,10,12,10,7,15,13,5,7,0,10,1,1,90,21,18,10,7,56,10,22,17,7,40,16,3,8,9,8,7,5,16,0,0,0,56
15727,64,96,12,7,11,6,19,12,12,23,12,20,21,5,2,0,18,3,7,130,30,28,14,10,82,17,27,30,8,57,25,5,8,13,15,11,8,22,0,0,0,82
15728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15730,129,118,13,33,23,0,19,42,30,39,37,8,0,3,3,1,74,0,0,169,32,42,16,19,109,27,34,39,9,79,30,12,3,7,16,23,14,34,0,0,0,109
15731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
