mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
15163,11,15,3,0,0,0,3,4,1,4,5,5,1,0,0,0,2,0,1,23,3,3,2,2,10,3,5,1,1,8,2,0,0,0,0,1,0,9,0,0,0,10
15164,15,21,0,0,0,0,3,7,0,5,11,8,2,0,8,0,7,0,0,21,2,5,4,3,14,6,6,1,1,12,2,0,0,0,2,1,1,10,0,0,0,14
15165,29,31,2,0,2,1,0,6,6,2,9,23,3,6,7,0,18,0,2,33,7,6,5,6,24,6,7,7,4,15,9,0,4,1,1,3,3,12,0,0,0,24
15166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15167,3,5,0,0,0,1,1,2,0,0,2,2,0,0,0,0,2,0,0,6,0,3,0,0,3,0,2,1,0,3,0,0,0,0,0,0,1,2,0,0,0,3
15168,3,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,5,0,1,0,1,2,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,2
15169,3,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,5,0,0,0,2,2,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2
15170,9,6,0,0,0,1,3,1,3,3,0,1,0,3,0,0,0,0,0,15,1,3,2,0,6,1,2,3,0,5,1,0,0,0,1,1,1,3,0,0,0,6
15171,4,14,1,0,0,0,1,4,2,0,4,3,3,0,0,0,1,0,0,17,1,3,1,2,7,1,4,2,0,6,1,0,0,0,0,1,0,6,0,0,0,7
15172,4,14,0,0,0,1,3,0,4,1,0,9,0,0,4,0,2,0,2,10,0,4,1,2,7,1,2,4,0,4,3,0,0,0,0,0,0,7,0,0,0,7
15173,6,9,2,0,0,0,2,0,2,0,4,5,0,0,2,0,0,0,1,12,2,2,2,0,6,1,4,1,0,6,0,0,0,0,1,0,0,5,0,0,0,6
15174,15,13,1,0,0,0,2,2,2,2,2,10,5,2,3,0,2,2,4,17,2,3,4,2,11,3,3,4,1,7,4,0,0,0,0,0,4,7,0,0,0,11
15175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15177,5,3,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,8,0,3,0,0,3,0,1,2,0,2,1,0,0,0,0,0,0,3,0,0,0,3
15178,10,8,0,1,1,0,0,3,0,4,2,4,3,0,0,0,4,0,0,14,1,3,1,2,7,1,3,3,0,6,1,0,0,0,0,1,0,6,0,0,0,7
15179,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5,0,1,0,1,2,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,2
15180,13,5,0,0,0,2,0,0,3,3,4,3,3,0,0,0,0,0,0,18,1,2,2,2,7,1,2,4,0,5,2,0,0,0,0,0,1,6,0,0,0,7
15181,2,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,5,0,0,0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2
15182,7,11,0,2,0,1,1,3,0,4,4,3,0,0,2,0,0,0,0,16,0,4,1,2,7,1,2,4,0,4,3,0,0,0,1,0,0,6,0,0,0,7
15183,10,10,0,2,1,0,0,7,0,0,0,9,1,0,2,0,3,0,0,15,2,2,2,2,8,4,3,1,0,7,1,0,0,0,0,1,1,6,0,0,0,8
15184,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
15185,12,8,0,4,0,0,0,3,0,0,4,3,6,0,3,0,4,0,0,13,1,3,2,2,8,1,5,2,0,7,1,0,0,0,0,2,1,5,0,0,0,8
15186,4,11,1,0,0,2,1,1,2,1,0,3,4,0,0,0,2,0,0,13,2,2,2,0,6,1,2,3,0,4,2,0,0,0,2,0,0,4,0,0,0,6
15187,14,17,0,5,0,0,1,0,0,6,1,12,6,0,4,0,2,0,2,23,3,4,4,1,12,3,4,4,1,9,3,0,1,0,1,0,1,9,0,0,0,12
15188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15189,15,16,0,0,2,1,0,5,0,6,1,11,4,1,1,0,8,0,2,20,1,6,3,2,12,1,6,4,1,8,4,0,1,0,1,1,2,7,0,0,0,12
15190,79,98,11,9,5,1,2,20,15,20,27,38,24,5,18,0,32,0,20,107,11,15,10,31,67,21,25,14,7,50,17,2,3,0,7,11,11,33,0,0,0,67
15191,31,43,2,0,4,3,1,3,8,9,8,16,16,4,11,0,10,0,3,50,3,11,5,9,28,5,8,10,5,17,11,0,0,0,2,6,2,18,0,0,0,28
15192,38,53,6,7,3,0,2,8,6,11,10,24,12,2,11,2,16,0,4,58,6,11,7,10,34,9,13,6,6,25,9,0,0,0,4,5,5,20,0,0,0,34
15193,8,7,0,0,0,1,0,0,0,6,4,4,0,0,0,0,1,0,0,14,2,2,2,0,6,1,2,3,0,4,2,0,0,0,0,2,0,4,0,0,0,6
15194,2,3,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,2
15195,9,6,0,0,0,0,0,0,0,3,2,3,7,0,5,0,0,0,0,10,2,2,2,0,6,1,2,3,0,5,1,0,0,0,1,0,1,4,0,0,0,6
15196,11,9,0,0,0,0,0,2,0,5,2,3,8,0,0,0,1,7,0,12,2,2,2,2,8,1,3,4,0,5,3,0,0,0,0,3,2,3,0,0,0,8
15197,21,12,2,0,0,1,0,1,0,3,5,14,3,4,6,0,4,0,4,19,2,4,3,4,13,7,4,1,1,11,2,0,0,0,0,4,1,8,0,0,0,13
15198,5,10,0,0,0,0,0,0,0,3,0,6,2,4,0,0,0,0,0,15,2,3,1,0,6,3,3,0,0,6,0,0,0,0,0,1,1,4,0,0,0,6
15199,8,7,1,0,0,0,0,1,1,5,1,3,1,2,0,0,4,0,0,11,2,3,1,0,6,1,2,3,0,4,2,0,0,0,1,1,0,4,0,0,0,6
15200,2,6,4,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,7,0,3,0,0,3,0,0,3,0,2,1,0,0,0,0,0,0,3,0,0,0,3
15201,3,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,3,0,1,1,0,2,0,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,2
15202,4,4,2,0,0,0,0,0,0,1,0,4,1,0,5,0,0,0,0,3,0,3,0,0,3,0,0,3,0,1,2,0,0,0,0,0,0,3,0,0,0,3
15203,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5,0,0,2,0,2,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2
15204,13,15,0,0,0,1,2,2,2,2,1,11,4,3,4,0,5,0,1,18,2,5,3,1,11,3,3,4,1,8,3,0,1,0,0,2,2,6,0,0,0,11
15205,17,19,2,1,0,0,4,1,4,1,5,13,5,0,7,0,5,0,4,20,2,7,4,1,14,3,8,2,1,12,2,0,0,0,2,1,2,9,0,0,0,14
15206,10,8,1,0,0,0,1,0,2,5,2,4,3,0,0,0,2,0,0,16,1,3,1,2,7,1,2,4,0,4,3,0,0,0,0,0,0,7,0,0,0,7
15207,13,20,7,1,0,0,1,0,1,5,3,5,8,2,2,0,1,0,3,27,2,5,3,3,13,5,5,2,1,11,2,0,1,0,0,0,4,8,0,0,0,13
15208,5,15,3,3,0,0,0,0,0,2,7,5,0,0,0,0,3,0,0,17,2,2,2,2,8,1,3,4,0,5,3,0,0,0,1,4,0,3,0,0,0,8
15209,3,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,2
15210,11,12,2,0,0,1,0,3,2,6,3,4,2,0,0,1,1,0,0,21,2,4,1,2,9,2,4,2,1,7,2,0,0,0,0,2,0,7,0,0,0,9
15211,17,43,4,5,2,1,0,2,7,13,10,9,7,0,8,0,10,0,6,36,7,8,4,5,24,6,8,6,4,15,9,0,1,0,2,3,4,14,0,0,0,24
15212,0,8,3,2,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,5,0,3,0,0,3,2,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3
15213,15,21,3,1,0,0,2,0,0,2,10,15,3,0,3,1,5,0,2,25,2,6,3,3,14,3,6,4,1,10,4,0,0,0,0,3,2,9,0,0,0,14
15214,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,0,0,1,1,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2
15215,5,21,4,0,0,1,2,0,1,3,5,4,6,0,0,0,0,0,1,25,3,4,1,2,10,2,4,3,1,7,3,0,0,0,1,3,1,5,0,0,0,10
15216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15217,6,7,0,2,0,0,0,0,0,7,0,4,0,0,2,0,0,0,0,11,2,3,0,0,5,1,2,2,0,5,0,0,0,0,0,0,1,4,0,0,0,5
15218,56,51,4,0,7,4,3,12,7,11,9,28,14,8,8,0,25,0,13,61,10,12,7,11,40,11,15,7,7,28,12,0,5,0,4,8,7,16,0,0,0,40
15219,13,15,1,2,0,0,1,1,0,1,11,8,3,0,5,0,3,0,3,17,2,3,4,2,11,8,1,2,0,9,2,0,0,0,0,3,0,8,0,0,0,11
15220,0,5,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,2
15221,45,46,5,5,0,3,3,5,12,5,8,25,14,6,11,0,22,0,6,52,8,11,8,7,34,7,11,10,6,22,12,0,0,0,3,6,5,20,0,0,0,34
15222,0,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,5,0,0,1,1,2,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2
15223,31,46,3,5,1,1,0,1,8,8,14,17,13,6,14,1,19,0,2,41,8,9,4,8,29,3,10,11,5,18,11,0,0,0,3,6,2,18,0,0,0,29
15224,7,11,1,0,0,0,0,1,4,0,3,6,3,0,1,0,4,2,0,11,1,2,2,2,7,1,4,2,0,6,1,0,0,0,1,0,1,5,0,0,0,7
15225,8,12,2,0,0,2,0,1,7,0,1,7,0,0,8,0,2,0,1,9,2,2,2,2,8,1,3,4,0,5,3,0,0,0,2,1,1,4,0,0,0,8
15226,7,13,2,1,0,0,0,0,3,5,1,8,0,0,2,0,0,0,0,18,1,3,2,2,8,7,0,1,0,7,1,0,0,0,0,1,1,6,0,0,0,8
15227,10,10,1,1,1,0,0,1,1,2,7,1,2,3,5,0,1,3,2,9,2,3,1,2,8,1,3,4,0,5,3,0,0,0,1,0,0,7,0,0,0,8
15228,1,7,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,8,0,3,0,0,3,0,2,1,0,3,0,0,0,0,0,0,1,2,0,0,0,3
15229,15,21,3,0,1,0,2,0,7,3,9,3,4,4,3,0,6,2,7,18,2,5,4,3,14,3,6,4,1,11,3,0,0,0,1,3,2,8,0,0,0,14
15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15231,13,18,3,4,0,0,1,0,2,3,3,13,2,0,4,0,4,0,6,17,3,4,3,2,12,5,4,2,1,9,3,0,0,0,2,0,3,7,0,0,0,12
15232,13,13,3,3,0,0,1,1,3,2,4,1,2,6,0,2,3,0,1,20,4,2,2,2,10,3,5,1,1,8,2,0,0,0,0,4,2,4,0,0,0,10
15233,7,13,0,5,0,0,0,5,0,3,3,4,0,0,3,2,0,0,0,15,2,3,2,1,8,4,3,1,0,7,1,0,0,0,0,0,1,7,0,0,0,8
15234,12,6,0,2,0,0,0,2,0,3,8,2,1,0,0,0,7,0,0,11,0,3,2,2,7,1,2,4,0,5,2,0,0,0,0,1,1,5,0,0,0,7
15235,11,9,0,0,0,0,2,3,0,2,6,6,1,0,7,0,1,0,0,12,1,3,2,2,8,2,4,2,0,7,1,0,0,0,2,0,0,6,0,0,0,8
15236,4,9,2,0,0,0,2,0,0,0,2,2,5,0,1,0,0,0,3,9,2,3,0,0,5,1,1,3,0,3,2,0,0,0,0,0,1,4,0,0,0,5
15237,13,15,2,2,0,0,0,0,3,4,4,11,2,0,5,0,5,0,2,16,2,4,3,2,11,3,3,4,1,8,3,0,2,0,0,3,1,5,0,0,0,11
15238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15239,32,35,4,1,5,3,2,4,5,8,7,23,3,2,11,0,15,1,9,31,5,9,4,8,26,6,11,5,4,19,7,0,0,0,5,3,2,16,0,0,0,26
15240,11,20,0,3,0,0,0,1,7,2,9,5,4,0,0,0,3,0,12,16,2,4,4,2,12,1,6,4,1,8,4,0,0,0,0,2,3,7,0,0,0,12
15241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15243,55,51,8,3,10,3,5,12,14,12,14,20,5,0,6,2,26,0,1,71,9,10,8,15,42,6,15,14,7,28,14,5,0,9,5,14,5,4,0,0,0,42
15244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15245,3,10,0,0,0,0,0,0,3,4,0,2,1,3,0,0,0,0,0,13,3,2,0,0,5,1,1,3,0,3,2,0,0,0,0,0,1,4,0,0,0,5
15246,6,7,0,0,0,1,0,0,3,0,3,1,2,3,0,0,3,0,0,10,3,2,0,0,5,1,1,3,0,3,2,0,0,0,0,0,1,4,0,0,0,5
15247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15248,5,10,2,0,0,0,0,0,0,3,0,7,2,1,2,0,1,0,0,12,1,3,2,0,6,3,2,1,0,5,1,0,0,0,2,0,0,4,0,0,0,6
15249,12,16,1,3,1,0,3,0,5,0,2,10,3,0,8,0,1,0,5,14,2,3,4,2,11,4,5,1,1,9,2,0,2,0,0,0,2,7,0,0,0,11
15250,28,30,4,3,3,2,2,3,9,4,8,13,5,2,8,0,10,2,11,27,5,7,4,7,23,4,7,8,4,13,10,0,2,0,4,2,3,12,0,0,0,23
15251,4,4,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,2,6,0,3,0,0,3,0,0,3,0,2,1,0,0,0,0,1,0,2,0,0,0,3
15252,18,20,3,1,1,0,1,0,2,4,5,7,12,2,1,0,2,1,15,19,4,6,3,2,15,1,7,5,2,10,5,0,1,0,0,2,2,10,0,0,0,15
15253,22,31,0,1,0,4,0,0,3,3,3,24,12,3,1,0,12,0,7,33,4,7,4,6,21,6,8,4,3,16,5,0,3,0,5,1,4,8,0,0,0,21
15254,4,4,0,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,3,0,3,0,0,3,0,1,2,0,2,1,0,0,0,0,0,0,3,0,0,0,3
15255,5,13,3,1,0,0,1,0,4,2,0,5,2,0,0,0,2,0,6,10,0,4,1,2,7,1,2,4,0,4,3,0,0,0,0,1,1,5,0,0,0,7
15256,2,18,2,0,0,0,1,0,2,1,0,7,7,0,0,0,0,0,7,13,2,3,2,1,8,1,5,2,0,7,1,0,0,0,0,1,1,6,0,0,0,8
15257,31,20,6,0,4,1,1,4,6,4,1,14,4,6,1,0,7,0,15,28,4,7,2,7,20,2,8,7,3,13,7,0,0,0,2,3,2,13,0,0,0,20
15258,5,13,0,0,0,0,0,0,6,0,3,4,5,0,4,0,2,0,0,12,1,3,2,1,7,1,4,2,0,6,1,0,0,0,1,2,1,3,0,0,0,7
15259,12,11,0,0,2,0,0,1,0,2,0,11,7,0,0,0,9,0,4,10,1,4,2,2,9,1,3,4,1,6,3,0,0,0,0,0,1,8,0,0,0,9
15260,8,12,1,2,0,0,0,2,0,2,0,7,6,0,0,1,0,0,7,12,2,3,2,1,8,1,4,3,0,7,1,0,0,0,0,0,1,7,0,0,0,8
15261,4,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,2
15262,7,6,2,0,0,0,0,0,0,7,1,2,0,1,0,0,0,0,0,13,3,2,0,0,5,4,1,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5
15263,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,1,0,1,0,1,2,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,2
15264,3,12,0,0,2,0,0,0,0,2,3,5,3,0,0,0,1,0,5,9,2,3,1,0,6,1,2,3,0,4,2,0,0,0,0,0,0,6,0,0,0,6
15265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15266,10,18,3,0,1,0,0,0,2,4,2,10,3,3,1,0,2,0,7,18,2,4,5,0,11,3,4,3,1,8,3,0,1,0,0,3,1,6,0,0,0,11
15267,0,5,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,2,0,0,0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2
15268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15269,4,9,0,0,0,1,1,0,3,0,0,4,1,3,0,0,0,0,2,11,2,3,0,0,5,4,0,1,0,4,1,0,0,0,0,0,2,3,0,0,0,5
15270,4,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,1,1,2,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,2
15271,7,11,0,3,0,0,0,1,4,1,0,7,2,0,2,0,0,0,3,13,1,4,0,2,7,1,3,3,0,6,1,0,0,0,0,1,0,6,0,0,0,7
15272,9,11,1,2,1,0,0,0,3,3,1,3,6,0,1,0,0,0,7,12,2,3,2,1,8,1,3,4,0,5,3,0,0,0,0,3,1,4,0,0,0,8
15273,18,18,0,4,6,0,0,0,0,8,0,6,0,12,0,5,9,0,1,21,1,5,4,4,14,6,5,2,1,12,2,0,0,0,2,2,2,8,0,0,0,14
15274,50,64,6,9,6,1,2,6,24,15,11,24,10,0,25,0,11,0,11,67,10,15,7,10,42,10,17,10,5,27,15,0,4,4,7,3,5,19,0,0,0,42
15275,50,54,8,8,6,0,9,6,16,15,12,21,0,3,24,2,11,2,9,56,8,11,6,13,38,10,15,8,5,25,13,0,2,3,4,4,7,18,0,0,0,38
15276,57,88,5,14,17,3,9,8,23,17,13,24,5,7,12,0,16,0,24,93,11,17,10,15,53,16,21,11,5,37,16,2,1,3,4,9,11,23,0,0,0,53
15277,10,7,1,0,1,0,2,0,2,3,1,6,0,1,3,0,1,0,1,12,0,4,1,2,7,1,3,3,0,4,3,0,0,0,4,0,0,3,0,0,0,7
15278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15279,18,18,2,2,4,1,2,0,2,6,4,6,2,5,3,0,0,0,1,32,4,5,3,3,15,3,7,4,1,10,5,0,0,0,3,6,4,2,0,0,0,15
15280,97,129,13,14,32,6,18,7,43,24,21,29,10,9,25,0,19,0,49,133,17,26,13,27,83,25,33,22,3,58,25,1,2,3,9,12,18,38,0,0,0,83
15281,30,28,3,2,2,2,3,9,8,3,11,9,5,1,0,3,7,2,6,40,5,7,4,5,21,6,8,7,0,15,6,0,0,0,4,3,3,11,0,0,0,21
15282,17,19,0,3,5,3,3,1,9,4,5,2,1,0,4,3,4,0,7,18,3,4,4,4,15,6,5,4,0,11,4,0,0,0,1,3,4,7,0,0,0,15
15283,121,108,18,9,14,3,22,14,46,30,15,47,11,0,35,0,9,0,61,124,16,27,15,26,84,40,29,14,1,69,15,0,3,3,9,12,17,40,0,0,0,84
15284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15285,33,58,6,10,2,0,0,5,12,10,10,17,12,7,1,6,13,0,3,68,7,13,7,8,35,9,14,7,5,25,10,0,0,7,3,7,2,16,0,0,0,35
15286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15289,14,15,4,3,0,0,0,2,5,5,4,3,3,0,3,0,2,0,0,24,3,3,4,2,12,3,5,3,1,10,2,0,0,1,2,2,1,6,0,0,0,12
15290,27,34,3,7,2,3,3,3,12,14,3,8,3,0,9,0,9,1,0,42,5,7,5,6,23,5,8,6,4,16,7,0,0,3,2,6,1,11,0,0,0,23
15291,78,90,14,16,7,6,0,8,17,29,22,30,15,4,22,3,10,4,12,117,12,21,11,20,64,19,27,14,4,49,15,2,3,8,9,10,10,22,0,0,0,64
15292,45,75,4,7,6,4,6,6,17,17,14,22,15,2,17,5,8,0,3,87,10,17,9,10,46,14,19,10,3,36,10,1,4,2,8,4,6,21,0,0,0,46
15293,108,91,6,11,21,9,7,9,15,36,22,34,29,0,30,0,13,0,21,135,16,28,14,18,76,26,33,16,1,63,13,0,0,9,10,14,12,31,0,0,0,76
15294,116,101,12,11,22,8,7,22,24,29,27,31,24,0,25,0,15,3,30,144,17,31,13,22,83,36,32,14,1,71,12,0,0,8,14,16,8,37,0,0,0,83
15295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15296,68,63,11,9,8,7,5,8,4,20,15,17,10,17,20,0,3,0,12,96,10,18,9,13,50,29,14,7,0,45,5,0,1,5,10,5,8,21,0,0,0,50
15297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15299,32,37,0,9,5,1,1,5,9,10,10,19,0,0,5,0,7,0,2,55,3,8,4,9,24,6,8,6,4,14,10,0,0,0,3,3,2,16,0,0,0,24
15300,71,104,5,19,19,3,13,19,12,26,24,14,15,6,23,1,8,0,9,134,10,18,10,23,61,17,25,14,5,42,19,0,0,3,8,9,5,36,0,0,0,61
15301,115,134,2,24,25,5,22,18,20,46,45,26,15,1,32,2,21,3,8,183,13,24,14,35,86,25,35,20,6,61,25,3,4,1,6,8,6,58,0,0,0,86
15302,67,83,3,8,12,3,7,13,15,27,30,18,10,4,10,1,6,0,8,125,10,15,9,18,52,17,20,11,4,37,15,0,0,3,8,2,4,35,0,0,0,52
15303,36,36,1,3,7,3,6,6,3,9,16,4,5,9,0,0,3,0,0,69,4,6,5,10,25,6,10,7,2,16,9,0,0,2,1,2,4,16,0,0,0,25
15304,128,152,9,24,36,7,9,17,17,40,68,29,17,7,25,0,10,6,21,218,18,26,16,37,97,38,40,18,1,78,19,3,0,3,12,10,9,60,0,0,0,97
15305,30,42,1,0,6,2,8,5,5,13,8,5,16,3,15,0,0,0,0,57,4,8,4,9,25,15,6,4,0,21,4,0,0,0,0,4,6,15,0,0,0,25
15306,73,79,5,6,11,7,6,5,24,10,28,24,19,7,8,0,38,0,6,100,13,20,10,16,59,14,19,19,7,41,18,0,0,4,7,4,11,33,0,0,0,59
15307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15308,64,56,9,13,8,3,7,2,18,6,19,21,2,12,0,1,39,1,1,78,9,16,6,15,46,11,14,15,6,31,15,0,0,1,3,5,10,27,0,0,0,46
15309,155,155,9,27,18,7,25,9,40,23,63,56,23,10,18,0,87,3,14,188,24,34,19,42,119,33,41,37,8,85,34,0,1,8,11,9,24,66,0,0,0,119
15310,6,13,0,0,0,0,0,0,5,5,4,3,2,0,0,0,4,1,2,12,1,2,2,2,7,1,2,4,0,5,2,0,0,0,0,0,0,7,0,0,0,7
15311,7,1,0,0,2,1,0,0,0,0,0,4,1,0,0,0,5,0,1,2,2,0,0,1,3,0,0,3,0,2,1,0,0,0,0,0,2,1,0,0,0,3
15312,30,15,1,2,0,0,0,0,12,7,1,18,3,1,1,1,17,0,1,25,4,6,5,2,17,4,6,5,2,12,5,0,0,0,0,0,3,14,0,0,0,17
15313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15314,7,9,0,0,0,1,0,0,2,4,2,5,2,0,0,2,3,0,0,11,2,2,1,1,6,1,2,3,0,5,1,0,0,0,0,0,2,4,0,0,0,6
15315,2,9,0,0,0,0,0,0,1,6,0,1,3,0,0,0,2,0,0,9,0,4,0,0,4,0,1,3,0,3,1,0,0,0,0,0,2,2,0,0,0,4
15316,54,53,1,9,6,0,6,0,20,9,20,26,5,5,0,4,32,0,6,65,8,14,8,11,41,10,16,9,6,29,12,0,0,2,3,5,9,22,0,0,0,41
15317,47,38,2,5,7,0,2,2,17,16,14,11,3,6,0,0,31,0,0,54,8,11,6,8,33,9,12,8,4,23,10,0,0,0,3,4,5,21,0,0,0,33
15318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
