mgra,Male,Female,Age_LT5,Age_5to9,Age_10to14,Age_15to17,Age_18to24,Age_25to34,Age_35to44,Age_45to54,Age_55to64,Age_65to74,Age_75to84,Age_85Plus,Asian,Black,Hispanic,Other_v2,TwoorMore,White,HHSize_1,HHSize_2,HHSize_3,HHSize_4Plus,Total_HH,HHWork_0,HHWork_1,HHWork_2,HHWork_3Plus,HHChild_0,HHChild_1Plus,HHInc_0to14999,HHInc_15000to29999,HHInc_30000to59999,HHInc_60000to99999,HHInc_100000to149999,HHInc_150000to199999,HHInc_200000Plus,gq_college_pop,gq_mil_pop,gq_other_pop,Total_HH_GQ
5958,26,37,3,7,3,0,7,9,15,3,9,2,5,0,1,3,35,3,1,20,8,9,4,6,27,3,9,10,5,17,10,1,4,9,4,1,2,6,0,0,0,27
5959,103,1,58,0,0,0,19,27,0,0,0,0,0,0,1,0,19,0,0,84,9,12,7,8,36,5,12,13,6,21,15,29,0,0,0,0,7,0,0,0,0,36
5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5962,16,33,1,2,8,1,4,6,8,8,2,2,5,2,2,0,4,0,2,41,5,7,5,4,21,4,7,7,3,12,9,0,0,2,7,6,3,3,0,0,0,21
5963,221,275,31,45,36,23,50,65,81,30,65,39,19,12,42,36,162,2,52,202,35,68,30,53,186,47,68,53,18,126,60,28,32,47,33,23,19,4,0,0,0,186
5964,15,25,2,1,6,0,9,8,7,5,0,1,0,1,2,0,36,0,0,2,4,3,4,2,13,3,5,4,1,5,8,4,1,4,3,1,0,0,0,0,0,13
5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,9,11,2,1,3,0,3,1,3,1,2,3,0,1,0,6,7,1,1,5,4,3,0,0,7,1,2,4,0,3,4,1,2,0,4,0,0,0,0,0,0,7
5967,46,62,2,4,11,2,10,14,14,9,20,14,6,2,8,13,55,1,4,27,6,10,8,12,36,5,14,11,6,17,19,0,5,8,8,7,6,2,0,0,0,36
5968,531,610,55,87,64,43,96,155,159,124,145,95,89,29,202,46,507,6,70,310,27,90,60,165,342,88,121,100,33,159,183,26,34,57,75,67,49,34,0,0,0,342
5969,115,132,11,15,16,3,6,17,53,27,20,44,20,15,116,13,64,2,0,52,15,30,18,25,88,17,27,36,8,54,34,6,5,5,4,31,32,5,0,0,0,88
5970,166,164,18,22,31,6,26,40,75,28,37,30,13,4,60,39,155,1,6,69,46,56,29,20,151,34,51,51,15,111,40,20,15,31,44,16,14,11,0,0,0,151
5971,78,90,14,6,3,5,13,24,26,19,21,22,5,10,19,0,80,2,6,61,18,28,12,11,69,17,21,24,7,58,11,4,0,13,6,21,13,12,0,0,0,69
5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4964,0,4964
5973,75,113,11,15,9,5,22,32,14,24,20,29,5,2,16,9,127,0,11,25,5,9,6,32,52,13,18,15,6,25,27,2,4,13,16,8,3,6,0,0,0,52
5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,10,3,1,3,0,0,0,3,0,0,1,1,4,0,0,0,3,0,0,10,1,3,2,0,6,1,2,3,0,5,1,0,0,0,2,0,0,4,0,0,0,6
5976,96,132,10,12,16,17,26,38,28,41,18,14,8,0,8,25,163,3,7,22,8,15,14,31,68,15,23,23,7,30,38,8,6,24,14,9,2,5,0,0,0,68
5977,159,214,15,22,27,10,23,28,54,37,64,52,31,10,41,63,244,2,13,10,16,30,19,51,116,31,38,36,11,73,43,2,10,26,41,13,20,4,0,0,0,116
5978,230,291,35,43,31,37,48,92,68,53,75,17,12,10,36,104,260,3,36,82,14,40,30,72,156,36,51,53,16,66,90,7,10,58,35,30,12,4,0,0,0,156
5979,39,50,11,2,5,1,6,9,8,16,12,12,5,2,13,1,24,0,0,51,7,14,7,8,36,5,12,13,6,22,14,0,0,4,12,9,5,6,0,0,0,36
5980,97,125,11,21,22,10,14,34,29,29,26,11,15,0,4,20,189,0,1,8,0,11,8,35,54,11,21,15,7,18,36,7,9,12,13,5,8,0,0,0,0,54
5981,142,162,20,15,13,8,25,58,24,18,53,33,30,7,129,12,130,0,4,29,17,38,22,34,111,33,41,31,6,87,24,14,18,31,36,12,0,0,0,0,0,111
5982,35,62,10,10,10,4,12,9,13,11,3,6,6,3,3,28,53,5,0,8,5,8,7,11,31,7,11,9,4,15,16,0,4,10,7,5,1,4,0,0,0,31
5983,70,82,4,7,13,2,3,42,16,17,20,17,11,0,36,15,64,0,3,34,28,29,10,7,74,14,24,28,8,56,18,7,11,16,18,9,0,13,0,0,0,74
5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,73,58,4,9,18,5,19,11,11,13,24,8,6,3,8,1,58,0,6,58,14,17,11,10,52,9,19,17,7,37,15,0,3,7,9,14,5,14,0,0,0,52
5987,340,441,63,84,59,25,62,118,80,74,118,49,44,5,35,17,265,33,51,380,41,80,49,93,263,75,89,72,27,127,136,23,46,38,56,64,22,14,0,0,0,263
5988,199,237,43,28,20,13,51,50,42,48,69,38,28,6,15,3,395,0,13,10,10,26,15,66,117,27,37,41,12,49,68,15,9,32,26,12,16,7,0,0,0,117
5989,170,200,21,26,21,6,31,36,44,37,35,50,57,6,29,17,84,2,25,213,48,65,23,27,163,47,57,47,12,120,43,7,3,19,31,46,27,30,0,0,0,163
5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,53,76,6,8,13,2,20,22,14,20,15,1,5,3,9,0,30,1,23,66,6,15,9,14,44,7,18,12,7,25,19,4,4,7,5,13,10,1,0,0,0,44
5992,42,49,2,4,7,3,8,19,11,15,4,13,5,0,2,1,37,0,7,44,22,18,6,3,49,8,18,16,7,39,10,4,5,6,8,14,5,7,0,0,0,49
5993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,377,378
5995,141,151,4,3,2,1,35,73,91,22,34,18,1,8,42,9,85,4,1,151,64,42,10,5,121,38,47,28,8,121,0,0,13,29,34,19,12,14,0,0,20,141
5996,164,188,17,17,11,15,45,61,61,55,44,5,18,3,81,37,161,1,13,59,19,42,23,40,124,35,47,34,8,99,25,4,23,22,27,27,9,12,0,0,0,124
5997,135,162,20,19,35,8,24,27,36,44,41,28,9,6,31,37,211,1,0,17,29,44,17,29,119,32,37,38,12,84,35,16,18,50,26,9,0,0,0,0,0,119
5998,58,65,9,13,9,4,0,11,14,22,25,11,5,0,4,3,44,0,10,62,14,18,9,8,49,15,18,13,3,38,11,0,1,4,11,14,8,11,0,0,0,49
5999,40,33,2,5,2,3,5,4,2,6,10,16,17,1,8,0,17,0,2,46,9,13,4,5,31,8,13,6,4,25,6,2,3,2,4,5,0,15,0,0,0,31
6000,32,41,9,5,8,1,6,16,13,7,7,1,0,0,6,13,46,0,0,8,6,8,5,5,24,6,8,6,4,15,9,2,4,7,6,3,1,1,0,0,0,24
6001,18,53,2,2,0,3,17,11,4,4,2,4,3,19,2,4,24,0,0,41,15,15,4,3,37,10,13,9,5,30,7,3,7,10,5,6,0,6,0,0,0,37
6002,31,31,0,4,2,3,7,4,0,5,11,6,13,7,3,1,14,0,0,44,9,11,4,2,26,6,11,5,4,21,5,1,2,4,0,5,1,13,0,0,0,26
6003,137,191,22,14,31,12,39,32,43,30,33,38,24,10,15,0,134,8,35,136,18,38,21,40,117,27,38,41,11,65,52,9,19,28,43,8,0,10,0,0,0,117
6004,351,493,47,81,63,11,58,53,122,100,117,88,68,36,77,5,114,12,75,561,57,100,49,96,302,90,115,70,27,219,83,0,13,46,38,95,35,75,0,0,0,302
6005,49,68,10,9,7,3,13,19,19,7,7,12,10,1,0,1,107,0,0,9,2,17,7,13,39,11,15,8,5,20,19,3,5,18,8,3,0,2,0,0,0,39
6006,102,143,19,27,12,11,26,34,25,31,34,15,7,4,5,56,133,0,9,42,6,18,14,35,73,18,28,20,7,35,38,4,4,24,17,16,6,2,0,0,0,73
6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,47,52,19,6,6,5,5,13,17,19,4,0,3,2,6,0,78,0,1,14,2,7,3,16,28,5,8,11,4,9,19,0,3,11,8,3,2,1,0,0,0,28
6009,100,104,20,20,18,10,5,25,24,23,13,21,20,5,9,15,89,0,11,80,15,28,13,19,75,16,25,26,8,41,34,2,2,6,22,14,10,19,0,0,0,75
6010,70,58,4,6,1,1,17,16,26,21,16,13,7,0,0,3,26,0,6,93,14,20,12,10,56,12,21,16,7,44,12,0,5,7,13,11,7,13,0,0,0,56
6011,285,293,15,24,22,14,139,56,128,52,45,67,11,5,95,5,312,6,29,131,48,76,35,58,217,55,73,65,24,154,63,6,14,22,69,57,29,20,0,0,0,217
6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,36,61,4,5,6,0,3,17,23,5,2,8,20,4,27,4,20,0,4,42,18,18,7,4,47,9,17,14,7,38,9,0,0,10,12,10,5,10,0,0,0,47
6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,136,159,16,22,16,9,16,40,43,40,34,30,20,9,11,19,212,1,4,48,10,26,17,40,93,22,32,32,7,52,41,0,11,33,21,21,3,4,0,0,0,93
6016,224,286,23,17,8,6,37,132,116,54,52,18,33,14,268,1,50,7,24,160,129,108,29,15,281,74,105,73,29,228,53,46,0,33,37,69,26,70,0,0,0,281
6017,295,254,26,21,59,47,35,42,63,111,35,57,38,15,186,4,54,0,167,138,27,57,36,65,185,56,72,44,13,100,85,2,7,24,24,27,14,87,0,0,0,185
6018,96,133,12,10,25,9,16,7,39,46,37,10,14,4,124,1,30,0,19,55,6,19,11,33,69,13,20,29,7,27,42,2,0,0,1,4,10,52,0,0,0,69
6019,73,86,4,9,11,7,5,11,20,10,25,27,30,0,15,2,32,0,15,95,9,21,10,17,57,13,20,17,7,42,15,0,0,6,11,8,8,24,0,0,0,57
6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,11,23,0,2,6,1,0,2,18,5,0,0,0,0,11,0,19,0,0,4,0,4,3,3,10,2,3,4,1,3,7,0,0,0,2,2,3,3,0,0,0,10
6022,6,9,2,0,2,0,1,1,0,2,2,3,2,0,2,0,0,0,0,13,1,3,2,1,7,1,2,4,0,4,3,0,0,0,0,4,1,2,0,0,0,7
6023,27,30,4,12,5,3,11,2,3,10,7,0,0,0,2,2,8,0,0,45,2,6,5,7,20,5,8,5,2,13,7,0,3,1,1,2,1,12,0,0,0,20
6024,69,83,2,10,13,5,15,18,20,17,28,15,7,2,5,35,81,4,4,23,21,28,10,12,71,14,22,27,8,39,32,11,20,19,7,10,4,0,0,0,0,71
6025,32,41,3,1,4,4,1,1,12,10,10,5,19,3,13,0,8,0,1,51,11,14,5,4,34,5,12,11,6,23,11,0,0,5,8,6,5,10,0,0,0,34
6026,1044,842,60,137,192,59,123,228,382,322,189,152,42,0,95,96,498,21,103,1073,241,309,126,158,834,244,292,229,69,665,169,33,50,177,198,165,64,147,0,0,0,834
6027,113,107,12,2,12,16,19,14,19,18,23,44,38,3,29,0,33,0,17,141,12,24,15,28,79,19,24,28,8,57,22,0,0,9,16,8,10,36,0,0,0,79
6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,38,89,3,11,6,6,1,23,14,11,20,14,12,6,3,0,41,7,3,73,12,19,9,10,50,9,19,15,7,31,19,0,8,13,9,8,1,11,0,0,0,50
6030,211,247,45,32,23,13,51,57,34,64,71,36,28,4,21,4,404,0,13,16,10,23,15,75,123,31,40,41,11,54,69,17,9,33,23,15,17,9,0,0,20,143
6031,179,138,22,17,24,12,34,36,35,45,23,38,27,4,40,32,177,3,11,54,12,28,16,39,95,19,31,36,9,53,42,10,9,17,25,22,7,5,0,0,0,95
6032,103,127,26,26,8,6,19,31,26,23,32,18,7,8,77,2,120,1,13,17,7,17,11,33,68,17,21,23,7,33,35,7,19,20,13,8,1,0,0,0,0,68
6033,299,324,51,44,26,21,43,59,150,58,58,66,32,15,110,5,358,10,55,85,17,56,37,84,194,52,69,52,21,104,90,0,15,24,17,47,30,61,0,0,0,194
6034,28,52,5,6,9,3,1,11,6,5,5,10,12,7,0,10,36,1,0,33,18,17,5,2,42,7,16,12,7,33,9,5,7,7,5,8,7,3,0,0,0,42
6035,158,180,20,25,37,18,42,30,37,27,29,40,25,8,9,11,111,1,42,164,21,37,20,42,120,27,36,45,12,64,56,8,18,17,42,12,10,13,0,0,0,120
6036,161,140,15,18,18,18,22,31,38,17,64,39,13,8,45,43,129,1,24,59,13,25,20,38,96,31,42,22,1,72,24,2,10,19,25,22,15,3,0,0,0,96
6037,68,83,5,6,10,3,5,39,33,26,11,11,2,0,11,0,80,0,3,57,53,32,7,3,95,17,34,35,9,86,9,0,7,25,31,15,6,11,0,0,0,95
6038,18,14,2,0,0,1,3,6,7,2,4,7,0,0,1,0,5,0,1,25,4,5,2,1,12,3,5,3,1,10,2,0,0,2,1,3,3,3,0,0,0,12
6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,117,108,14,8,14,24,22,29,16,33,34,19,12,0,31,0,91,0,14,89,22,29,16,22,89,17,28,36,8,61,28,3,1,11,21,20,6,27,0,0,0,89
6043,410,401,46,51,35,22,40,144,133,67,114,94,48,17,323,23,194,14,22,235,122,151,49,54,376,94,135,112,35,277,99,13,17,52,113,102,37,42,0,0,0,376
6044,97,158,7,15,24,13,12,18,33,57,30,31,12,3,69,1,32,2,16,135,20,37,20,21,98,21,33,35,9,62,36,0,1,5,4,11,23,54,0,0,0,98
6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,133,148,9,7,12,12,11,26,24,22,43,37,61,17,87,24,112,4,15,39,31,42,21,23,117,35,45,28,9,97,20,11,12,36,32,12,9,5,0,0,0,117
6047,301,242,19,30,15,18,27,65,69,73,105,80,34,8,33,90,224,3,9,184,127,117,29,26,299,86,111,73,29,243,56,92,74,58,20,49,0,6,0,0,789,1088
6048,73,70,13,11,9,3,12,16,12,13,15,19,15,5,0,5,56,1,4,77,14,21,11,13,59,30,21,8,0,55,4,7,9,14,10,8,1,10,0,0,0,59
6049,169,176,12,14,16,4,21,21,44,58,50,90,7,8,57,19,219,4,2,44,29,51,20,33,133,37,51,35,10,95,38,5,0,0,32,28,33,35,0,0,0,133
6050,52,78,7,5,1,3,23,21,17,22,17,7,0,7,8,5,54,15,4,44,43,28,5,3,79,16,25,30,8,64,15,5,9,20,18,17,6,4,0,0,0,79
6051,136,164,10,16,3,5,60,57,24,29,23,23,47,3,50,14,98,14,18,106,34,44,22,26,126,34,39,43,10,107,19,12,18,32,27,14,9,14,0,0,0,126
6052,127,97,18,9,12,5,13,27,44,26,32,14,14,10,9,10,177,0,2,26,7,20,12,32,71,21,27,16,7,47,24,0,10,30,14,13,2,2,0,0,0,71
6053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,99,76,7,3,6,4,9,29,19,16,18,41,20,3,105,4,56,0,1,9,2,10,9,27,48,14,18,11,5,32,16,0,5,1,19,15,5,3,0,0,0,48
6055,98,92,13,7,17,13,14,27,28,32,16,10,5,8,23,8,116,0,5,38,14,22,12,22,70,18,24,22,6,42,28,4,11,26,15,7,3,4,0,0,0,70
6056,25,43,4,2,4,1,3,7,13,2,2,12,13,5,11,1,47,2,0,7,6,12,5,5,28,4,9,10,5,15,13,7,5,8,6,2,0,0,0,0,14,42
6057,66,92,11,9,3,3,22,30,11,8,14,15,23,9,9,11,71,0,6,61,31,31,11,5,78,16,26,29,7,64,14,2,10,36,14,9,7,0,0,0,10,88
6058,251,301,30,36,33,15,46,71,74,71,66,47,47,16,102,9,208,2,38,193,14,43,29,79,165,39,57,52,17,72,93,18,20,37,29,29,18,14,0,0,0,165
6059,72,77,11,14,14,9,8,26,22,15,19,6,5,0,9,17,68,0,10,45,7,17,9,17,50,10,19,14,7,29,21,0,1,15,16,6,5,7,0,0,5,55
6060,120,125,6,2,24,7,14,35,20,33,28,18,49,9,56,5,11,1,20,152,16,30,19,24,89,18,29,34,8,50,39,2,1,5,15,17,10,39,0,0,0,89
6061,22,19,1,5,5,2,0,2,12,1,6,6,1,0,1,4,18,2,2,14,8,7,4,1,20,4,7,6,3,15,5,1,5,0,4,4,2,4,0,0,0,20
6062,75,62,12,10,9,9,14,30,6,12,13,14,8,0,18,0,37,3,0,79,11,18,11,11,51,11,19,14,7,30,21,0,7,14,7,7,8,8,0,0,0,51
6063,38,58,3,6,4,4,6,6,17,11,10,13,11,5,3,1,35,0,8,49,16,17,8,4,45,7,16,15,7,30,15,4,4,8,6,9,7,7,0,0,0,45
6064,123,140,14,19,23,20,9,30,40,17,32,33,19,7,26,39,105,5,8,80,14,25,14,34,87,21,30,29,7,52,35,0,4,18,21,20,16,8,0,0,0,87
6065,182,234,24,14,16,5,64,46,46,70,55,44,24,8,16,23,310,3,13,51,36,53,25,44,158,46,57,45,10,114,44,17,26,42,38,21,9,5,0,0,0,158
6066,6,23,3,2,0,0,5,4,8,2,0,5,0,0,5,0,24,0,0,0,1,5,1,3,10,2,3,4,1,5,5,2,1,4,3,0,0,0,0,0,0,10
6067,16,43,3,4,3,0,1,6,9,10,1,10,11,1,1,0,13,0,3,42,6,8,5,5,24,1,12,7,4,17,7,0,0,4,3,6,3,8,0,0,0,24
6068,223,312,34,14,31,13,88,94,61,59,41,68,16,16,42,39,100,43,109,202,77,97,35,39,248,80,91,56,21,205,43,25,45,45,49,43,31,10,0,0,0,248
6069,218,312,36,46,43,21,39,68,64,60,36,37,57,23,42,78,348,8,4,50,32,65,31,61,189,60,75,39,15,137,52,36,33,53,39,22,6,0,0,0,0,189
6070,60,47,2,4,5,1,11,25,22,12,1,9,6,9,3,1,22,1,8,72,36,19,5,3,63,16,26,15,6,58,5,4,4,10,15,16,5,9,0,0,0,63
6071,170,206,28,35,34,15,46,51,32,33,34,32,20,16,57,0,179,23,18,99,17,30,23,51,121,34,44,33,10,75,46,10,12,27,37,17,9,9,0,0,0,121
6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,89,89,11,7,7,3,11,45,35,16,17,9,14,3,17,22,73,5,10,51,26,34,13,11,84,21,30,25,8,67,17,3,7,22,18,17,10,7,0,0,0,84
6075,155,165,14,23,20,5,14,38,40,30,25,35,48,28,58,2,62,1,13,184,21,39,23,34,117,28,37,40,12,80,37,4,6,19,16,22,21,29,0,0,0,117
6076,189,216,38,28,35,22,36,51,57,52,33,33,9,11,133,34,168,3,39,28,13,34,24,52,123,32,40,41,10,43,80,0,0,5,35,31,37,15,0,0,0,123
6077,61,38,0,2,4,5,12,20,11,13,13,11,7,1,7,2,35,0,11,44,23,21,6,3,53,11,20,15,7,44,9,5,3,5,10,14,6,10,0,0,0,53
6078,88,42,11,5,1,0,10,28,10,10,15,21,18,1,7,16,24,5,6,72,35,30,8,6,79,19,24,28,8,65,14,13,13,19,13,13,4,4,0,0,0,79
6079,207,232,6,6,21,17,22,20,19,41,32,118,112,25,27,4,71,3,10,324,77,83,32,22,214,53,67,69,25,185,29,6,34,43,31,41,24,35,0,0,0,214
6080,352,396,101,34,49,42,102,97,116,101,44,19,30,13,69,12,502,3,21,141,23,55,37,102,217,69,79,54,15,115,102,5,38,77,62,22,7,6,0,0,0,217
6081,73,98,8,8,18,4,16,24,21,21,14,25,9,3,20,2,137,2,0,10,2,11,8,25,46,12,16,12,6,20,26,4,7,21,9,3,1,1,0,0,0,46
6082,183,146,24,23,18,12,32,49,34,32,54,42,6,3,43,44,147,1,22,72,14,28,20,43,105,49,36,19,1,85,20,3,7,17,30,26,16,6,0,0,0,105
6083,407,443,66,68,62,56,79,113,111,118,94,53,25,5,263,68,336,9,74,100,27,65,47,119,258,81,93,59,25,107,151,0,2,10,72,71,76,27,0,0,0,258
6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6086,37,28,0,2,7,5,6,5,10,6,7,7,10,0,0,0,11,0,2,52,11,9,4,4,28,6,10,8,4,20,8,0,0,2,5,4,2,15,0,0,0,28
6087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,17,40,4,3,2,0,0,5,5,7,2,11,18,0,0,0,4,0,0,53,13,12,4,1,30,7,11,8,4,24,6,4,0,2,0,7,6,11,0,0,0,30
6089,227,219,32,19,15,0,51,168,55,32,27,36,11,0,78,21,88,3,93,163,131,99,26,11,267,69,88,82,28,245,22,8,10,39,78,86,18,28,0,0,0,267
6090,776,889,76,45,41,23,120,408,412,194,210,49,71,16,916,7,147,5,97,493,412,353,93,55,913,255,326,257,75,778,135,158,0,106,116,219,83,231,0,0,0,913
6091,180,178,16,24,5,3,29,94,110,25,11,26,9,6,20,8,92,6,44,188,103,78,15,11,207,58,70,56,23,183,24,6,9,32,77,47,21,15,0,0,0,207
6092,131,108,10,0,3,4,19,49,65,22,15,31,14,7,7,0,49,2,25,156,88,51,10,4,153,53,62,32,6,151,2,13,6,21,39,43,16,15,0,0,0,153
6093,20,26,3,2,4,4,5,8,5,4,4,7,0,0,0,2,33,0,0,11,2,6,2,5,15,3,7,3,2,8,7,2,2,6,4,1,0,0,0,0,0,15
6094,57,64,13,0,11,3,6,12,24,14,11,12,13,2,4,1,29,0,13,74,13,20,8,10,51,16,19,11,5,41,10,1,5,9,13,7,8,8,0,0,0,51
6095,225,170,24,24,19,8,31,74,46,48,31,47,38,5,52,56,197,9,17,64,15,32,21,54,122,31,39,40,12,74,48,13,12,21,29,28,12,7,0,0,0,122
6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6098,90,102,8,8,6,4,9,53,41,17,17,8,16,5,98,0,20,1,8,65,50,41,10,6,107,22,33,41,11,85,22,16,0,12,13,29,11,26,0,0,0,107
6099,74,67,10,7,12,5,0,9,29,19,15,18,11,6,4,5,47,0,0,85,11,16,10,12,49,8,18,16,7,28,21,0,5,10,8,10,9,7,0,0,0,49
6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6101,7,12,0,1,1,0,1,4,0,2,1,4,5,0,0,0,5,0,0,14,5,3,2,0,10,0,5,4,1,8,2,1,0,0,1,0,1,7,0,0,0,10
6102,23,27,3,1,3,4,15,10,5,2,3,4,0,0,4,10,22,2,1,11,5,9,4,3,21,4,7,7,3,17,4,3,2,3,5,7,1,0,0,0,0,21
6103,46,80,5,2,1,7,24,12,17,12,11,5,14,16,10,12,31,0,2,71,29,26,8,3,66,16,23,21,6,53,13,2,9,14,16,12,6,7,0,0,0,66
6104,117,101,7,11,4,1,10,60,25,21,32,27,15,5,10,3,66,0,7,132,60,47,14,7,128,29,40,45,14,110,18,4,18,26,33,22,13,12,0,0,0,128
6105,76,60,12,12,3,5,8,18,17,17,10,28,3,3,6,0,45,0,4,81,14,21,9,10,54,9,21,17,7,36,18,2,0,4,9,19,11,9,0,0,0,54
6106,278,441,46,66,76,35,37,82,137,77,42,51,48,22,81,41,198,13,52,334,56,92,49,74,271,83,107,59,22,177,94,41,82,82,43,16,4,3,0,0,0,271
6107,1002,1045,142,169,168,49,153,269,414,277,181,184,33,8,965,123,829,14,72,44,59,144,107,288,598,152,214,176,56,318,280,4,18,17,86,152,181,140,0,0,0,598
6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,259,293,29,17,26,27,34,163,115,50,29,26,22,14,80,14,195,13,25,225,80,109,34,33,256,76,88,67,25,214,42,14,20,52,82,36,36,16,0,0,0,256
6110,38,36,8,1,3,1,16,7,7,4,9,12,2,4,4,6,52,1,4,7,6,8,3,7,24,4,8,8,4,13,11,4,3,4,9,3,0,1,0,0,0,24
6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6114,63,41,1,0,5,4,7,17,26,14,7,16,4,3,6,1,23,3,4,67,33,18,6,4,61,17,25,14,5,56,5,2,3,12,20,9,3,12,0,0,0,61
