mgra,PUMA,REGION
11911,7309,1
11912,7309,1
11913,7309,1
11914,7309,1
11915,7309,1
11916,7309,1
11917,7309,1
11918,7309,1
11919,7309,1
11920,7309,1
11921,7309,1
11922,7309,1
11923,7309,1
11924,7309,1
11925,7309,1
11926,7309,1
11927,7309,1
11928,7309,1
11929,7309,1
11930,7309,1
11931,7309,1
11932,7309,1
11933,7309,1
11934,7309,1
11935,7309,1
11936,7309,1
11937,7309,1
11938,7309,1
11939,7309,1
11940,7309,1
11941,7309,1
11942,7309,1
11943,7309,1
11944,7309,1
11945,7309,1
11946,7309,1
11947,7309,1
11948,7309,1
11949,7309,1
11950,7309,1
11951,7309,1
11952,7309,1
11953,7309,1
11954,7309,1
11955,7309,1
11956,7309,1
11957,7309,1
11958,7309,1
11959,7309,1
11960,7309,1
11961,7309,1
11962,7309,1
11963,7309,1
11964,7309,1
11965,7309,1
11966,7309,1
11967,7309,1
11968,7309,1
11969,7309,1
11970,7309,1
11971,7309,1
11972,7309,1
11973,7309,1
11974,7309,1
11975,7309,1
11976,7309,1
11977,7309,1
11978,7309,1
11979,7309,1
11980,7309,1
11981,7309,1
11982,7309,1
11983,7309,1
11984,7309,1
11985,7309,1
11986,7309,1
11987,7309,1
11988,7309,1
11989,7309,1
11990,7309,1
11991,7309,1
11992,7309,1
11993,7309,1
11994,7309,1
11995,7309,1
11996,7309,1
11997,7309,1
11998,7309,1
11999,7309,1
12000,7309,1
12001,7309,1
12002,7309,1
12003,7309,1
12004,7309,1
12005,7309,1
12006,7309,1
12007,7309,1
12008,7309,1
12009,7309,1
12010,7309,1
12011,7309,1
12012,7309,1
12013,7309,1
12014,7309,1
12015,7309,1
12016,7309,1
12017,7309,1
12018,7309,1
12019,7309,1
12020,7309,1
12021,7309,1
12022,7309,1
12023,7309,1
12024,7309,1
12025,7309,1
12026,7309,1
12027,7309,1
12028,7309,1
12029,7309,1
12030,7309,1
12031,7309,1
12032,7309,1
12033,7309,1
12034,7309,1
12035,7309,1
12036,7309,1
12037,7309,1
12038,7309,1
12039,7309,1
12040,7309,1
12041,7309,1
12042,7309,1
12043,7309,1
12044,7309,1
12045,7309,1
12046,7309,1
12047,7309,1
12048,7309,1
12049,7312,1
12050,7309,1
12051,7309,1
12052,7309,1
12053,7309,1
12054,7308,1
12055,7308,1
12056,7308,1
12057,7308,1
12058,7308,1
12059,7308,1
12060,7308,1
12061,7308,1
12062,7308,1
12063,7308,1
12064,7308,1
12065,7308,1
12066,7308,1
12067,7308,1
12068,7308,1
12069,7308,1
12070,7308,1
12071,7308,1
12072,7308,1
12073,7308,1
12074,7308,1
12075,7308,1
12076,7308,1
12077,7308,1
12078,7308,1
12079,7308,1
12080,7308,1
12081,7308,1
12082,7308,1
12083,7308,1
12084,7308,1
12085,7308,1
12086,7308,1
12087,7308,1
12088,7308,1
12089,7308,1
12090,7308,1
12091,7308,1
12092,7308,1
12093,7308,1
12094,7308,1
12095,7308,1
12096,7308,1
12097,7308,1
12098,7308,1
12099,7308,1
12100,7308,1
12101,7308,1
12102,7308,1
12103,7308,1
12104,7308,1
12105,7308,1
12106,7308,1
12107,7308,1
12108,7308,1
12109,7308,1
12110,7308,1
12111,7308,1
12112,7308,1
12113,7308,1
12114,7308,1
12115,7308,1
12116,7308,1
12117,7308,1
12118,7308,1
12119,7308,1
12120,7308,1
12121,7308,1
12122,7308,1
12123,7308,1
12124,7308,1
12125,7308,1
12126,7308,1
12127,7308,1
12128,7308,1
12129,7308,1
12130,7308,1
12131,7308,1
12132,7308,1
12133,7308,1
12134,7308,1
12135,7308,1
12136,7308,1
12137,7308,1
12138,7308,1
12139,7308,1
12140,7308,1
12141,7308,1
12142,7308,1
12143,7308,1
12144,7308,1
12145,7308,1
12146,7308,1
12147,7308,1
12148,7308,1
12149,7308,1
12150,7308,1
12151,7308,1
12152,7308,1
12153,7308,1
12154,7308,1
12155,7308,1
12156,7308,1
12157,7308,1
12158,7308,1
12159,7308,1
12160,7308,1
12161,7308,1
12162,7308,1
12163,7308,1
12164,7308,1
12165,7308,1
12166,7308,1
12167,7308,1
12168,7308,1
12169,7308,1
12170,7308,1
12171,7308,1
12172,7308,1
12173,7308,1
12174,7308,1
12175,7308,1
12176,7308,1
12177,7308,1
12178,7308,1
12179,7308,1
12180,7308,1
12181,7308,1
12182,7308,1
12183,7308,1
12184,7308,1
12185,7308,1
12186,7308,1
12187,7308,1
12188,7308,1
12189,7308,1
12190,7308,1
12191,7308,1
12192,7308,1
12193,7308,1
12194,7308,1
12195,7308,1
12196,7308,1
12197,7308,1
12198,7308,1
12199,7308,1
12200,7308,1
12201,7308,1
12202,7308,1
12203,7308,1
12204,7308,1
12205,7308,1
12206,7308,1
12207,7308,1
12208,7308,1
12209,7308,1
12210,7308,1
12211,7308,1
12212,7308,1
12213,7308,1
12214,7308,1
12215,7308,1
12216,7308,1
12217,7308,1
12218,7308,1
12219,7308,1
12220,7308,1
12221,7308,1
12222,7308,1
12223,7308,1
12224,7308,1
12225,7308,1
12226,7308,1
12227,7308,1
12228,7308,1
12229,7308,1
12230,7308,1
12231,7308,1
12232,7308,1
12233,7308,1
12234,7308,1
12235,7308,1
12236,7308,1
12237,7308,1
12238,7308,1
12239,7308,1
12240,7308,1
12241,7308,1
12242,7308,1
12243,7308,1
12244,7308,1
12245,7308,1
12246,7308,1
12247,7308,1
12248,7308,1
12249,7308,1
12250,7308,1
12251,7308,1
12252,7308,1
12253,7308,1
12254,7308,1
12255,7308,1
12256,7308,1
12257,7308,1
12258,7308,1
12259,7308,1
12260,7308,1
12261,7308,1
12262,7308,1
12263,7308,1
12264,7308,1
12265,7308,1
12266,7308,1
12267,7308,1
12268,7308,1
12269,7308,1
12270,7308,1
12271,7308,1
12272,7308,1
12273,7308,1
12274,7308,1
12275,7308,1
12276,7308,1
12277,7308,1
12278,7308,1
12279,7308,1
12280,7308,1
12281,7308,1
12282,7308,1
12283,7308,1
12284,7308,1
12285,7308,1
12286,7308,1
12287,7308,1
12288,7308,1
12289,7308,1
12290,7308,1
12291,7308,1
12292,7308,1
12293,7308,1
12294,7308,1
12295,7308,1
12296,7308,1
12297,7308,1
12298,7308,1
12299,7308,1
12300,7308,1
12301,7308,1
12302,7308,1
12303,7308,1
12304,7308,1
12305,7308,1
12306,7308,1
12307,7308,1
12308,7308,1
12309,7308,1
12310,7308,1
12311,7308,1
12312,7308,1
12313,7308,1
12314,7308,1
12315,7308,1
12316,7308,1
12317,7308,1
12318,7308,1
12319,7308,1
12320,7308,1
12321,7308,1
12322,7308,1
12323,7308,1
12324,7308,1
12325,7308,1
12326,7308,1
12327,7308,1
12328,7308,1
12329,7308,1
12330,7308,1
12331,7308,1
12332,7308,1
12333,7308,1
12334,7308,1
12335,7308,1
12336,7308,1
12337,7308,1
12338,7308,1
12339,7308,1
12340,7308,1
12341,7308,1
12342,7308,1
12343,7308,1
12344,7308,1
12345,7308,1
12346,7308,1
12347,7308,1
12348,7308,1
12349,7308,1
12350,7308,1
12351,7308,1
12352,7308,1
12353,7308,1
12354,7308,1
12355,7308,1
12356,7308,1
12357,7308,1
12358,7308,1
12359,7308,1
12360,7308,1
12361,7308,1
12362,7308,1
12363,7308,1
12364,7308,1
12365,7308,1
12366,7308,1
12367,7308,1
12368,7308,1
12369,7308,1
12370,7308,1
12371,7308,1
12372,7308,1
12373,7308,1
12374,7308,1
12375,7308,1
12376,7308,1
12377,7308,1
12378,7308,1
12379,7308,1
12380,7308,1
12381,7308,1
12382,7308,1
12383,7308,1
12384,7308,1
12385,7308,1
12386,7308,1
12387,7308,1
12388,7308,1
12389,7308,1
12390,7308,1
12391,7308,1
12392,7308,1
12393,7308,1
12394,7308,1
12395,7308,1
12396,7308,1
12397,7308,1
12398,7308,1
12399,7308,1
12400,7308,1
12401,7308,1
12402,7308,1
12403,7308,1
12404,7308,1
12405,7308,1
12406,7308,1
12407,7308,1
12408,7308,1
12409,7308,1
12410,7308,1
12411,7308,1
12412,7308,1
12413,7308,1
12414,7308,1
12415,7308,1
12416,7308,1
12417,7308,1
12418,7308,1
12419,7308,1
12420,7308,1
12421,7308,1
12422,7308,1
12423,7308,1
12424,7308,1
12425,7308,1
12426,7308,1
12427,7308,1
12428,7308,1
12429,7308,1
12430,7308,1
12431,7308,1
12432,7308,1
12433,7308,1
12434,7308,1
12435,7308,1
12436,7308,1
12437,7308,1
12438,7308,1
12439,7308,1
12440,7308,1
12441,7308,1
12442,7308,1
12443,7308,1
12444,7308,1
12445,7308,1
12446,7308,1
12447,7308,1
12448,7308,1
12449,7308,1
12450,7308,1
12451,7308,1
12452,7308,1
12453,7308,1
12454,7308,1
12455,7308,1
12456,7308,1
12457,7308,1
12458,7308,1
12459,7308,1
12460,7308,1
12461,7308,1
12462,7308,1
12463,7308,1
12464,7308,1
12465,7308,1
12466,7308,1
12467,7308,1
12468,7308,1
12469,7308,1
12470,7308,1
12471,7308,1
12472,7308,1
12473,7308,1
12474,7308,1
12475,7308,1
12476,7308,1
12477,7308,1
12478,7308,1
12479,7308,1
12480,7308,1
12481,7308,1
12482,7308,1
12483,7308,1
12484,7308,1
12485,7308,1
12486,7308,1
12487,7308,1
12488,7308,1
12489,7308,1
12490,7308,1
12491,7308,1
12492,7308,1
12493,7308,1
12494,7308,1
12495,7308,1
12496,7308,1
12497,7308,1
12498,7308,1
12499,7308,1
12500,7308,1
12501,7308,1
12502,7308,1
12503,7308,1
12504,7308,1
12505,7308,1
12506,7308,1
12507,7308,1
12508,7308,1
12509,7308,1
12510,7308,1
12511,7308,1
12512,7308,1
12513,7308,1
12514,7308,1
12515,7308,1
12516,7308,1
12517,7308,1
12518,7308,1
12519,7308,1
12520,7308,1
12521,7308,1
12522,7308,1
12523,7308,1
12524,7308,1
12525,7308,1
12526,7308,1
12527,7308,1
12528,7308,1
12529,7308,1
12530,7308,1
12531,7308,1
12532,7308,1
12533,7308,1
12534,7308,1
12535,7308,1
12536,7308,1
12537,7308,1
12538,7308,1
12539,7308,1
12540,7308,1
12541,7308,1
12542,7308,1
12543,7308,1
12544,7308,1
12545,7308,1
12546,7308,1
12547,7308,1
12548,7308,1
12549,7308,1
12550,7308,1
12551,7308,1
12552,7308,1
12553,7308,1
12554,7308,1
12555,7308,1
12556,7308,1
12557,7308,1
12558,7308,1
12559,7308,1
12560,7308,1
12561,7308,1
12562,7308,1
12563,7308,1
12564,7308,1
12565,7308,1
12566,7308,1
12567,7308,1
12568,7308,1
12569,7308,1
12570,7308,1
12571,7308,1
12572,7308,1
12573,7308,1
12574,7308,1
12575,7308,1
12576,7308,1
12577,7308,1
12578,7308,1
12579,7308,1
12580,7308,1
12581,7308,1
12582,7308,1
12583,7308,1
12584,7308,1
12585,7308,1
12586,7308,1
12587,7308,1
12588,7308,1
12589,7308,1
12590,7308,1
12591,7308,1
12592,7308,1
12593,7308,1
12594,7308,1
12595,7308,1
12596,7308,1
12597,7308,1
12598,7308,1
12599,7308,1
12600,7308,1
12601,7308,1
12602,7308,1
12603,7308,1
12604,7308,1
12605,7308,1
12606,7308,1
12607,7308,1
12608,7308,1
12609,7308,1
12610,7308,1
12611,7308,1
12612,7308,1
12613,7308,1
12614,7308,1
12615,7308,1
12616,7308,1
12617,7308,1
12618,7308,1
12619,7308,1
12620,7308,1
12621,7308,1
12622,7309,1
12623,7309,1
12624,7309,1
12625,7309,1
12626,7309,1
12627,7309,1
12628,7309,1
12629,7309,1
12630,7309,1
12631,7309,1
12632,7309,1
12633,7309,1
12634,7309,1
12635,7309,1
12636,7309,1
12637,7309,1
12638,7309,1
12639,7309,1
12640,7309,1
12641,7309,1
12642,7309,1
12643,7309,1
12644,7309,1
12645,7309,1
12646,7309,1
12647,7309,1
12648,7309,1
12649,7309,1
12650,7309,1
12651,7309,1
12652,7309,1
12653,7309,1
12654,7309,1
12655,7309,1
12656,7309,1
12657,7309,1
12658,7309,1
12659,7309,1
12660,7309,1
12661,7309,1
12662,7309,1
12663,7309,1
12664,7309,1
12665,7309,1
12666,7309,1
12667,7309,1
12668,7309,1
12669,7309,1
12670,7309,1
12671,7309,1
12672,7309,1
12673,7309,1
12674,7309,1
12675,7309,1
12676,7309,1
12677,7309,1
12678,7309,1
12679,7309,1
12680,7309,1
12681,7309,1
12682,7309,1
12683,7309,1
12684,7309,1
12685,7309,1
12686,7309,1
12687,7309,1
12688,7309,1
12689,7309,1
12690,7309,1
12691,7309,1
12692,7309,1
12693,7309,1
12694,7309,1
12695,7309,1
12696,7309,1
12697,7309,1
12698,7309,1
12699,7309,1
12700,7309,1
12701,7309,1
12702,7309,1
12703,7309,1
12704,7309,1
12705,7309,1
12706,7309,1
12707,7309,1
12708,7309,1
12709,7309,1
12710,7309,1
12711,7309,1
12712,7309,1
12713,7309,1
12714,7309,1
12715,7309,1
12716,7309,1
12717,7309,1
12718,7309,1
12719,7309,1
12720,7309,1
12721,7309,1
12722,7309,1
12723,7309,1
12724,7309,1
12725,7309,1
12726,7309,1
12727,7309,1
12728,7309,1
12729,7309,1
12730,7309,1
12731,7309,1
12732,7309,1
12733,7309,1
12734,7309,1
12735,7309,1
12736,7309,1
12737,7309,1
12738,7309,1
12739,7309,1
12740,7309,1
12741,7309,1
12742,7309,1
12743,7309,1
12744,7309,1
12745,7309,1
12746,7309,1
12747,7309,1
12748,7309,1
12749,7309,1
12750,7309,1
12751,7309,1
12752,7309,1
12753,7309,1
12754,7309,1
12755,7309,1
12756,7309,1
12757,7309,1
12758,7309,1
12759,7309,1
12760,7309,1
12761,7309,1
12762,7309,1
12763,7309,1
12764,7309,1
12765,7309,1
12766,7309,1
12767,7309,1
12768,7309,1
12769,7309,1
12770,7309,1
12771,7309,1
12772,7309,1
12773,7309,1
12774,7309,1
12775,7309,1
12776,7309,1
12777,7309,1
12778,7309,1
12779,7309,1
12780,7309,1
12781,7309,1
12782,7309,1
12783,7309,1
12784,7309,1
12785,7309,1
12786,7309,1
12787,7309,1
12788,7309,1
12789,7309,1
12790,7309,1
12791,7309,1
12792,7309,1
12793,7309,1
12794,7309,1
12795,7309,1
12796,7309,1
12797,7309,1
12798,7309,1
12799,7309,1
12800,7309,1
12801,7309,1
12802,7309,1
12803,7309,1
12804,7309,1
12805,7309,1
12806,7309,1
12807,7309,1
12808,7309,1
12809,7309,1
12810,7309,1
12811,7309,1
12812,7309,1
12813,7309,1
12814,7309,1
12815,7309,1
12816,7309,1
12817,7309,1
12818,7309,1
12819,7309,1
12820,7309,1
12821,7309,1
12822,7309,1
12823,7309,1
12824,7309,1
12825,7309,1
12826,7309,1
12827,7309,1
12828,7309,1
12829,7309,1
12830,7309,1
12831,7309,1
12832,7309,1
12833,7309,1
12834,7309,1
12835,7309,1
12836,7309,1
12837,7309,1
12838,7309,1
12839,7309,1
12840,7309,1
12841,7309,1
12842,7309,1
12843,7309,1
12844,7309,1
12845,7309,1
12846,7309,1
12847,7309,1
12848,7309,1
12849,7309,1
12850,7309,1
12851,7309,1
12852,7309,1
12853,7309,1
12854,7309,1
12855,7309,1
12856,7309,1
12857,7309,1
12858,7309,1
12859,7309,1
12860,7309,1
12861,7309,1
12862,7309,1
12863,7309,1
12864,7309,1
12865,7309,1
12866,7309,1
12867,7309,1
12868,7309,1
12869,7309,1
12870,7309,1
12871,7309,1
12872,7309,1
12873,7309,1
12874,7309,1
12875,7309,1
12876,7309,1
12877,7309,1
12878,7309,1
12879,7309,1
12880,7309,1
12881,7309,1
12882,7309,1
12883,7309,1
12884,7309,1
12885,7309,1
12886,7309,1
12887,7309,1
12888,7309,1
12889,7309,1
12890,7309,1
12891,7309,1
12892,7309,1
12893,7309,1
12894,7309,1
12895,7309,1
12896,7309,1
12897,7309,1
12898,7309,1
12899,7309,1
12900,7309,1
12901,7309,1
12902,7309,1
12903,7309,1
12904,7309,1
12905,7309,1
12906,7309,1
12907,7309,1
12908,7309,1
12909,7309,1
12910,7309,1
12911,7309,1
12912,7309,1
12913,7309,1
12914,7309,1
12915,7309,1
12916,7309,1
12917,7309,1
12918,7309,1
12919,7309,1
12920,7309,1
12921,7309,1
12922,7309,1
12923,7309,1
12924,7309,1
12925,7309,1
12926,7309,1
12927,7309,1
12928,7309,1
12929,7309,1
12930,7309,1
12931,7309,1
12932,7309,1
12933,7309,1
12934,7309,1
12935,7309,1
12936,7309,1
12937,7309,1
12938,7309,1
12939,7309,1
12940,7309,1
12941,7309,1
12942,7309,1
12943,7309,1
12944,7309,1
12945,7309,1
12946,7309,1
12947,7309,1
12948,7309,1
12949,7309,1
12950,7309,1
12951,7309,1
12952,7309,1
12953,7309,1
12954,7309,1
12955,7309,1
12956,7309,1
12957,7309,1
12958,7309,1
12959,7309,1
12960,7309,1
12961,7309,1
12962,7309,1
12963,7309,1
12964,7309,1
12965,7309,1
12966,7309,1
12967,7309,1
12968,7309,1
12969,7309,1
12970,7309,1
12971,7309,1
12972,7309,1
12973,7309,1
12974,7309,1
12975,7309,1
12976,7309,1
12977,7309,1
12978,7309,1
12979,7309,1
12980,7309,1
12981,7309,1
12982,7309,1
12983,7309,1
12984,7309,1
12985,7309,1
12986,7309,1
12987,7309,1
12988,7309,1
12989,7309,1
12990,7309,1
12991,7309,1
12992,7309,1
12993,7309,1
12994,7309,1
12995,7309,1
12996,7309,1
12997,7309,1
12998,7309,1
12999,7309,1
13000,7309,1
13001,7309,1
13002,7309,1
13003,7309,1
13004,7309,1
13005,7309,1
13006,7309,1
13007,7309,1
13008,7309,1
13009,7309,1
13010,7309,1
13011,7309,1
13012,7309,1
13013,7309,1
13014,7309,1
13015,7309,1
13016,7309,1
13017,7309,1
13018,7309,1
13019,7309,1
13020,7309,1
13021,7309,1
13022,7309,1
13023,7309,1
13024,7309,1
13025,7309,1
13026,7309,1
13027,7309,1
13028,7309,1
13029,7309,1
13030,7309,1
13031,7309,1
13032,7309,1
13033,7309,1
13034,7309,1
13035,7309,1
13036,7309,1
13037,7309,1
13038,7309,1
13039,7309,1
13040,7309,1
13041,7309,1
13042,7309,1
13043,7309,1
13044,7309,1
13045,7309,1
13046,7309,1
13047,7309,1
13048,7309,1
13049,7309,1
13050,7309,1
13051,7309,1
13052,7309,1
13053,7309,1
13054,7309,1
13055,7309,1
13056,7309,1
13057,7309,1
13058,7309,1
13059,7309,1
13060,7310,1
13061,7310,1
13062,7310,1
13063,7310,1
13064,7310,1
13065,7310,1
13066,7310,1
13067,7310,1
13068,7310,1
13069,7310,1
13070,7310,1
13071,7310,1
13072,7310,1
13073,7310,1
13074,7310,1
13075,7310,1
13076,7310,1
13077,7310,1
13078,7310,1
13079,7310,1
13080,7310,1
13081,7310,1
13082,7310,1
13083,7310,1
13084,7310,1
13085,7310,1
13086,7310,1
13087,7310,1
13088,7310,1
13089,7310,1
13090,7310,1
13091,7310,1
13092,7310,1
13093,7310,1
13094,7310,1
13095,7310,1
13096,7310,1
13097,7310,1
13098,7310,1
13099,7310,1
13100,7310,1
13101,7310,1
13102,7310,1
13103,7310,1
13104,7310,1
13105,7310,1
13106,7310,1
13107,7310,1
13108,7310,1
13109,7310,1
13110,7310,1
13111,7310,1
13112,7310,1
13113,7310,1
13114,7310,1
13115,7310,1
13116,7310,1
13117,7310,1
13118,7310,1
13119,7310,1
13120,7310,1
13121,7310,1
13122,7309,1
13123,7309,1
13124,7309,1
13125,7309,1
13126,7309,1
13127,7309,1
13128,7309,1
13129,7309,1
13130,7309,1
13131,7309,1
13132,7309,1
13133,7309,1
13134,7309,1
13135,7309,1
13136,7309,1
13137,7309,1
13138,7309,1
13139,7309,1
13140,7309,1
13141,7309,1
13142,7309,1
13143,7309,1
13144,7309,1
13145,7309,1
13146,7309,1
13147,7309,1
13148,7309,1
13149,7309,1
13150,7309,1
13151,7309,1
13152,7309,1
13153,7309,1
13154,7309,1
13155,7309,1
13156,7309,1
13157,7309,1
13158,7309,1
13159,7309,1
13160,7309,1
13161,7309,1
13162,7309,1
13163,7309,1
13164,7309,1
13165,7309,1
13166,7309,1
13167,7309,1
13168,7309,1
13169,7309,1
13170,7309,1
13171,7309,1
13172,7309,1
13173,7309,1
13174,7309,1
13175,7309,1
13176,7309,1
13177,7309,1
13178,7309,1
13179,7309,1
13180,7309,1
13181,7309,1
13182,7309,1
13183,7309,1
13184,7309,1
13185,7309,1
13186,7309,1
13187,7309,1
13188,7309,1
13189,7309,1
13190,7309,1
13191,7309,1
13192,7309,1
13193,7309,1
13194,7309,1
13195,7309,1
13196,7309,1
13197,7309,1
13198,7309,1
13199,7309,1
13200,7309,1
13201,7309,1
13202,7309,1
13203,7309,1
13204,7309,1
13205,7309,1
13206,7309,1
13207,7309,1
13208,7309,1
13209,7309,1
13210,7309,1
13211,7309,1
13212,7309,1
13213,7309,1
13214,7309,1
13215,7309,1
13216,7309,1
13217,7309,1
13218,7309,1
13219,7309,1
13220,7309,1
13221,7309,1
13222,7309,1
13223,7309,1
13224,7309,1
13225,7309,1
13226,7309,1
13227,7309,1
13228,7309,1
13229,7309,1
13230,7309,1
13231,7309,1
13232,7309,1
13233,7309,1
13234,7309,1
13235,7309,1
13236,7309,1
13237,7309,1
13238,7309,1
13239,7309,1
13240,7309,1
13241,7309,1
13242,7309,1
13243,7309,1
13244,7309,1
13245,7309,1
13246,7309,1
13247,7309,1
13248,7309,1
13249,7309,1
13250,7309,1
13251,7309,1
13252,7309,1
13253,7309,1
13254,7309,1
13255,7309,1
13256,7309,1
13257,7309,1
13258,7309,1
13259,7309,1
13260,7309,1
13261,7309,1
13262,7309,1
13263,7309,1
13264,7309,1
13265,7309,1
13266,7309,1
13267,7309,1
13268,7309,1
13269,7309,1
13270,7309,1
13271,7309,1
13272,7309,1
13273,7309,1
13274,7309,1
13275,7309,1
13276,7309,1
13277,7309,1
13278,7309,1
13279,7309,1
13280,7309,1
13281,7309,1
13282,7309,1
13283,7309,1
13284,7309,1
13285,7309,1
13286,7309,1
13287,7309,1
13288,7309,1
13289,7309,1
13290,7309,1
13291,7309,1
13292,7309,1
13293,7309,1
13294,7309,1
13295,7309,1
13296,7309,1
13297,7309,1
13298,7309,1
13299,7309,1
13300,7309,1
13301,7309,1
13302,7309,1
13303,7309,1
13304,7309,1
13305,7309,1
13306,7309,1
13307,7309,1
13308,7309,1
13309,7309,1
13310,7309,1
13311,7309,1
13312,7309,1
13313,7309,1
13314,7309,1
13315,7309,1
13316,7309,1
13317,7309,1
13318,7309,1
13319,7309,1
13320,7309,1
13321,7309,1
13322,7309,1
13323,7309,1
13324,7309,1
13325,7309,1
13326,7309,1
13327,7309,1
13328,7309,1
13329,7309,1
13330,7309,1
13331,7309,1
13332,7309,1
13333,7309,1
13334,7309,1
13335,7309,1
13336,7309,1
13337,7309,1
13338,7309,1
13339,7309,1
13340,7309,1
13341,7309,1
13342,7309,1
13343,7309,1
13344,7309,1
13345,7309,1
13346,7309,1
13347,7309,1
13348,7309,1
13349,7309,1
13350,7309,1
13351,7309,1
13352,7309,1
13353,7309,1
13354,7309,1
13355,7309,1
13356,7309,1
13357,7309,1
13358,7309,1
13359,7309,1
13360,7309,1
13361,7309,1
13362,7309,1
13363,7309,1
13364,7309,1
13365,7309,1
13366,7309,1
13367,7309,1
13368,7309,1
13369,7309,1
13370,7309,1
13371,7309,1
13372,7309,1
13373,7309,1
13374,7309,1
13375,7309,1
13376,7309,1
13377,7309,1
13378,7309,1
13379,7309,1
13380,7309,1
13381,7309,1
13382,7309,1
13383,7309,1
13384,7309,1
13385,7309,1
13386,7309,1
13387,7309,1
13388,7309,1
13389,7309,1
13390,7309,1
13391,7309,1
13392,7309,1
13393,7309,1
13394,7309,1
13395,7309,1
13396,7309,1
13397,7309,1
13398,7309,1
13399,7309,1
13400,7309,1
13401,7309,1
13402,7309,1
13403,7309,1
13404,7309,1
13405,7309,1
13406,7309,1
13407,7309,1
13408,7309,1
13409,7309,1
13410,7309,1
13411,7309,1
13412,7309,1
13413,7309,1
13414,7309,1
13415,7309,1
13416,7309,1
13417,7309,1
13418,7309,1
13419,7309,1
13420,7309,1
13421,7309,1
13422,7309,1
13423,7309,1
13424,7309,1
13425,7309,1
13426,7309,1
13427,7309,1
13428,7309,1
13429,7309,1
13430,7309,1
13431,7309,1
13432,7309,1
13433,7309,1
13434,7309,1
13435,7309,1
13436,7309,1
13437,7309,1
13438,7309,1
13439,7309,1
13440,7309,1
13441,7309,1
13442,7309,1
13443,7309,1
13444,7309,1
13445,7309,1
13446,7309,1
13447,7309,1
13448,7309,1
13449,7309,1
13450,7309,1
13451,7309,1
13452,7309,1
13453,7309,1
13454,7309,1
13455,7309,1
13456,7309,1
13457,7309,1
13458,7309,1
13459,7309,1
13460,7309,1
13461,7309,1
13462,7309,1
13463,7309,1
13464,7309,1
13465,7309,1
13466,7309,1
13467,7309,1
13468,7309,1
13469,7309,1
13470,7309,1
13471,7309,1
13472,7309,1
13473,7309,1
13474,7309,1
13475,7309,1
13476,7309,1
13477,7309,1
13478,7309,1
13479,7309,1
13480,7309,1
13481,7309,1
13482,7309,1
13483,7309,1
13484,7309,1
13485,7309,1
13486,7309,1
13487,7309,1
13488,7309,1
13489,7309,1
13490,7309,1
13491,7309,1
13492,7309,1
13493,7309,1
13494,7309,1
13495,7309,1
13496,7309,1
13497,7309,1
13498,7309,1
13499,7309,1
13500,7309,1
13501,7309,1
13502,7309,1
13503,7309,1
13504,7309,1
13505,7309,1
13506,7309,1
13507,7309,1
13508,7309,1
13509,7309,1
13510,7309,1
13511,7309,1
13512,7309,1
13513,7309,1
13514,7309,1
13515,7309,1
13516,7309,1
13517,7309,1
13518,7309,1
13519,7309,1
13520,7309,1
13521,7309,1
13522,7309,1
13523,7309,1
13524,7309,1
13525,7309,1
13526,7309,1
13527,7309,1
13528,7309,1
13529,7309,1
13530,7309,1
13531,7309,1
13532,7309,1
13533,7309,1
13534,7309,1
13535,7309,1
13536,7309,1
13537,7309,1
13538,7309,1
13539,7309,1
13540,7309,1
13541,7309,1
13542,7309,1
13543,7309,1
13544,7309,1
13545,7309,1
13546,7309,1
13547,7309,1
13548,7309,1
13549,7309,1
13550,7309,1
13551,7309,1
13552,7309,1
13553,7309,1
13554,7309,1
13555,7309,1
13556,7309,1
13557,7309,1
13558,7309,1
13559,7309,1
13560,7309,1
13561,7309,1
13562,7309,1
13563,7309,1
13564,7309,1
13565,7309,1
13566,7309,1
13567,7309,1
13568,7309,1
13569,7309,1
13570,7309,1
13571,7309,1
13572,7309,1
13573,7309,1
13574,7309,1
13575,7309,1
13576,7309,1
13577,7309,1
13578,7309,1
13579,7309,1
13580,7309,1
13581,7309,1
13582,7309,1
13583,7309,1
13584,7309,1
13585,7309,1
13586,7309,1
13587,7309,1
13588,7309,1
13589,7309,1
13590,7309,1
13591,7309,1
13592,7309,1
13593,7309,1
13594,7309,1
13595,7309,1
13596,7309,1
13597,7309,1
13598,7309,1
13599,7309,1
13600,7309,1
13601,7309,1
13602,7309,1
13603,7309,1
13604,7309,1
13605,7309,1
13606,7309,1
13607,7309,1
13608,7309,1
13609,7309,1
13610,7309,1
13611,7309,1
13612,7309,1
13613,7309,1
13614,7309,1
13615,7309,1
13616,7309,1
13617,7309,1
13618,7309,1
13619,7309,1
13620,7309,1
13621,7309,1
13622,7309,1
13623,7309,1
13624,7309,1
13625,7309,1
13626,7309,1
13627,7309,1
13628,7309,1
13629,7309,1
13630,7309,1
13631,7309,1
13632,7309,1
13633,7309,1
13634,7309,1
13635,7309,1
13636,7309,1
13637,7309,1
13638,7309,1
13639,7309,1
13640,7309,1
13641,7309,1
13642,7309,1
13643,7309,1
13644,7309,1
13645,7309,1
13646,7309,1
13647,7309,1
13648,7309,1
13649,7309,1
13650,7309,1
13651,7309,1
13652,7309,1
13653,7309,1
13654,7309,1
13655,7309,1
13656,7309,1
13657,7309,1
13658,7309,1
